Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
344,92,656,244
272,84,572,216
208,68,520,140
308,88,632,248
256,84,596,220
216,72,480,472
204,68,560,260
276,76,572,164
220,76,516,220
204,68,472,176
296,84,588,232
192,68,536,188
52,20,200,16
320,76,588,216
312,80,564,224
364,84,596,260
284,84,536,172
304,84,572,196
272,76,588,196
312,84,572,204
232,72,584,208
336,84,564,208
56,20,136,12
48,16,100,8
52,24,124,16
316,80,596,212
332,80,484,216
232,76,552,188
276,72,544,208
356,88,580,212
368,84,584,224
252,76,524,204
320,84,652,252
316,80,584,200
280,76,528,212
264,76,512,196
296,88,604,260
308,84,632,264
332,88,580,256
360,88,604,256
244,80,604,220
228,72,480,132
312,84,588,228
368,88,624,276
48,20,152,28
276,76,672,244
288,76,560,172
252,72,492,156
288,76,640,264
268,80,536,188
280,76,572,184
260,80,592,208
288,76,548,208
52,20,184,24
224,68,516,164
52,20,160,16
332,80,580,244
256,76,528,296
252,76,504,184
240,68,324,240
248,72,608,172
288,84,572,216
188,60,264,200
360,88,608,224
216,64,332,332
232,76,532,172
320,84,604,252
308,84,592,180
236,72,564,208
256,80,608,264
96,44,212,40
52,20,168,32
276,80,536,184
152,72,328,204
324,80,568,236
76,32,212,36
104,44,240,24
264,80,556,212
300,80,556,188
276,76,516,164
208,68,328,272
264,76,588,188
244,76,548,176
328,84,500,312
204,76,592,268
124,52,260,36
260,76,496,204
216,64,312,56
52,20,168,20
252,84,592,196
284,80,536,212
308,88,616,252
292,76,564,212
172,72,428,328
248,72,516,180
52,20,144,28
268,76,584,240
260,80,608,240
264,80,568,184
320,80,524,188
316,80,596,236
284,84,564,192
260,80,612,212
92,40,196,24
44,8,144,28
56,24,160,28
304,84,580,208
304,88,696,276
204,72,516,176
296,80,476,456
84,36,236,16
56,20,120,28
48,16,172,28
300,92,504,168
344,80,580,240
260,76,556,196
264,76,568,228
252,80,588,232
68,32,140,16
320,76,564,196
260,76,560,332
68,28,184,16
280,76,596,240
280,80,564,196
296,84,616,256
304,80,572,216
336,80,552,192
56,24,152,16
148,56,256,52
232,76,520,176
300,84,588,180
260,76,544,172
220,72,552,224
256,88,584,228
284,84,576,244
276,80,592,228
300,80,540,212
252,80,512,220
264,80,556,144
280,72,556,232
296,80,548,240
332,84,608,216
44,8,120,20
56,24,208,28
292,80,616,216
240,80,620,316
228,76,556,192
268,80,564,200
272,92,632,228
260,80,576,188
312,80,588,192
48,12,140,12
60,24,128,16
216,68,524,192
64,28,160,24
52,16,136,24
312,80,572,176
376,92,616,268
116,48,280,32
296,80,552,208
224,76,560,172
236,68,516,160
52,20,204,20
236,72,644,236
308,76,644,224
244,72,504,212
248,76,548,168
224,72,520,160
272,80,556,176
252,68,536,204
264,76,568,332
292,80,640,232
328,84,616,232
320,80,588,232
276,76,596,216
228,76,504,148
296,80,524,168
116,44,220,48
320,84,560,256
316,80,620,236
352,84,576,208
300,80,584,196
296,76,564,196
300,80,616,172
80,36,184,20
52,20,140,16
264,76,616,208
212,72,608,216
44,8,128,24
304,80,576,212
336,88,584,236
220,68,488,180
60,24,164,12
248,80,556,236
320,76,548,188
240,72,492,172
44,12,116,20
292,84,556,168
228,68,552,172
252,80,588,240
216,80,524,188
168,52,340,0
220,68,524,188
296,76,556,176
260,72,556,176
148,52,288,28
272,76,544,208
308,76,572,196
296,84,608,264
280,80,588,172
124,52,296,44
280,76,612,240
84,40,208,36
256,76,476,200
44,12,136,28
272,76,608,208
312,96,556,168
264,80,548,216
252,76,600,196
280,84,600,228
48,16,132,24
280,72,576,208
256,76,532,212
248,76,448,168
256,72,564,184
64,40,336,164
328,96,572,196
300,80,588,180
240,72,620,264
320,84,524,208
248,72,588,220
292,76,628,196
264,84,540,244
268,76,552,216
248,84,608,220
304,80,592,356
300,72,520,160
280,80,604,244
312,80,576,380
48,16,112,32
68,28,176,20
256,80,584,176
300,84,536,252
92,40,204,32
272,84,608,224
300,76,544,184
260,72,612,240
304,80,588,208
276,76,644,256
288,84,596,292
224,72,468,188
276,72,520,192
280,76,564,208
292,80,604,172
292,84,496,172
48,16,164,20
268,80,552,208
260,68,520,168
232,80,560,224
68,28,156,20
220,76,548,168
280,80,604,272
52,16,144,28
216,68,500,180
244,80,556,212
272,72,492,148
276,80,572,236
296,76,600,224
188,72,440,380
60,24,168,20
312,84,636,268
284,88,624,568
296,80,604,240
260,76,544,176
192,76,520,192
316,80,556,212
260,80,576,172
280,76,612,244
88,40,204,24
252,76,552,196
256,80,516,196
200,68,496,140
304,84,656,256
264,84,600,248
232,72,528,224
48,16,100,28
48,12,132,12
80,36,296,24
316,84,560,220
248,76,544,176
244,80,572,212
368,84,552,216
256,76,492,164
276,76,556,188
296,84,600,216
272,72,536,192
208,72,468,468
336,84,572,208
328,80,564,228
48,16,216,16
240,80,440,272
236,76,532,180
288,76,560,200
284,84,564,212
348,88,628,232
280,72,584,200
320,84,568,228
236,72,580,188
340,80,600,288
248,72,548,196
268,76,508,252
244,68,472,168
52,20,120,32
336,80,580,200
224,68,532,228
236,68,412,328
276,84,592,232
232,76,612,228
120,48,252,48
320,84,632,196
284,76,540,184
408,84,604,264
284,80,564,208
200,72,436,356
284,76,540,180
308,88,556,212
276,92,512,156
48,16,200,12
320,80,568,264
116,44,288,36
260,80,548,180
184,68,540,228
220,80,604,232
232,68,528,192
236,80,600,236
256,72,552,244
292,88,656,204
284,80,496,216
76,32,168,28
232,76,496,132
292,80,524,216
284,80,580,220
256,76,552,196
72,32,248,12
312,84,564,204
68,32,164,24
292,76,552,204
288,96,632,808
224,76,596,180
244,76,632,236
240,76,540,204
284,100,528,184
44,8,168,44
248,76,580,184
56,20,176,16
316,76,568,256
52,20,200,12
96,40,176,68
292,76,524,176
304,84,620,216
312,84,628,196
248,76,548,164
272,80,516,240
196,72,548,216
276,80,516,204
332,80,644,216
56,24,160,16
300,84,616,208
232,76,576,224
344,80,560,212
248,76,544,172
268,72,608,332
152,64,464,160
128,52,148,32
204,72,504,432
208,76,572,156
336,84,612,244
304,84,560,208
256,72,524,196
264,76,568,196
308,84,596,280
280,80,520,212
216,80,564,228
288,76,536,204
140,52,292,32
288,72,496,180
56,24,140,28
60,28,192,16
92,40,164,32
264,76,560,240
260,80,556,236
288,80,572,232
236,76,484,232
108,44,256,24
296,80,560,212
76,36,244,32
300,84,560,200
244,72,460,428
348,80,548,188
300,84,544,204
68,28,140,24
232,72,584,228
272,80,524,212
304,80,572,188
44,8,168,12
304,76,536,216
92,40,196,20
228,72,456,396
232,68,540,176
292,80,516,176
288,76,500,184
224,80,584,260
280,68,432,404
308,84,560,212
304,80,564,212
268,72,500,156
48,16,160,12
236,68,284,292
48,20,120,20
268,80,524,220
316,76,552,204
268,84,580,256
48,16,204,12
48,20,128,16
256,76,508,152
280,76,584,256
236,72,488,180
212,88,464,168
256,80,560,240
292,76,564,228
280,80,532,228
328,84,624,256
68,28,196,44
284,76,592,196
368,88,604,276
68,28,184,20
248,72,536,180
304,76,556,220
240,76,568,224
316,84,548,200
332,80,520,180
340,84,528,192
268,80,572,232
256,72,532,168
288,84,564,200
292,76,624,240
264,72,556,176
220,72,472,148
308,80,632,268
212,64,316,304
316,84,576,240
240,72,560,200
304,84,580,228
228,76,544,188
256,76,536,176
212,72,404,124
132,52,296,40
256,76,532,212
348,80,560,228
244,76,488,380
292,76,560,160
196,76,588,196
144,64,304,248
368,84,572,228
344,84,564,236
256,68,504,184
52,20,120,40
80,36,232,12
264,80,536,168
56,24,220,12
344,84,616,280
300,80,580,228
56,24,148,16
352,80,588,240
268,76,608,252
60,24,180,32
76,32,216,32
212,68,600,244
300,80,584,228
264,68,568,188
304,84,596,192
312,80,536,232
204,72,580,200
164,72,284,232
388,88,576,232
116,48,324,32
248,76,516,224
340,88,628,232
264,76,576,180
320,80,616,220
220,68,524,160
336,80,564,244
312,84,624,248
256,76,544,220
332,80,592,212
112,48,180,48
360,88,632,284
236,80,504,132
104,44,164,16
188,68,524,160
268,76,588,232
308,80,584,236
300,84,588,192
300,80,520,208
308,80,584,240
280,84,628,276
244,76,568,220
76,32,256,36
200,72,512,208
284,80,560,168
356,88,620,204
264,76,600,232
256,80,596,232
284,76,584,232
344,88,628,256
288,80,628,240
316,80,592,196
252,76,576,204
52,20,172,12
292,80,588,156
216,64,340,364
284,84,568,200
260,80,572,176
324,88,596,248
80,36,200,16
248,76,560,232
300,80,564,216
172,60,272,204
260,80,600,220
320,84,568,212
212,68,476,168
336,84,648,236
336,80,644,252
296,88,504,164
272,84,648,256
324,84,600,224
280,80,652,232
292,88,604,272
260,76,492,156
224,68,544,184
292,84,620,212
268,76,580,224
212,72,536,168
320,84,636,252
324,84,592,208
224,76,620,192
284,80,620,252
52,20,152,20
268,76,520,192
320,80,580,192
252,76,548,188
68,28,176,16
44,8,108,16
340,92,572,204
288,80,588,220
300,80,588,196
336,80,612,220
344,84,568,232
220,72,500,184
268,76,516,192
216,76,580,244
260,80,540,220
224,76,580,236
56,20,224,4
236,76,500,180
220,72,556,168
124,48,220,28
284,76,608,232
272,80,632,240
248,76,480,156
96,40,264,20
284,80,548,228
276,80,536,168
296,76,600,228
268,80,612,164
336,84,564,216
44,12,164,16
336,92,668,256
264,80,548,196
268,84,528,340
248,80,544,152
280,84,576,232
268,72,564,192
252,72,532,200
264,80,516,172
304,84,600,236
260,72,576,220
172,68,452,176
336,88,592,236
224,68,500,184
240,76,564,240
208,68,564,180
244,72,532,180
88,36,176,16
228,68,528,160
300,80,568,192
284,80,596,232
256,72,556,192
360,84,588,236
52,20,136,12
60,24,236,28
252,76,584,216
80,36,268,48
348,84,560,292
264,84,548,184
188,76,540,172
296,80,564,208
284,76,584,220
304,84,600,208
292,84,556,232
300,76,584,212
296,80,560,184
336,84,600,232
248,72,568,212
332,80,552,172
368,84,644,216
260,80,620,228
292,72,480,180
56,24,216,32
256,84,588,196
376,84,596,196
216,76,432,384
52,20,148,12
44,12,164,16
280,76,504,172
240,76,552,192
288,76,520,168
312,88,620,192
320,84,600,212
244,72,552,200
200,68,332,268
104,44,220,32
328,84,568,204
44,12,152,20
56,20,140,12
48,16,140,16
312,84,624,280
44,12,268,0
264,76,556,236
68,32,104,24
248,80,552,216
44,8,148,16
364,84,632,228
272,72,536,192
292,80,540,244
292,80,564,176
228,72,536,176
264,80,600,228
252,76,584,252
252,76,568,180
264,76,508,220
288,84,552,196
244,72,560,176
272,76,540,144
256,120,680,332
44,12,160,16
264,80,540,196
236,80,560,196
300,88,612,260
260,72,536,204
268,76,576,196
232,76,548,244
224,68,504,164
168,64,300,280
244,72,500,180
316,84,628,268
324,80,548,200
292,76,576,176
244,68,556,180
232,68,536,168
372,88,640,440
284,84,560,220
148,52,276,40
52,20,112,12
292,80,524,208
48,12,192,24
164,76,496,200
276,76,576,260
256,72,548,212
288,76,556,196
284,80,220,16
260,76,548,192
204,72,496,424
324,80,628,220
80,36,144,16
308,76,556,196
176,64,292,276
228,72,552,180
256,80,600,224
304,76,504,192
44,8,92,4
328,80,640,228
256,76,568,200
264,72,608,196
316,76,584,232
196,76,620,188
392,88,596,248
124,48,272,52
124,64,488,396
72,32,184,16
296,76,556,224
292,80,608,208
172,72,468,204
260,72,492,208
132,52,256,60
272,80,532,156
308,80,540,192
244,68,484,168
304,80,580,204
276,84,556,208
44,12,156,20
312,84,528,168
248,80,500,160
236,64,304,232
348,84,568,236
232,72,540,236
216,64,552,164
324,80,580,208
44,8,144,8
244,72,564,152
228,80,604,260
304,76,560,188
92,36,276,16
212,80,480,380
288,76,592,208
304,80,552,168
288,80,544,180
320,84,660,280
300,80,600,212
44,12,192,20
244,68,548,180
336,84,564,220
60,24,112,16
268,76,608,216
252,76,520,228
44,12,160,12
216,72,520,160
248,76,540,200
216,72,580,200
56,24,136,16
272,76,556,204
56,24,124,20
64,24,200,32
276,84,568,204
288,84,536,180
224,68,528,212
284,80,644,216
340,84,564,200
256,72,548,200
304,88,556,200
296,76,544,188
272,80,628,204
276,76,552,228
312,76,524,160
304,84,588,224
224,68,300,304
244,76,548,172
240,80,576,200
92,40,176,44
248,72,584,176
300,80,548,268
348,88,596,244
224,84,552,184
272,76,592,224
176,60,304,72
352,88,640,260
260,80,588,240
352,84,572,228
268,72,500,160
360,84,596,228
64,32,140,32
224,80,524,176
248,76,556,220
308,80,556,216
52,16,164,24
256,76,516,196
232,72,504,200
280,76,592,192
60,24,176,24
308,84,560,212
220,76,500,180
356,88,688,252
156,56,332,52
348,84,584,264
292,76,588,216
316,84,584,208
252,72,484,176
324,80,572,196
308,88,580,228
304,80,624,260
268,80,592,240
216,72,508,164
300,80,560,208
280,72,588,168
284,72,448,404
284,84,604,244
344,80,584,188
52,20,160,24
368,92,640,260
268,76,532,204
288,76,496,240
60,24,108,20
268,80,576,212
320,80,584,216
332,84,580,228
284,76,536,196
308,76,524,212
48,16,160,32
244,84,508,152
304,84,552,224
56,24,164,16
296,80,544,192
328,80,580,200
236,72,504,156
244,76,580,220
52,20,144,12
328,84,564,220
48,16,168,12
284,76,548,180
328,88,580,192
300,76,600,208
292,72,488,152
272,80,588,248
332,84,552,216
292,84,556,272
244,76,572,180
296,84,580,216
276,84,604,244
252,80,580,188
232,64,288,280
64,28,188,40
344,92,636,240
292,76,568,200
276,76,576,236
204,76,564,228
328,80,584,216
216,80,532,156
184,72,308,276
200,72,268,288
300,80,580,288
68,32,200,24
252,76,572,172
280,76,516,184
260,76,568,204
268,80,560,400
60,24,144,20
52,20,144,12
316,88,616,292
232,72,576,224
112,44,216,32
280,76,584,200
244,80,584,224
240,72,560,172
252,76,612,204
360,84,592,232
180,60,468,156
280,76,548,164
80,36,240,32
372,84,564,212
292,76,528,196
348,80,572,228
284,76,556,176
344,80,648,272
200,68,492,156
384,84,612,224
296,76,524,180
344,84,616,188
304,84,596,252
52,20,204,16
264,72,548,180
304,84,628,252
264,80,576,196
48,16,212,20
356,76,564,184
48,16,180,20
216,76,604,236
304,80,548,368
256,84,604,296
256,80,592,220
280,88,588,268
44,8,76,20
244,68,360,340
260,76,624,296
248,72,544,192
252,76,576,196
300,80,588,304
292,80,576,224
268,80,648,216
60,20,216,24
92,36,176,28
300,88,632,264
284,84,564,212
428,92,728,320
212,68,492,196
244,76,492,244
196,72,480,160
340,84,616,300
300,76,576,216
320,84,544,188
228,92,484,440
308,80,572,228
316,80,580,232
44,12,116,16
160,56,480,132
260,76,524,208
348,84,576,216
224,76,596,188
280,80,600,192
56,24,164,24
224,68,556,188
224,72,564,156
308,76,588,184
276,76,528,216
304,80,544,220
284,80,536,192
80,36,192,28
232,72,520,216
296,76,540,212
248,76,552,200
332,80,548,236
292,80,604,212
288,80,608,240
264,76,596,212
296,76,532,208
220,72,604,256
332,80,596,224
72,32,212,36
276,80,516,148
204,88,520,188
212,72,496,180
336,80,608,200
228,76,528,148
268,80,532,208
96,40,228,28
260,88,620,288
280,72,552,196
228,72,612,292
216,64,508,204
228,68,284,272
264,76,572,200
220,80,452,412
292,84,600,228
320,80,580,216
240,76,496,156
260,80,576,204
300,84,588,196
336,80,572,224
244,72,516,200
288,76,592,232
288,72,532,192
288,80,628,232
56,24,164,24
268,72,508,168
92,40,260,28
284,76,528,160
320,76,552,212
284,76,556,196
300,76,592,184
48,20,216,12
212,88,436,308
304,80,496,208
48,16,112,28
72,32,172,24
80,32,216,12
260,76,456,156
132,52,264,40
100,44,236,28
188,76,428,408
256,76,608,220
124,48,292,56
316,80,540,232
220,84,420,372
204,68,516,168
324,76,592,236
304,84,552,176
76,32,224,28
60,28,216,28
48,16,152,24
236,68,488,148
256,84,568,232
364,84,612,232
308,80,576,232
60,24,180,20
72,32,176,32
260,88,652,228
332,84,584,252
320,84,604,248
288,80,580,188
68,32,184,24
304,80,596,160
216,72,560,192
308,80,604,264
80,36,188,28
368,88,604,300
344,84,612,300
216,84,620,260
308,76,544,176
292,88,520,268
276,76,500,160
224,68,512,160
276,80,560,220
272,76,572,208
92,36,240,16
348,84,620,236
264,76,512,160
288,76,544,196
268,72,532,220
232,80,524,184
276,76,580,188
320,80,556,212
56,20,148,36
272,72,540,200
76,32,172,44
300,80,512,180
300,84,600,236
332,84,600,216
288,76,572,204
240,76,396,516
332,84,616,212
236,68,520,196
264,76,568,200
260,76,524,168
272,80,556,208
328,80,552,196
276,80,592,224
272,76,552,224
328,84,596,200
284,80,540,212
304,88,560,244
44,8,120,16
48,12,156,16
244,68,608,208
184,76,520,160
52,20,128,28
316,76,500,188
248,76,588,224
284,76,608,224
336,80,532,224
72,28,168,20
100,44,236,36
52,20,192,16
288,80,596,232
368,88,576,248
300,76,600,284
220,76,580,156
244,76,576,212
308,80,604,204
256,84,596,228
68,28,224,0
276,80,588,224
292,80,564,232
296,84,564,204
212,72,564,184
60,24,148,36
188,72,588,224
244,72,600,200
292,84,576,232
232,68,528,176
288,84,584,324
296,80,476,212
248,76,560,240
332,96,600,196
160,68,600,268
216,84,596,236
248,72,584,184
356,92,640,280
128,52,264,28
228,84,616,220
68,32,208,28
44,8,128,24
108,44,212,36
132,56,252,36
64,28,244,40
260,76,536,156
296,84,612,248
320,84,564,248
268,88,596,272
56,24,156,24
324,88,588,196
296,72,500,156
60,24,192,16
284,76,600,292
292,76,520,172
292,84,576,244
228,68,520,192
312,80,640,244
256,76,560,184
244,76,632,200
184,64,292,236
292,76,556,216
136,60,496,200
308,84,608,248
224,76,496,152
280,76,528,188
308,84,552,200
340,80,580,220
336,84,608,244
276,80,628,280
216,76,592,356
248,88,512,168
296,80,592,200
48,16,140,8
308,80,580,204
288,80,628,252
328,88,644,256
288,80,508,224
60,24,192,16
264,80,504,128
348,84,604,228
300,80,604,204
48,16,176,16
220,72,572,176
328,88,652,252
300,80,572,160
348,88,588,260
220,68,440,372
236,68,508,192
292,80,604,212
244,76,520,172
64,28,192,24
320,84,632,240
288,80,568,204
52,24,184,32
300,84,604,280
316,80,564,232
304,84,632,224
52,20,160,24
252,76,564,192
312,84,580,160
284,80,560,184
312,76,552,208
312,80,640,244
236,80,620,340
240,76,508,248
88,36,184,36
276,80,620,244
252,76,584,204
280,84,524,252
268,76,556,216
284,76,568,216
56,20,188,28
276,80,540,240
320,84,588,216
332,84,632,212
328,84,560,260
56,24,200,44
348,88,544,224
288,84,588,216
224,76,572,204
76,32,192,28
324,80,596,228
60,28,160,16
260,72,568,224
212,68,532,176
252,76,540,232
260,76,552,208
336,84,564,208
308,84,588,252
296,80,604,216
48,16,176,16
204,64,312,288
256,80,496,448
200,72,540,176
44,12,148,12
160,56,264,36
44,8,128,8
308,80,544,248
232,72,604,196
260,76,544,200
232,68,336,304
284,80,600,212
276,76,532,164
308,76,556,200
48,16,116,32
64,24,156,20
244,76,532,172
44,8,120,16
276,72,500,188
360,80,596,212
332,84,592,264
68,28,176,12
256,76,548,172
272,76,592,224
252,72,544,200
136,60,336,136
252,76,540,184
296,76,528,176
276,76,512,176
276,76,592,208
224,60,564,12
276,72,616,204
320,88,636,268
268,76,524,208
308,80,568,232
220,72,556,224
228,76,644,288
44,12,100,8
236,76,580,200
320,80,600,228
284,80,628,220
348,88,580,212
328,80,564,184
220,72,540,148
324,80,508,188
308,76,540,172
232,76,568,212
48,16,116,8
360,88,616,232
328,88,648,272
312,84,632,276
296,80,560,212
272,80,576,192
304,84,540,200
240,72,536,180
308,80,620,228
228,68,576,200
344,80,560,216
332,80,572,196
192,64,292,208
332,84,664,232
248,72,492,204
336,80,572,212
312,80,596,224
196,60,428,0
244,80,580,244
284,84,620,232
252,76,532,192
236,72,528,196
284,76,580,200
256,72,536,228
204,72,544,216
84,36,200,20
236,72,512,172
80,36,240,28
48,20,168,20
292,76,540,184
44,12,168,8
64,28,136,24
292,80,556,184
76,32,272,36
324,76,528,200
344,84,620,228
236,72,552,248
260,84,600,236
264,80,636,264
252,76,536,236
352,80,544,240
296,80,564,232
216,72,532,196
260,80,620,220
280,76,504,176
284,80,536,232
76,32,212,28
304,84,552,200
44,12,152,16
180,60,268,240
148,68,584,260
176,64,512,156
252,72,488,192
328,80,528,228
336,80,572,220
284,76,540,196
248,72,560,244
60,24,132,28
152,56,288,32
324,84,544,220
196,68,548,188
276,72,536,196
344,80,584,220
228,72,528,176
260,80,548,236
312,80,628,192
348,88,612,196
232,72,516,192
308,84,560,232
296,80,604,224
264,76,584,172
220,72,560,232
236,80,528,216
240,84,572,208
216,72,524,192
48,16,156,16
240,72,536,160
364,84,540,240
328,80,576,232
296,84,592,268
52,24,152,16
48,16,88,8
356,84,584,196
204,72,524,176
304,76,580,160
304,88,500,184
232,68,520,180
244,76,592,228
296,84,572,248
260,76,548,168
320,84,592,212
308,80,552,184
48,20,116,12
296,84,628,240
92,36,268,16
320,80,512,208
332,80,592,228
208,60,332,72
276,84,504,176
276,80,556,212
52,20,152,20
64,28,200,16
292,80,528,212
276,80,600,240
268,72,520,200
276,84,628,300
272,80,620,196
284,84,588,272
260,68,564,200
208,72,520,136
244,72,516,204
300,80,620,232
280,80,548,212
64,28,192,36
280,76,588,228
304,76,560,228
60,28,184,16
228,68,508,144
288,84,556,188
232,72,576,192
260,76,604,192
344,84,620,264
80,36,192,32
44,12,100,48
316,76,592,248
232,76,576,244
52,16,160,16
280,80,520,200
52,20,184,32
284,84,644,248
164,72,472,128
184,64,488,192
220,72,532,244
244,76,508,200
232,72,516,196
268,72,536,236
312,76,552,212
320,72,564,188
292,84,576,248
240,72,548,212
300,84,556,208
308,80,632,208
368,80,600,244
276,76,524,192
172,64,260,168
96,44,204,20
212,68,528,252
316,84,568,232
300,80,568,184
304,76,480,188
256,72,556,176
332,80,524,200
240,84,556,164
312,88,604,252
280,76,540,168
204,84,620,192
64,24,188,28
280,84,624,204
244,76,520,168
292,80,596,232
252,76,588,208
280,80,512,156
272,76,532,180
396,124,520,288
244,68,556,192
284,76,580,216
240,80,588,236
252,80,576,216
280,76,556,172
300,84,604,204
196,72,520,208
276,80,584,192
68,28,156,16
260,80,560,176
312,80,612,236
288,84,636,208
280,76,536,192
300,128,600,328
228,76,548,200
60,28,164,24
264,80,620,244
276,76,604,280
252,76,560,188
248,76,528,200
292,88,612,248
220,76,584,208
288,80,596,208
300,80,556,196
64,28,208,16
260,76,540,204
248,80,468,380
248,72,592,176
316,88,616,232
320,84,592,256
236,76,552,220
324,84,576,216
372,84,604,240
220,68,508,204
264,80,536,208
208,68,564,176
220,80,552,224
280,80,616,216
296,80,612,264
48,20,128,28
284,72,596,216
284,80,544,152
232,76,532,196
216,64,332,56
228,76,560,192
296,76,516,168
76,36,216,48
320,88,572,368
284,84,604,260
280,76,552,196
248,68,524,156
256,76,552,208
224,80,572,236
64,28,140,28
300,80,516,188
52,20,160,36
332,80,588,244
64,28,196,44
308,72,588,200
228,72,572,236
228,80,640,224
308,80,536,200
296,76,564,244
248,76,552,240
344,84,596,244
248,80,580,288
264,80,512,188
256,80,600,212
320,80,604,248
288,72,604,160
216,76,588,244
180,64,260,64
276,84,608,240
228,72,516,188
256,72,500,184
208,72,588,248
44,12,132,28
248,80,552,220
292,80,588,228
48,16,188,32
232,68,344,332
248,76,572,184
268,76,620,248
196,56,376,4
320,84,528,164
176,76,524,340
308,80,660,196
264,80,596,196
300,80,556,252
256,76,552,212
260,76,600,348
52,20,168,24
344,88,608,216
284,84,568,200
280,72,532,172
208,64,344,76
308,80,620,244
332,80,580,268
316,80,560,204
292,80,580,228
296,88,628,260
268,88,620,280
252,72,580,168
268,76,520,168
252,76,540,184
84,36,208,48
360,84,632,232
60,24,208,32
100,44,252,28
76,32,216,16
312,80,592,244
100,44,184,24
248,80,540,192
268,76,604,216
248,72,520,172
240,80,604,236
156,60,292,180
308,88,548,244
296,76,568,240
244,72,528,176
356,80,532,196
268,76,520,176
324,88,608,264
268,80,548,172
336,88,580,208
260,76,528,188
304,76,568,228
380,84,640,240
272,76,508,148
316,84,632,236
340,88,644,264
76,36,148,20
48,16,156,4
208,72,548,164
52,20,204,16
288,76,552,172
292,88,632,232
312,84,584,224
220,76,568,232
268,76,536,156
204,84,460,140
252,76,560,160
320,80,576,228
228,76,552,196
84,36,204,32
272,80,548,228
336,84,576,216
264,80,572,212
252,88,540,208
332,80,608,220
260,80,580,168
340,84,536,196
264,76,564,192
236,72,556,212
352,84,600,248
104,44,204,32
276,76,556,188
156,60,320,252
316,84,544,208
264,68,484,172
268,80,604,208
252,76,524,244
208,76,552,168
308,84,572,248
296,76,536,216
316,84,652,228
56,24,192,20
244,76,564,180
308,80,616,232
248,76,556,212
68,28,180,24
324,84,592,200
212,68,512,180
264,76,584,236
312,76,588,212
272,72,552,224
236,72,584,224
68,32,184,16
148,56,212,164
76,32,192,28
92,40,196,44
284,76,588,220
300,80,584,236
264,76,536,216
308,84,564,188
44,8,200,20
72,32,192,12
56,24,148,20
312,80,520,292
216,72,536,204
352,88,604,300
60,28,192,12
256,72,540,208
296,84,552,228
300,80,596,224
216,72,596,176
256,72,420,176
276,80,532,192
56,24,176,8
308,80,560,184
272,72,632,208
320,76,508,204
252,76,608,240
260,84,596,216
316,84,636,292
48,16,152,8
224,72,524,168
84,40,224,16
268,72,572,208
220,72,496,148
232,80,616,248
96,44,176,64
268,80,508,124
264,76,548,220
312,76,592,244
276,80,524,196
376,84,636,256
300,76,588,196
120,48,244,40
52,20,124,24
276,80,612,248
336,84,616,228
52,20,132,16
248,80,540,148
228,76,596,268
248,76,592,204
288,84,652,236
260,72,480,148
84,36,260,16
276,80,540,200
148,56,216,44
324,88,620,240
260,76,536,200
100,44,252,20
276,88,616,212
252,80,548,200
248,76,524,188
328,80,552,236
232,80,572,212
264,76,512,172
308,76,580,208
328,92,620,256
56,20,168,24
252,72,496,216
316,84,572,224
328,84,580,212
300,76,496,164
420,88,592,204
244,68,544,180
260,80,616,192
304,84,588,188
240,72,472,160
296,80,624,280
308,80,532,228
292,76,544,208
308,80,624,264
324,80,556,208
220,68,564,204
300,84,644,244
212,76,572,208
316,88,604,260
352,84,568,192
64,28,184,72
312,76,584,216
212,72,508,196
48,16,180,8
336,76,584,224
336,84,588,236
236,76,544,208
244,72,500,176
260,76,588,192
240,72,564,180
276,80,604,204
320,80,536,196
336,76,556,200
288,80,576,208
308,80,592,236
284,76,508,212
292,80,564,268
328,84,592,244
212,80,400,352
288,76,560,236
160,80,340,128
276,80,640,220
352,92,668,268
276,80,604,196
72,28,188,16
332,80,656,196
44,8,324,12
292,80,564,236
288,80,588,220
292,80,516,168
104,40,276,28
324,80,520,180
236,76,588,200
272,84,540,484
336,80,560,196
56,24,172,28
252,84,572,180
260,72,540,208
360,84,596,244
296,84,532,184
312,80,640,244
284,76,592,252
164,56,272,48
52,20,232,32
256,76,572,276
300,80,580,204
332,88,600,264
192,76,516,132
280,80,608,240
340,88,608,224
228,68,300,264
312,76,556,228
268,80,580,216
180,68,520,216
76,36,224,24
44,8,116,20
320,84,580,264
340,84,632,272
312,84,660,228
236,76,552,204
288,76,556,184
236,72,536,180
228,76,564,228
44,8,148,12
284,76,536,196
316,80,528,236
48,16,168,24
52,20,188,8
288,80,588,192
248,76,556,180
288,76,644,200
272,76,552,216
248,80,560,252
260,76,504,172
276,84,620,252
260,76,608,228
316,84,564,240
52,20,104,16
288,84,584,220
296,80,476,188
68,28,204,28
60,24,188,16
120,48,260,36
96,40,176,40
84,36,220,24
296,72,524,156
308,80,536,204
92,40,224,24
308,84,552,200
320,80,560,228
172,64,228,192
76,32,188,12
204,72,556,172
240,84,624,228
72,28,268,20
284,80,616,236
268,80,628,248
276,88,604,240
296,76,576,204
236,88,576,196
216,64,328,280
60,28,188,28
260,76,528,180
260,84,564,180
396,84,596,280
48,16,128,16
96,40,220,24
80,36,204,28
256,76,596,220
272,88,604,348
288,72,524,192
