Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
320,80,584,192
172,64,236,204
180,60,252,212
216,84,396,344
220,76,464,372
68,32,276,0
300,84,584,204
212,68,272,288
180,64,328,296
332,80,556,208
184,64,268,240
188,64,284,292
328,84,744,132
236,72,452,516
220,76,432,584
364,80,588,204
272,80,460,608
164,60,268,256
172,60,260,288
172,60,300,200
200,68,296,368
328,84,688,248
276,72,564,204
280,80,436,520
108,44,208,36
364,80,596,216
188,64,268,276
344,84,536,200
184,64,280,304
168,60,260,208
240,72,584,172
252,76,548,204
148,56,212,428
196,60,224,184
196,64,316,348
216,68,304,392
216,64,268,240
176,64,268,208
284,68,352,432
168,60,324,276
192,64,280,316
188,60,244,252
96,44,292,116
308,88,600,204
192,64,248,284
164,60,220,252
220,68,280,320
172,60,300,284
168,60,264,192
312,80,544,196
220,64,296,328
200,60,236,232
204,64,252,364
188,68,304,228
180,60,284,308
268,76,584,248
340,88,560,196
376,84,596,228
228,68,248,296
192,64,268,200
188,60,224,256
256,76,516,160
164,60,236,268
68,32,332,0
352,84,640,240
224,72,444,476
268,76,548,176
212,64,272,284
368,84,564,220
148,56,312,324
248,76,564,180
168,64,252,208
300,84,552,192
172,64,432,428
176,60,324,328
356,92,648,244
164,60,264,240
328,80,640,208
264,76,572,184
252,68,268,288
324,84,624,220
176,64,328,348
144,56,232,184
240,72,348,444
308,84,628,216
332,76,604,204
208,64,280,292
144,64,376,304
212,64,248,280
212,68,236,244
172,60,220,196
300,76,588,216
200,60,296,368
220,72,408,472
216,64,288,332
172,60,232,224
160,56,284,284
200,64,224,236
260,72,592,208
328,80,632,240
288,80,580,204
188,64,312,228
216,68,332,340
364,84,740,120
220,72,424,528
340,84,576,180
216,68,300,348
312,84,612,216
196,60,200,200
232,72,588,192
280,84,600,204
304,80,564,208
232,68,300,292
280,76,572,180
244,76,512,184
372,92,660,240
304,84,556,200
272,72,564,236
316,76,572,236
216,68,328,300
196,64,252,212
204,64,264,216
140,60,252,224
184,68,452,428
200,68,308,332
164,56,236,276
360,96,652,228
156,60,300,312
340,88,628,240
220,72,340,476
164,60,232,200
252,72,556,192
332,84,636,200
216,68,276,292
256,72,500,204
352,88,648,260
292,80,560,220
192,60,296,236
364,88,624,228
200,72,468,404
296,80,548,200
168,56,292,256
384,88,612,252
192,68,472,448
348,80,580,228
196,64,260,244
332,80,616,232
232,72,428,348
184,64,244,284
208,64,296,256
284,88,592,208
212,64,248,276
300,76,660,132
104,48,372,164
296,72,584,244
260,72,396,452
324,80,556,204
244,84,448,544
256,72,400,204
248,76,568,208
196,60,292,288
188,64,404,616
212,72,452,488
220,72,512,176
260,72,528,220
324,84,572,188
236,68,264,248
248,72,612,220
324,84,616,208
208,64,300,332
192,64,324,280
180,64,256,216
336,88,632,220
328,84,640,256
292,72,560,212
304,80,576,180
336,84,600,220
300,92,620,188
180,64,300,324
216,64,256,280
212,72,444,512
308,84,600,220
172,68,488,588
164,60,272,312
220,68,256,260
204,64,268,240
264,80,544,192
176,60,236,208
296,80,556,208
444,92,776,148
236,68,292,232
236,68,316,292
348,80,516,168
180,64,276,320
268,80,604,192
216,80,560,200
188,60,236,280
180,64,296,272
328,80,588,196
228,68,432,600
72,32,200,24
216,68,300,360
188,60,276,264
196,64,260,252
200,64,304,380
288,80,632,228
248,76,628,212
192,64,332,356
196,64,248,264
172,60,320,260
296,76,544,184
188,68,452,548
188,64,344,396
284,84,588,228
328,80,600,204
304,80,656,232
192,64,256,228
168,64,252,228
284,76,576,228
220,68,316,376
316,80,620,196
380,88,584,220
220,72,560,192
172,60,276,244
172,60,264,280
188,64,304,312
240,68,332,356
224,72,448,136
284,76,560,196
216,68,288,312
208,64,248,212
324,80,604,212
260,72,496,188
304,76,588,204
200,64,328,284
200,68,420,512
336,84,552,216
264,76,548,176
184,60,304,280
292,80,564,204
368,92,600,236
160,56,272,280
300,80,596,216
168,60,300,268
284,80,588,200
228,68,276,280
312,80,660,240
208,72,416,440
232,76,548,200
208,68,296,316
164,60,268,268
220,68,252,364
312,84,480,1020
320,76,584,192
340,84,620,236
216,68,300,304
184,68,408,456
240,76,564,196
208,64,280,248
352,88,648,220
324,80,596,308
208,68,276,280
208,72,492,648
200,64,300,340
164,60,264,200
196,64,288,284
296,76,596,224
360,88,628,232
344,84,652,260
192,64,280,284
312,76,568,204
256,72,304,436
220,64,520,180
324,72,536,164
188,68,324,300
204,68,432,484
280,84,576,228
188,60,264,184
156,56,288,216
372,80,608,220
268,88,436,484
216,64,304,292
172,60,208,244
172,64,472,524
276,80,564,188
196,64,236,236
180,64,344,404
348,80,604,260
264,76,508,172
376,84,588,228
196,60,252,248
196,64,252,248
244,72,412,436
212,64,256,280
188,64,220,220
284,84,636,188
200,68,300,384
200,64,284,280
200,64,252,232
340,84,680,228
164,60,244,248
332,84,568,220
352,84,568,208
176,60,276,308
188,64,304,308
268,76,416,664
376,84,588,252
212,64,296,292
316,84,572,228
332,88,640,268
192,64,292,352
264,76,608,204
292,84,592,236
192,64,308,260
184,60,268,264
204,64,256,320
328,92,588,216
328,80,564,200
168,60,252,188
188,64,296,216
188,60,288,336
424,88,732,128
172,60,264,232
320,80,552,228
168,60,292,256
268,76,604,216
216,68,400,332
288,76,548,192
360,88,624,220
232,72,276,404
320,80,552,200
300,84,592,192
176,64,236,180
328,80,532,208
268,80,556,208
236,72,460,488
328,80,604,236
396,92,672,208
300,88,620,228
220,68,292,320
244,72,312,384
188,64,304,388
332,80,608,196
184,60,260,236
304,84,604,232
172,60,252,196
220,64,288,348
192,60,312,348
172,60,304,316
172,60,304,252
284,76,524,168
220,68,320,360
228,68,248,292
284,76,560,224
272,80,592,228
188,64,292,260
184,64,272,284
188,64,312,244
164,60,276,280
364,84,632,232
224,68,324,284
296,76,620,196
248,76,564,192
180,68,248,256
164,56,228,308
168,60,288,308
360,92,640,244
156,56,280,248
248,72,452,540
180,64,256,184
168,56,248,180
204,76,436,452
228,68,436,396
344,84,592,208
192,68,448,444
204,64,248,264
212,76,432,440
360,84,628,236
344,84,620,204
284,80,444,652
192,68,440,520
340,80,592,196
184,68,448,620
256,80,636,196
420,88,732,148
316,84,560,224
208,68,280,344
284,76,512,204
288,80,576,248
148,60,236,236
288,80,572,240
272,72,544,164
328,80,648,212
160,60,284,228
180,60,324,260
192,64,312,260
188,60,236,200
304,84,660,268
224,68,292,296
268,76,588,224
224,64,316,376
212,68,252,220
196,64,288,340
184,64,296,324
172,60,220,248
164,60,208,384
348,84,580,204
184,60,264,228
360,92,580,216
240,76,564,180
176,64,432,476
364,88,628,232
180,64,280,272
208,68,280,240
260,88,592,208
212,64,244,304
284,80,552,180
172,60,288,248
192,72,472,556
284,84,588,232
168,60,308,288
196,64,300,316
180,64,272,256
320,84,592,188
184,64,244,212
204,64,312,280
224,64,276,324
332,84,536,204
216,68,592,224
216,64,264,316
292,80,568,196
296,80,596,200
244,68,408,480
196,64,272,272
188,60,280,240
188,60,252,260
404,92,688,232
320,80,576,268
192,68,320,320
220,64,304,336
172,60,300,244
164,56,264,272
220,68,256,224
400,84,584,216
196,64,272,264
160,56,232,212
356,80,564,220
184,60,252,268
420,88,792,160
188,60,232,216
224,68,284,292
180,60,232,224
172,60,256,308
204,68,308,360
172,60,280,216
344,80,568,188
120,60,448,100
252,84,508,168
320,88,616,268
320,80,600,220
180,60,244,200
176,64,184,196
332,80,584,216
348,88,668,256
292,84,604,228
324,80,572,204
280,80,608,232
192,64,284,268
184,64,248,220
168,60,268,312
212,64,280,312
312,84,568,200
192,64,292,296
172,60,264,392
320,76,500,164
336,84,608,244
192,60,276,252
164,60,280,252
176,64,316,232
156,60,232,236
216,68,292,324
176,64,320,320
188,60,252,280
212,64,332,352
188,60,208,232
352,88,632,240
176,64,252,260
176,64,444,488
312,80,576,212
200,64,312,248
64,28,204,36
276,80,600,188
176,60,316,324
336,88,652,260
204,68,464,472
164,64,480,124
192,60,304,280
216,68,284,296
448,96,768,160
204,64,272,284
264,76,536,212
312,80,528,172
280,72,420,332
168,60,332,340
204,64,304,244
172,60,284,228
244,72,304,320
332,84,624,220
212,68,280,248
240,80,560,844
288,76,516,188
192,64,292,324
212,68,300,268
168,60,332,300
276,76,620,216
300,84,612,240
208,68,296,380
176,60,280,216
172,60,236,188
180,60,316,344
176,60,236,244
208,68,304,288
208,68,312,336
268,76,440,140
192,64,284,328
176,56,216,180
188,64,284,276
172,60,292,288
316,84,556,180
188,60,268,260
312,76,592,204
204,64,232,240
280,80,600,208
252,76,596,220
152,56,292,224
204,64,260,268
308,80,560,180
188,60,316,316
68,32,220,56
252,76,568,176
284,76,544,188
200,68,272,332
180,64,304,272
76,40,312,0
320,84,520,216
236,72,448,408
220,72,480,556
236,68,428,280
64,24,348,4
148,56,268,224
168,60,236,240
224,68,300,256
172,60,260,252
284,76,548,192
300,88,636,260
328,80,540,172
284,84,588,188
216,64,256,280
176,64,280,336
172,64,292,272
212,64,268,300
264,80,604,288
304,80,604,208
216,64,244,240
216,64,324,308
200,72,352,312
248,80,568,196
164,60,280,244
296,84,552,216
380,84,632,212
212,64,284,276
304,76,408,204
364,84,564,224
188,72,436,476
152,60,284,236
196,64,236,244
196,64,300,340
296,80,612,220
184,68,436,520
160,60,304,336
180,60,248,272
172,60,276,308
176,60,228,268
200,64,332,348
212,68,284,228
396,88,660,224
180,64,424,596
192,64,272,296
164,60,292,304
168,60,256,208
252,76,448,540
312,84,608,216
352,80,588,232
228,72,388,444
256,76,576,204
200,64,328,296
304,80,544,168
176,60,268,288
304,84,620,220
240,72,392,476
224,68,200,220
328,88,576,212
196,64,296,288
204,64,240,224
232,68,312,384
316,80,568,216
284,72,500,184
304,80,620,208
244,76,580,188
160,68,424,236
180,60,256,304
184,64,348,400
260,76,456,164
276,76,544,180
212,72,456,464
340,80,528,220
184,64,272,184
176,60,304,336
184,64,260,300
248,76,488,572
312,80,556,224
316,80,572,200
320,80,572,204
228,68,268,288
192,64,276,328
196,64,284,368
404,88,652,220
264,84,600,236
180,64,308,320
212,68,428,456
192,64,300,288
288,84,564,172
348,84,640,228
160,60,300,248
168,60,324,340
280,80,604,216
200,64,264,256
248,76,556,196
256,80,568,168
168,60,312,260
160,56,248,264
152,60,292,276
168,56,228,188
300,80,600,196
176,76,448,460
164,56,248,224
300,80,612,216
336,88,624,248
172,60,268,412
336,84,608,220
204,64,256,264
376,88,624,248
200,64,316,388
192,64,288,392
268,80,444,556
148,56,280,300
152,60,272,204
156,56,232,220
356,76,572,200
344,80,584,192
216,72,412,472
184,64,248,260
180,64,280,200
320,80,548,172
224,68,296,328
204,60,236,272
256,80,620,224
220,68,256,276
212,64,324,328
232,64,332,456
160,56,248,252
316,84,600,232
356,88,588,276
336,88,644,240
304,80,600,200
212,64,268,304
196,68,464,568
188,60,288,252
196,64,268,252
248,76,632,216
192,64,288,248
204,64,276,228
308,84,592,204
196,64,276,316
208,68,288,260
304,84,600,212
256,76,580,212
212,64,288,256
156,56,272,212
312,76,540,180
260,72,584,216
256,76,472,516
384,88,624,240
292,80,600,208
208,64,272,272
192,64,296,288
284,80,620,208
284,76,580,204
264,84,644,200
180,60,252,296
308,84,668,288
352,92,616,228
276,76,488,128
352,84,604,244
180,68,284,240
372,92,600,196
220,68,292,260
184,68,416,132
204,68,428,428
192,68,332,376
188,60,352,456
316,84,580,216
236,76,464,508
268,84,640,220
184,60,252,240
204,64,268,216
176,64,344,408
232,68,320,368
216,68,232,256
184,60,268,236
188,64,236,196
180,60,264,300
176,60,320,384
168,60,260,272
288,72,516,216
180,64,264,212
316,88,604,216
316,84,596,208
204,68,444,508
184,60,192,208
192,76,440,412
184,64,428,428
196,64,308,280
312,80,552,184
184,64,312,328
224,72,580,196
272,76,568,208
204,64,292,280
316,80,680,116
328,88,592,224
344,84,636,220
188,60,256,232
292,80,600,184
172,60,276,340
244,84,544,180
288,76,548,204
280,80,492,600
156,60,208,216
252,68,536,156
376,84,612,200
216,68,256,252
172,60,284,292
208,64,384,476
280,76,536,204
200,64,288,296
296,80,596,256
188,68,488,572
208,72,420,396
160,60,244,240
348,80,520,204
196,60,260,268
188,60,280,260
204,64,236,196
148,56,268,280
272,76,556,180
376,84,612,212
212,64,260,224
196,68,456,476
252,72,524,200
180,64,240,324
160,56,276,276
432,88,748,140
252,76,624,212
276,76,556,164
200,60,256,276
300,80,588,216
180,60,292,328
376,88,612,232
152,60,260,268
224,68,300,364
336,72,524,192
288,76,520,204
160,56,320,380
192,64,252,204
200,64,232,256
160,60,224,224
212,68,252,224
248,72,444,648
188,64,248,284
64,40,292,0
384,84,612,240
180,64,284,308
184,64,260,268
332,84,568,204
176,68,416,500
328,80,560,200
192,64,332,344
316,80,628,216
188,64,268,248
200,64,240,256
288,84,548,180
300,76,552,184
208,72,420,472
208,64,324,364
148,56,244,232
184,60,268,268
184,64,272,328
176,60,240,252
192,64,256,276
252,72,440,448
184,60,292,248
232,72,444,356
164,56,300,264
200,64,440,492
308,80,588,216
212,72,440,472
304,80,644,212
188,60,308,220
348,88,632,228
228,68,300,304
200,64,284,260
168,68,448,500
288,76,540,176
208,64,284,316
176,64,436,408
164,60,220,196
324,84,560,216
228,64,276,300
184,64,256,260
172,64,276,356
240,72,440,368
340,80,636,204
204,80,516,1020
320,84,636,232
224,68,496,188
184,60,280,292
252,72,384,412
304,84,608,196
200,64,244,240
48,16,248,0
308,84,528,196
212,64,288,256
200,64,256,212
256,76,512,168
196,68,436,448
176,60,280,240
316,80,416,744
160,60,324,348
208,64,260,172
200,64,272,240
276,76,548,176
200,64,304,264
204,64,264,180
192,64,260,300
184,64,316,244
288,76,604,204
348,80,556,196
172,60,240,232
288,80,632,264
220,72,444,464
328,80,600,248
192,64,284,292
168,60,304,308
216,64,240,328
300,72,508,224
176,60,296,312
188,64,200,204
364,88,616,208
284,76,544,220
320,84,596,216
228,68,300,244
264,72,580,220
208,64,212,224
236,68,328,364
208,64,288,224
388,88,652,256
384,84,588,212
156,56,236,232
184,60,272,332
236,72,336,296
192,64,276,244
180,60,328,384
240,68,340,412
328,80,620,220
236,68,408,592
228,68,344,424
280,76,572,196
196,64,240,208
252,72,572,180
92,40,232,24
212,68,296,296
208,64,256,308
296,72,528,160
304,76,548,208
240,68,316,396
400,84,728,148
236,68,388,596
248,72,484,156
308,80,640,264
180,60,176,168
168,56,256,228
184,60,224,240
176,60,308,260
196,68,292,252
336,80,560,208
156,56,256,228
188,64,240,220
272,76,600,240
188,64,268,208
276,76,600,208
200,64,296,360
188,72,444,472
284,76,620,220
312,80,560,204
188,64,336,400
352,84,704,108
232,68,324,432
212,64,284,268
208,68,336,388
188,64,352,320
184,64,280,280
172,60,240,268
184,60,336,424
44,12,80,0
260,76,592,180
156,60,288,252
204,60,236,248
316,76,552,176
308,84,604,208
216,68,260,292
180,64,300,304
360,84,668,260
200,64,260,268
196,72,284,252
268,84,552,176
184,64,272,292
288,84,596,216
372,84,720,136
176,60,288,208
180,60,268,248
260,80,600,196
176,60,296,280
192,60,324,340
288,80,584,328
216,64,340,380
288,80,564,180
336,84,608,220
240,76,448,524
340,84,580,192
176,60,240,248
208,64,332,312
296,84,628,300
200,68,424,504
352,84,616,244
260,80,616,216
176,60,216,216
188,60,284,336
164,60,256,236
204,68,288,336
192,64,272,240
172,60,276,284
368,80,544,212
220,64,300,340
236,76,576,184
320,76,600,188
196,64,268,268
204,76,392,384
204,68,428,312
164,60,264,252
180,60,192,212
168,60,308,268
224,64,308,316
212,72,412,528
184,60,292,288
308,80,564,180
172,60,236,332
208,64,260,256
188,64,304,312
252,72,556,160
308,84,576,208
336,84,600,240
280,80,624,192
260,72,572,208
80,32,228,0
196,64,324,252
200,68,324,384
380,88,620,252
356,80,692,132
92,56,584,4
192,64,280,344
312,84,612,216
224,72,548,184
312,84,624,224
360,88,664,264
188,64,400,328
220,68,412,356
180,60,308,256
392,88,720,140
180,64,224,212
228,68,332,396
180,64,336,340
244,72,556,200
156,56,292,260
168,56,280,240
180,60,256,248
252,76,548,164
228,68,296,276
292,80,600,228
180,60,264,252
224,64,340,380
192,64,228,220
188,60,256,256
348,88,624,228
196,64,280,344
320,92,656,264
264,80,628,200
300,88,456,720
388,88,660,280
176,60,320,284
216,64,332,348
272,72,548,168
332,84,640,256
216,64,240,292
184,60,252,280
136,56,240,340
168,60,248,220
168,60,272,232
240,72,600,216
216,76,476,136
180,64,324,356
404,88,592,260
260,76,560,200
172,60,236,228
408,88,636,256
252,76,544,200
168,60,272,240
148,56,216,156
200,68,292,348
316,80,576,208
44,8,244,0
224,64,308,308
348,84,588,204
296,84,592,212
184,60,300,308
124,56,272,424
160,60,272,196
160,56,296,300
208,64,308,288
220,64,240,260
44,8,220,0
216,68,276,336
304,80,600,200
340,104,516,192
216,68,276,296
172,60,272,312
