Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
256,76,500,148
120,48,260,32
384,84,536,184
56,24,180,24
148,60,232,240
256,72,692,112
60,28,168,24
44,8,192,4
268,88,552,160
52,20,144,16
72,32,200,16
180,68,436,380
232,84,524,152
312,92,552,164
224,64,256,264
48,12,184,8
64,28,224,16
68,32,200,28
316,80,672,116
48,12,196,24
108,44,300,28
76,32,212,12
368,112,544,160
60,24,212,12
64,28,156,12
288,72,588,208
276,80,620,200
232,76,548,152
260,76,496,140
60,28,220,12
296,88,540,152
56,20,144,12
208,68,312,268
68,28,156,48
296,88,516,144
44,8,160,12
248,76,580,180
152,64,332,104
68,28,212,20
312,80,488,180
352,84,536,196
88,40,232,24
76,32,264,24
48,12,164,12
128,60,472,432
220,72,492,128
300,84,576,176
188,68,432,316
372,80,556,212
56,20,192,8
72,32,240,20
44,12,168,8
56,24,208,20
380,80,700,132
72,32,236,16
44,8,200,8
72,32,240,28
44,8,112,12
72,32,192,16
212,68,252,224
196,80,472,460
408,84,500,148
60,24,168,20
96,40,208,20
224,68,184,224
308,76,540,172
52,20,144,8
324,76,556,200
76,32,232,16
72,32,216,16
56,24,124,16
80,36,256,16
56,24,200,8
96,40,260,28
404,92,608,192
48,12,180,20
52,20,180,8
208,68,484,368
60,24,180,20
48,16,152,16
356,88,532,176
276,88,544,156
52,20,208,12
340,88,732,144
84,36,248,32
184,72,468,436
336,88,756,120
300,76,544,180
388,80,548,192
364,84,544,180
72,32,236,28
308,76,504,140
280,72,552,204
56,20,184,12
348,80,532,184
56,24,180,12
248,84,472,128
56,24,204,24
48,16,224,16
48,16,144,8
100,44,252,32
52,20,152,8
144,64,248,168
56,24,188,16
284,76,424,140
60,24,168,16
228,80,500,140
44,8,212,24
296,76,580,192
48,16,160,12
44,8,156,20
352,84,544,188
212,68,492,424
44,12,116,12
52,20,208,20
64,28,236,24
196,76,240,176
228,76,432,384
168,64,232,200
88,40,232,40
144,64,228,132
292,88,532,148
44,8,152,8
64,28,228,32
340,92,512,164
48,16,136,20
52,20,120,16
60,28,148,16
176,60,300,292
120,52,388,60
88,40,196,32
44,8,196,16
304,72,564,168
320,80,560,224
108,48,216,36
184,64,184,276
52,20,168,16
44,8,176,12
44,8,104,8
68,28,212,16
284,72,512,180
176,72,472,396
272,84,564,168
204,68,596,168
72,32,252,12
48,12,140,12
68,32,224,16
52,20,168,20
64,24,156,12
44,12,160,16
328,80,520,164
64,28,176,12
48,16,144,8
56,20,156,24
264,72,520,132
228,80,428,348
76,36,164,12
288,80,524,168
44,8,220,12
264,72,540,164
80,36,212,12
312,100,572,184
236,80,488,120
156,64,224,172
72,28,188,12
96,44,260,32
252,76,468,464
152,52,292,40
232,68,332,376
60,24,256,20
276,80,508,144
328,84,528,140
140,56,448,424
48,12,144,12
48,20,156,20
256,76,512,148
80,36,224,24
300,92,580,164
352,84,624,216
44,12,108,12
52,20,212,16
48,16,196,12
244,76,544,144
44,8,164,16
68,32,200,16
60,24,204,28
44,8,160,4
192,60,252,256
324,84,524,152
348,100,636,168
436,92,564,176
44,8,188,20
44,12,152,8
44,12,164,20
312,80,544,176
300,76,536,168
76,32,204,24
64,28,272,20
68,32,144,24
164,64,516,136
44,12,184,8
352,80,584,184
180,60,244,228
44,12,140,12
44,12,168,20
44,8,148,16
56,24,172,16
48,16,172,8
276,80,516,160
88,40,248,28
96,40,220,28
300,88,440,136
268,80,572,136
228,72,436,324
336,84,608,232
260,88,480,120
44,8,184,12
100,40,240,32
44,8,116,12
44,12,152,20
276,72,520,156
268,80,624,192
328,88,608,176
92,40,216,28
212,72,448,496
244,92,564,152
44,8,136,4
48,16,240,16
52,16,140,12
236,76,456,408
172,60,228,184
208,68,448,316
296,84,556,324
92,40,256,20
68,28,212,20
72,32,196,16
68,28,208,24
56,24,136,12
176,76,404,340
48,16,132,4
112,44,216,24
68,32,220,16
44,12,100,12
120,48,256,28
64,28,176,4
60,24,180,8
48,12,160,8
204,64,320,344
228,68,328,328
320,84,500,144
44,12,212,12
316,84,624,164
208,64,252,180
60,24,204,24
228,76,488,444
44,8,168,16
52,16,196,20
64,28,188,16
56,20,180,16
328,76,532,176
148,56,328,48
192,60,256,232
84,36,260,28
240,80,584,204
68,28,240,20
292,80,604,196
300,88,516,168
208,68,276,176
52,20,200,12
236,72,588,196
352,88,612,176
344,80,596,196
224,68,448,388
104,44,240,32
196,68,280,268
276,84,580,168
60,24,136,20
252,80,572,232
196,64,264,244
192,64,280,216
44,12,176,4
344,84,732,132
264,76,516,156
60,24,216,16
260,88,528,140
88,52,244,56
52,24,184,24
368,88,552,192
52,20,188,20
264,76,568,308
92,40,216,24
236,72,456,132
260,76,508,148
172,60,304,312
88,36,304,24
44,12,168,8
56,20,160,16
80,36,212,20
72,32,220,16
252,76,316,260
96,44,244,16
68,32,216,20
44,12,124,12
96,44,188,28
56,24,196,16
48,16,140,4
44,12,168,16
48,16,184,12
44,12,212,0
356,84,544,176
216,64,300,292
188,68,464,368
272,72,584,168
48,12,184,28
44,8,148,20
156,56,176,148
196,80,468,324
328,84,592,200
76,32,268,12
76,32,224,20
316,84,596,176
336,80,540,172
48,16,196,8
320,88,528,172
292,80,512,152
52,16,140,12
72,36,224,24
44,12,212,16
48,16,140,8
60,24,192,24
84,40,252,20
44,12,188,24
348,88,676,208
44,12,220,16
132,48,256,32
76,32,224,16
44,8,184,12
60,24,164,16
52,20,184,28
192,64,264,260
64,24,216,24
44,8,192,24
96,40,288,24
48,16,184,16
48,16,156,8
52,20,196,16
344,80,572,184
56,20,224,20
152,68,488,392
48,16,160,24
60,24,176,16
296,76,600,176
320,80,572,184
80,36,256,28
320,80,628,200
92,36,208,28
224,72,292,288
104,44,244,40
172,60,312,28
268,80,572,160
44,12,200,16
68,28,184,24
284,88,516,176
268,76,544,184
164,60,256,216
80,36,232,16
216,68,272,252
80,36,180,28
68,28,180,24
188,64,216,196
56,24,180,16
288,76,592,180
340,76,552,156
52,20,196,20
44,12,124,12
68,28,184,16
184,72,268,136
184,60,256,224
304,80,608,204
188,72,496,412
52,24,156,8
44,8,168,12
112,56,344,96
60,28,144,12
196,72,484,400
284,72,432,356
100,40,264,20
200,68,276,236
60,24,220,28
148,52,256,36
72,28,232,16
256,76,580,144
76,36,284,56
76,32,208,16
232,76,460,408
48,16,168,12
380,80,552,176
180,60,296,252
44,12,128,8
72,28,252,16
60,28,152,16
60,24,280,20
356,84,524,168
56,20,196,20
52,20,172,24
184,72,572,144
60,24,200,12
56,24,156,16
68,28,212,16
216,76,440,364
340,84,548,164
224,84,432,372
48,12,176,20
284,76,636,116
52,20,188,20
228,80,508,108
72,28,232,16
232,72,540,152
232,72,344,152
44,8,168,12
64,28,200,12
200,64,232,180
44,8,148,24
156,60,304,324
52,20,212,20
44,12,196,12
60,24,236,20
48,16,224,16
88,36,224,24
52,20,196,12
332,84,556,208
220,76,492,460
164,60,264,280
44,16,176,20
292,84,564,168
128,48,220,32
172,72,444,352
48,16,148,32
260,72,508,176
212,76,544,168
208,68,288,248
328,76,716,116
96,40,204,16
48,12,204,12
44,8,184,12
44,8,192,12
48,16,220,16
48,16,140,12
188,60,252,240
48,16,184,12
264,84,536,156
312,84,512,184
392,88,732,136
44,12,152,12
64,28,188,12
52,20,164,12
312,76,556,192
292,84,528,172
52,20,160,16
56,24,172,20
68,28,204,28
44,16,144,12
88,36,236,16
64,28,216,28
332,80,564,176
64,24,232,24
184,64,208,216
68,28,232,24
184,60,248,248
436,92,748,140
324,84,676,120
172,72,452,452
52,20,192,36
224,68,300,260
76,36,192,16
56,24,148,12
68,28,204,20
48,16,148,12
164,60,224,216
64,28,176,20
188,72,396,124
92,40,252,24
220,68,256,196
216,76,480,160
204,68,412,352
44,12,168,20
48,16,172,4
60,28,212,24
144,52,332,28
332,92,560,152
228,68,436,388
168,60,316,300
48,12,112,20
248,76,456,420
56,20,184,12
60,24,192,20
92,40,220,28
184,72,448,328
304,80,592,196
44,12,160,20
52,20,204,12
48,12,180,12
56,24,236,24
48,12,168,8
44,8,148,12
116,44,268,24
44,12,168,16
164,60,236,224
76,36,160,20
52,20,216,20
52,20,160,16
52,16,232,16
144,56,300,60
172,64,284,304
372,92,540,156
44,8,144,16
44,8,144,20
216,68,312,280
44,8,100,4
228,80,428,316
48,16,196,12
396,92,620,212
56,24,144,20
44,12,152,12
292,72,516,164
232,72,352,340
288,80,556,192
284,92,568,136
48,12,144,12
176,60,268,232
80,36,168,16
276,80,588,172
56,20,176,20
376,88,784,152
56,20,204,16
216,68,292,260
128,52,256,68
44,12,148,16
52,20,180,12
44,8,144,12
60,28,212,12
172,60,272,252
152,52,260,44
48,12,236,12
52,16,244,16
48,12,144,12
52,20,176,12
232,68,496,140
180,60,284,256
56,24,140,16
60,28,228,16
204,64,304,244
176,60,276,256
52,20,188,28
284,84,488,140
376,92,528,160
64,24,200,32
96,44,212,24
68,32,268,20
60,24,168,12
44,16,120,16
44,8,152,24
372,92,620,168
52,20,152,16
56,24,208,36
56,24,192,16
48,20,184,12
168,60,276,260
52,20,196,12
320,76,564,188
260,76,520,168
216,64,340,48
312,84,540,152
300,84,532,144
52,16,168,16
268,76,608,196
92,40,212,16
204,64,296,260
64,28,168,20
168,60,320,268
52,20,160,12
48,16,192,24
48,16,168,4
196,72,348,108
44,12,128,12
240,76,440,136
320,84,488,152
60,24,220,20
48,12,192,12
48,16,140,12
48,16,156,12
308,88,524,176
292,88,612,184
44,12,116,12
268,76,480,148
52,20,136,8
44,12,180,8
76,32,260,20
68,28,216,16
120,48,232,40
340,84,496,152
352,80,568,228
340,80,492,156
280,76,520,156
48,16,184,24
92,40,232,28
64,28,228,28
44,12,184,16
180,60,260,184
64,28,192,24
276,76,576,172
288,84,736,116
68,32,204,16
48,16,152,12
48,20,228,20
396,84,592,184
404,92,596,184
176,68,248,188
240,76,504,524
312,80,556,180
324,100,512,152
248,68,432,520
336,84,592,172
148,56,288,240
264,68,472,144
328,84,732,132
56,24,200,12
236,68,328,228
168,60,212,360
240,76,576,160
48,12,204,12
48,16,164,8
64,24,184,20
64,28,260,16
152,64,284,284
264,76,524,176
344,88,584,184
108,44,248,40
348,84,548,264
48,16,160,8
260,76,604,200
140,60,472,484
48,16,176,24
384,88,584,176
272,72,540,168
64,28,176,16
292,92,532,140
300,80,580,184
188,92,412,212
200,84,452,288
44,8,164,12
92,40,248,32
48,20,184,12
52,20,204,12
56,24,168,16
92,40,240,16
160,60,308,276
44,12,172,4
64,28,208,20
236,68,312,328
44,8,192,20
216,68,472,108
56,20,168,16
88,40,212,24
68,28,228,16
56,24,140,12
44,8,124,12
48,20,184,12
48,12,200,28
68,28,264,28
164,60,232,136
44,12,132,20
56,24,216,12
344,80,616,224
48,12,148,12
332,88,572,180
64,28,184,8
64,28,200,12
88,40,256,16
44,8,204,20
48,16,132,8
44,8,108,8
172,60,268,240
48,12,148,16
264,76,444,132
216,84,460,288
56,24,208,8
56,20,176,8
296,84,504,140
192,64,280,232
48,16,168,16
180,60,236,180
44,12,192,8
48,16,156,8
52,20,172,12
52,20,120,8
200,64,260,236
48,20,208,20
304,72,536,176
296,80,584,176
200,68,464,400
52,20,172,16
92,40,216,20
60,28,160,16
160,64,368,116
244,88,548,164
308,76,576,188
348,96,580,168
196,68,440,408
140,56,216,288
60,24,220,20
172,60,200,44
292,92,500,204
60,28,196,16
52,20,152,20
60,24,204,16
108,44,240,24
52,20,144,8
44,12,140,8
48,16,168,16
48,16,168,0
52,20,192,24
144,60,320,248
344,84,608,192
56,24,140,24
304,80,520,160
44,8,156,8
196,68,264,276
284,76,560,152
48,16,204,16
72,32,216,28
56,20,156,12
284,84,564,136
244,80,636,192
48,12,224,24
56,24,128,24
300,80,616,192
244,84,472,156
292,76,472,128
52,20,220,24
148,60,420,104
316,80,704,132
60,24,192,24
324,84,508,176
176,72,268,192
48,16,144,12
192,64,288,280
64,28,204,24
300,84,592,212
184,64,252,244
48,16,132,12
220,68,316,228
56,20,224,12
168,60,288,232
264,88,552,168
52,20,236,8
132,48,248,44
184,60,352,100
200,72,408,152
220,72,328,300
216,76,308,368
160,60,268,232
56,28,164,20
48,16,204,12
44,12,144,12
52,20,160,28
300,76,520,156
276,80,584,220
212,64,480,152
72,28,244,20
80,36,264,20
52,20,180,28
188,64,300,224
72,28,248,24
192,80,244,196
240,76,400,280
56,20,192,12
184,76,416,264
52,20,208,16
72,32,220,20
76,32,184,24
92,40,236,20
48,16,92,4
256,72,568,136
264,88,532,152
80,36,172,16
52,20,132,12
48,12,164,4
348,100,548,196
264,84,468,456
56,24,200,16
252,72,512,140
56,24,196,12
44,8,160,8
44,8,156,8
308,76,500,184
52,20,180,8
376,84,492,156
292,88,496,140
80,32,188,20
96,48,160,0
68,32,172,36
288,92,544,140
60,24,192,20
168,64,268,184
92,40,224,32
268,72,536,176
104,44,268,32
84,36,188,16
44,8,180,12
72,28,204,12
48,12,120,24
272,80,644,168
72,32,200,16
268,88,576,160
176,76,460,428
276,76,580,208
44,12,140,16
300,80,484,180
76,36,220,20
216,80,592,156
284,76,556,160
80,36,200,16
220,76,476,140
64,28,168,8
188,68,456,356
92,40,240,32
324,80,572,168
328,80,580,184
180,64,248,244
56,20,204,12
76,32,188,28
56,20,160,16
272,76,568,168
52,20,148,12
56,24,168,16
56,24,180,16
96,40,276,16
96,40,268,12
52,20,196,8
52,20,136,16
208,72,548,140
48,16,160,20
44,12,148,4
200,64,268,260
92,40,244,24
92,40,256,28
48,16,176,12
340,88,540,168
72,32,168,20
48,16,156,12
84,36,224,24
52,20,184,16
52,20,116,8
96,40,248,16
276,72,580,168
324,80,556,208
60,28,196,24
56,24,156,36
92,40,300,24
216,64,304,240
64,28,260,28
60,24,188,8
44,8,176,28
164,60,308,296
68,28,192,20
204,76,432,304
80,36,248,60
116,56,240,256
48,16,232,4
184,64,328,308
312,80,536,180
284,80,492,144
44,12,172,16
308,108,512,148
256,84,516,136
320,72,500,160
232,72,512,152
332,80,548,164
112,48,124,0
192,64,252,200
44,12,184,24
64,28,224,20
192,60,268,200
264,72,572,176
320,88,500,164
132,52,256,36
44,8,224,24
44,8,160,20
48,16,216,24
88,40,236,12
64,24,180,12
64,28,216,24
116,44,236,24
168,60,192,148
84,40,228,20
264,80,620,204
48,16,152,20
64,28,224,16
64,24,160,20
344,96,540,160
68,32,168,12
44,8,184,20
284,96,544,156
388,84,592,200
56,20,192,16
44,8,168,12
48,16,160,8
60,24,164,16
388,80,584,200
264,80,484,136
328,80,536,144
72,32,176,16
72,32,204,12
88,36,240,16
60,24,212,20
64,28,196,28
68,32,220,20
152,56,304,36
268,92,520,156
172,60,284,292
128,48,300,28
64,28,196,16
376,88,524,160
84,52,228,32
48,16,172,24
48,16,116,16
48,16,148,16
72,32,196,12
88,40,232,24
60,28,180,12
68,28,188,16
328,92,576,164
320,80,748,120
384,84,536,192
272,84,624,160
280,84,580,184
44,12,176,20
60,24,156,12
48,16,156,8
72,28,160,24
356,88,572,172
216,68,496,148
48,16,188,12
264,72,552,168
76,32,236,16
56,20,184,16
348,88,760,128
220,64,256,244
44,12,100,8
284,88,556,168
196,72,456,376
312,80,508,164
64,24,200,24
376,72,276,20
204,80,532,148
88,36,172,28
260,80,452,132
292,92,568,184
60,24,196,28
80,32,244,16
44,12,144,16
48,16,248,16
60,24,172,0
368,80,532,204
376,84,596,196
364,84,568,192
204,72,572,152
48,16,196,16
280,92,552,144
168,64,276,272
160,64,372,116
216,68,344,228
256,76,472,136
56,24,160,12
76,32,196,24
44,12,156,20
332,84,612,196
276,80,528,144
212,64,268,244
64,24,236,16
132,48,316,52
348,88,528,160
48,16,180,20
60,28,176,20
56,24,176,8
224,72,316,44
236,68,328,356
312,92,556,184
236,76,604,172
368,84,768,140
44,12,212,28
188,64,252,252
56,24,188,12
244,76,460,316
52,20,232,16
288,84,584,188
168,64,372,128
332,80,540,216
44,8,172,24
300,88,528,156
120,48,252,28
80,36,244,24
64,24,172,4
224,76,440,296
88,36,228,24
172,64,284,212
44,12,140,20
64,28,208,20
192,64,264,188
208,64,312,232
52,20,168,12
60,24,200,16
52,20,172,20
64,28,216,20
48,16,152,20
76,36,272,20
52,20,176,12
56,24,204,24
292,76,540,160
72,32,244,24
48,12,164,12
280,76,560,188
84,36,256,20
292,72,472,212
112,44,240,20
56,20,160,16
56,24,144,12
60,24,200,28
92,40,256,40
216,60,292,44
48,16,192,16
280,80,536,152
84,36,268,40
56,20,148,16
180,68,284,252
336,84,600,220
356,92,516,172
52,20,184,12
44,12,140,16
48,16,188,4
52,20,164,16
48,12,192,12
84,36,252,24
96,40,228,16
216,64,316,352
52,24,184,20
308,108,452,856
280,76,532,160
76,32,212,28
68,32,228,12
84,40,272,16
44,8,132,12
252,88,588,152
172,64,352,240
48,16,232,16
44,8,180,16
48,16,160,12
56,24,176,12
44,8,176,12
172,56,232,236
68,32,212,24
76,32,224,28
160,56,264,208
84,36,240,20
336,80,556,156
400,92,752,152
44,8,136,16
264,96,532,136
44,8,132,20
68,32,188,20
280,76,536,140
264,72,536,164
348,104,576,172
296,80,496,164
232,76,508,144
52,20,192,12
360,88,604,164
80,36,220,20
240,80,460,420
360,84,560,200
356,84,608,200
356,108,664,124
196,76,448,312
52,20,160,12
68,32,188,12
96,40,304,24
44,12,188,12
44,12,148,8
256,84,460,148
100,44,240,28
44,8,148,8
68,28,248,20
184,88,392,148
328,88,600,224
116,48,232,24
320,84,548,160
236,80,528,124
384,88,604,168
52,20,164,20
208,72,424,324
76,36,220,24
340,84,716,128
364,84,572,200
92,36,228,16
64,28,192,12
392,88,612,200
280,72,480,144
352,84,556,192
256,72,400,280
68,28,244,28
256,76,460,420
148,56,268,60
48,20,128,12
332,80,512,144
84,36,244,16
172,60,260,180
76,36,208,16
56,24,188,16
276,84,512,148
92,44,304,32
44,12,152,8
52,20,208,12
308,80,588,168
84,36,188,20
88,36,192,16
44,8,96,8
220,76,524,120
168,60,280,244
52,20,156,8
64,28,168,20
252,80,548,140
340,84,552,192
72,32,192,20
168,52,200,0
196,60,260,244
212,76,448,400
256,76,516,116
356,80,568,184
100,40,268,32
52,16,172,16
52,20,188,16
128,52,240,260
288,76,524,204
52,20,168,20
176,60,304,300
64,28,180,16
284,76,536,152
52,20,192,8
44,12,144,16
104,44,284,40
52,20,180,8
48,16,176,12
52,16,136,16
44,12,164,8
324,68,228,16
272,76,552,152
48,12,132,16
52,20,204,20
140,48,284,36
52,20,184,16
216,68,312,296
64,28,240,16
280,84,404,340
304,80,492,156
96,40,236,28
88,36,256,24
144,56,208,44
252,76,520,128
188,72,476,356
364,88,636,200
44,12,160,4
176,60,264,272
44,12,108,12
60,24,144,8
56,24,168,8
56,20,204,24
56,24,160,4
364,88,528,168
68,28,208,16
188,64,172,176
68,32,220,40
332,84,548,176
116,44,320,28
324,80,584,184
48,16,184,16
172,64,288,220
48,16,120,16
272,88,456,140
84,36,180,24
244,84,496,152
44,8,128,12
272,68,192,12
344,80,480,172
236,68,496,136
356,84,528,148
56,20,224,16
176,60,240,216
168,68,456,440
176,68,460,356
76,32,208,16
348,80,620,208
204,68,444,340
240,68,496,164
64,28,180,12
304,88,616,156
140,60,304,240
272,84,600,160
212,64,288,316
52,20,156,12
240,76,456,420
296,104,508,136
52,20,212,12
44,12,176,12
44,12,208,12
284,96,540,144
332,80,552,172
56,20,168,12
172,68,440,320
308,80,592,308
44,12,108,4
152,56,332,36
88,40,236,20
80,36,212,16
48,12,180,12
172,60,276,240
44,12,116,12
324,88,596,180
128,64,252,200
44,8,156,12
64,28,180,28
348,100,528,148
320,80,564,188
48,16,160,12
76,32,176,28
364,80,536,200
316,76,532,164
64,28,192,20
236,68,340,144
280,72,508,140
276,84,440,132
72,28,236,24
84,36,276,20
316,80,616,276
348,84,588,192
80,36,256,12
64,28,236,24
252,76,516,152
240,72,488,148
156,64,436,400
288,76,500,160
84,36,188,24
156,60,248,236
316,80,588,172
48,16,136,12
60,28,208,8
92,36,256,20
52,20,220,16
104,48,320,28
72,28,204,20
48,16,120,8
368,92,584,188
44,8,168,12
268,76,644,204
300,88,548,152
60,24,184,12
220,68,284,316
92,40,256,24
168,64,276,232
84,36,304,20
224,64,524,152
348,92,476,124
160,56,296,44
60,28,192,16
252,76,480,124
60,28,184,12
316,76,528,164
104,44,232,28
244,92,468,140
44,12,136,12
148,64,268,180
396,92,580,192
204,64,308,268
328,84,596,188
60,24,184,12
48,16,140,20
224,80,488,128
48,16,156,12
236,84,552,132
180,60,272,204
76,36,184,16
248,68,408,204
368,84,588,184
60,24,184,4
352,76,568,192
352,80,516,172
172,72,468,416
384,84,608,192
324,80,580,184
48,16,184,4
56,20,148,16
260,76,616,196
296,80,524,176
256,72,464,132
356,80,548,196
236,76,484,136
276,88,504,144
44,8,148,12
300,88,484,156
88,40,236,28
372,84,596,240
60,24,216,16
52,20,168,24
136,52,212,164
64,28,236,16
312,76,532,164
268,84,568,180
48,12,188,24
52,20,140,12
260,88,680,108
188,104,448,120
64,28,220,12
180,64,260,212
200,80,580,160
308,76,668,112
312,80,548,164
56,28,192,20
328,80,556,204
212,76,476,616
52,20,132,12
328,92,492,148
56,24,204,16
252,72,520,148
48,16,248,28
80,36,184,28
48,12,160,4
284,88,528,176
188,64,248,236
300,80,624,164
52,20,148,16
184,64,224,216
52,16,132,16
256,76,452,144
64,28,148,8
344,100,608,168
52,20,184,28
248,72,480,140
340,80,588,192
188,64,260,216
68,28,196,16
48,16,192,12
76,36,232,16
352,84,724,128
220,72,476,152
92,40,176,24
256,88,556,128
156,64,468,404
44,12,168,12
68,32,208,16
308,92,556,168
268,84,592,172
44,12,148,16
264,80,492,140
268,72,544,156
304,76,560,156
204,72,464,476
44,12,164,16
124,48,288,40
340,80,576,180
208,72,400,100
300,80,436,128
220,72,312,284
72,32,200,12
48,12,184,20
296,84,504,152
164,64,224,204
52,20,160,24
360,92,528,152
80,36,156,20
280,72,460,160
64,28,200,12
76,32,212,20
44,12,140,32
40,8,180,16
340,92,568,160
68,28,208,32
312,76,544,148
196,64,244,228
44,12,128,12
44,12,172,24
296,88,540,172
56,28,224,24
44,16,212,12
44,12,160,12
260,80,600,152
80,36,248,36
204,76,432,300
312,84,576,192
44,8,172,12
120,48,228,32
56,24,188,16
44,12,168,12
408,92,756,144
240,72,536,160
112,44,280,16
264,88,544,284
60,28,224,12
292,88,552,176
60,28,204,16
124,48,312,24
48,12,136,8
56,24,216,24
324,76,536,152
220,64,180,212
112,48,216,44
292,80,580,200
56,24,136,8
52,20,208,12
44,8,200,12
340,80,528,184
52,16,236,8
60,24,140,24
56,20,184,24
288,72,516,192
360,88,628,200
208,68,284,220
288,80,504,128
264,92,516,128
272,100,504,128
216,80,700,104
64,24,204,24
148,64,216,248
80,32,216,16
132,48,216,44
460,84,620,312
76,32,200,16
60,24,216,12
284,84,524,140
264,76,560,172
276,92,580,156
48,16,148,24
280,80,508,160
252,76,584,156
48,16,184,12
212,64,272,252
228,72,528,144
204,64,268,260
208,68,252,248
288,84,464,424
192,64,328,108
56,24,136,24
288,84,572,196
208,72,444,296
44,12,188,20
44,12,172,12
76,32,260,32
304,80,504,184
336,76,536,164
244,84,452,424
176,64,284,196
344,88,740,152
64,28,168,20
312,76,572,128
276,72,524,160
64,28,256,16
240,72,444,380
228,72,404,324
176,72,492,348
44,12,180,16
312,80,552,184
80,36,212,28
228,88,484,140
288,80,584,184
372,88,532,176
68,32,184,16
48,16,180,12
44,12,140,16
284,88,608,208
64,28,240,44
208,68,284,272
52,20,116,4
84,36,220,12
204,80,452,428
236,72,476,448
88,40,216,32
76,32,260,16
68,28,240,28
152,64,388,388
56,20,212,28
104,44,256,32
196,68,216,176
52,20,228,20
308,80,568,180
156,60,244,248
72,28,236,28
304,88,588,176
340,84,748,128
76,36,272,20
56,24,228,12
356,84,580,192
228,88,492,152
76,36,232,16
48,16,144,8
44,12,176,16
48,20,164,12
268,76,540,152
320,80,536,168
48,12,132,20
44,8,140,8
168,60,308,268
200,64,232,244
240,92,524,136
380,84,608,180
252,76,516,148
84,36,252,20
360,92,596,192
80,32,208,24
300,80,508,148
56,24,212,16
204,64,248,256
52,20,144,12
72,32,200,20
268,80,328,408
168,60,260,224
300,84,500,140
68,28,224,20
244,80,544,140
364,80,572,188
60,24,236,12
204,68,352,308
320,84,548,164
172,60,288,216
260,76,544,140
48,16,116,16
60,28,192,16
344,84,736,120
104,44,252,28
172,68,492,344
52,20,156,16
120,44,268,32
52,24,236,28
336,84,500,164
312,92,524,152
376,88,572,152
48,12,208,4
332,88,580,188
212,80,456,316
92,44,212,24
52,16,188,4
56,24,204,20
68,32,212,20
52,16,220,16
192,68,320,240
44,8,152,8
200,64,276,208
52,20,156,16
52,24,204,24
364,80,576,204
88,36,292,16
80,40,240,28
44,12,140,12
316,92,600,196
64,24,240,20
44,12,148,16
48,16,188,8
344,84,488,172
352,88,576,168
88,36,184,16
52,20,160,12
260,96,484,232
64,28,228,12
44,8,176,16
44,12,188,12
72,28,212,28
52,20,192,16
52,16,196,24
256,72,500,140
180,64,468,436
44,8,188,20
184,64,256,216
120,44,360,0
88,36,284,28
268,72,572,196
84,36,220,20
60,24,172,8
68,32,180,12
56,20,220,16
268,76,516,140
252,88,500,160
72,32,248,12
60,24,232,12
64,28,208,12
64,28,188,12
44,8,148,12
212,64,228,212
260,88,420,208
56,20,208,20
224,72,312,232
76,32,248,24
52,24,156,20
56,24,192,20
64,28,192,16
44,12,156,8
316,76,540,180
52,20,140,12
52,24,152,8
264,76,552,172
48,12,172,12
72,32,236,16
60,24,132,12
44,16,184,8
92,36,220,36
312,100,516,140
100,40,244,44
236,80,432,360
192,80,412,296
124,48,200,28
356,80,560,204
148,56,280,248
168,60,264,160
48,16,160,12
84,36,172,24
44,8,188,8
72,28,200,16
44,12,144,12
48,16,188,8
388,80,464,172
52,20,156,12
44,8,144,12
56,24,212,12
44,16,160,20
60,24,256,16
320,84,408,688
60,28,224,24
188,84,460,148
92,40,228,16
64,28,224,24
240,84,532,152
84,36,184,12
268,88,540,172
364,88,652,172
60,24,160,12
88,40,216,20
328,80,548,172
276,100,540,244
44,8,176,8
96,40,208,20
44,8,124,12
308,80,524,156
44,8,84,12
60,28,180,12
116,44,232,28
116,48,292,36
220,72,308,292
80,32,212,16
48,16,128,12
264,72,556,304
60,24,208,20
180,64,328,312
304,92,568,156
72,32,256,16
48,16,128,12
44,12,172,8
52,20,216,20
48,12,176,12
348,92,584,176
260,80,496,140
300,76,472,152
64,28,204,16
212,72,456,400
212,64,288,212
64,28,188,16
296,72,544,148
300,84,528,128
56,24,188,20
208,68,296,296
44,8,108,16
280,72,552,160
52,20,176,8
260,72,572,188
192,64,252,248
56,20,208,8
316,80,604,176
52,16,164,16
180,60,220,224
336,80,592,236
212,64,252,204
332,84,528,148
52,16,176,12
200,64,260,216
280,84,552,160
76,32,164,12
192,60,340,36
304,76,484,160
324,84,560,152
232,72,456,332
64,28,188,16
248,72,532,200
80,32,196,28
308,84,628,204
124,48,300,32
52,16,220,20
48,20,176,8
80,36,248,20
164,60,256,204
196,64,300,252
92,44,244,16
60,24,188,16
48,16,172,4
96,44,248,16
412,100,676,664
152,56,276,220
188,60,288,232
340,80,544,172
272,72,472,148
64,28,224,32
148,60,260,212
184,68,284,248
280,80,548,152
64,28,208,12
56,20,208,24
176,64,456,424
256,92,568,152
48,16,164,12
316,80,596,196
84,36,220,16
136,60,220,140
268,68,532,160
268,76,536,164
44,8,176,12
200,76,440,428
48,16,152,24
44,8,148,8
52,20,168,12
160,56,340,28
52,20,172,12
124,44,196,0
88,40,264,52
84,40,160,24
344,96,532,164
44,12,192,12
44,12,172,12
48,16,144,12
