Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
168,60,268,156
48,16,144,12
60,28,188,12
292,84,588,172
56,24,160,24
196,64,252,192
60,28,220,12
128,48,264,28
60,24,204,16
196,64,336,52
204,68,436,312
256,68,588,180
72,32,264,24
280,80,576,180
244,72,560,180
184,60,260,176
76,32,264,12
280,76,404,636
48,12,240,28
320,76,560,208
248,72,400,368
56,20,176,16
260,80,500,152
332,80,572,168
212,72,428,328
228,68,496,144
168,60,280,212
128,56,268,156
64,28,200,12
60,28,232,32
200,64,240,208
68,28,208,20
60,28,164,8
172,64,284,264
172,56,260,176
44,8,236,20
272,80,596,156
56,20,204,12
56,24,216,36
236,72,548,168
48,16,176,16
140,52,320,36
176,64,292,212
208,72,408,604
368,88,652,204
284,76,516,148
52,20,168,20
240,72,540,152
72,32,192,12
344,88,608,368
48,16,168,12
160,60,244,184
244,68,544,148
64,28,180,12
332,80,576,200
284,80,728,128
344,84,728,112
336,84,592,188
56,24,196,24
256,72,572,176
176,60,288,272
44,12,160,12
140,56,216,196
316,76,564,172
144,60,240,204
68,32,224,12
300,84,640,236
44,12,156,16
72,32,236,20
44,8,212,8
348,76,548,176
184,60,356,260
216,68,328,324
52,20,212,24
356,84,584,224
200,64,264,240
248,72,516,168
172,60,252,208
48,16,188,12
272,76,548,164
48,12,204,20
48,16,160,12
320,80,568,204
44,8,220,20
276,76,604,204
348,88,620,256
52,20,168,20
316,80,548,180
44,8,228,12
112,48,260,32
88,40,236,20
44,8,136,16
48,16,176,16
164,60,300,252
52,20,168,24
356,84,580,204
196,64,276,208
60,24,212,12
48,16,212,24
292,76,536,156
280,72,544,168
48,16,152,16
248,80,576,148
284,72,504,136
312,84,612,208
324,80,620,204
52,20,184,16
48,16,228,12
184,60,252,236
44,8,88,12
80,36,152,28
268,72,544,140
160,60,300,244
56,24,184,32
48,12,224,16
56,24,196,12
44,8,136,12
268,76,568,216
312,76,588,192
220,68,280,276
56,24,200,24
48,16,228,24
52,20,140,16
60,24,240,20
80,36,232,16
60,24,204,16
212,68,308,292
348,84,564,172
44,16,212,16
324,84,568,168
76,32,244,20
88,40,240,32
48,16,168,20
320,72,536,148
72,28,172,8
264,68,488,140
272,68,536,164
192,64,248,200
76,36,236,20
176,60,248,160
48,16,212,20
48,16,192,24
268,68,520,136
68,32,152,12
72,32,232,28
360,88,600,196
196,68,452,320
60,28,164,24
200,76,472,620
52,24,168,12
60,24,260,28
268,72,552,184
52,20,200,20
44,8,164,16
48,12,168,12
44,12,192,12
56,24,204,12
44,8,140,12
56,24,184,12
56,24,192,20
184,64,328,60
300,80,604,180
68,28,208,28
240,68,300,304
44,8,176,12
344,88,604,180
292,80,592,200
132,56,292,156
52,20,188,20
224,68,528,168
44,16,92,8
220,68,504,144
236,72,400,320
52,20,192,12
56,24,216,12
320,92,564,136
288,76,508,188
52,20,192,20
56,20,204,20
236,76,596,192
48,16,164,16
256,72,492,140
348,84,648,200
312,88,636,200
56,20,192,16
60,24,208,24
308,84,608,172
268,76,560,144
212,68,312,324
48,16,192,20
296,72,564,168
52,16,156,16
60,24,220,12
64,28,184,16
60,28,212,32
208,64,292,216
244,80,540,156
204,68,260,188
44,12,192,12
48,12,164,20
196,64,276,220
164,60,252,184
344,80,604,208
168,60,256,264
288,76,524,152
332,84,632,188
44,12,200,28
92,36,240,20
144,56,284,188
328,84,564,188
272,72,564,164
68,28,256,12
244,72,580,160
44,12,156,20
332,76,488,168
236,68,512,164
268,72,528,148
188,72,428,344
328,80,608,192
44,8,176,12
188,60,260,244
168,60,256,200
44,8,176,8
56,24,156,16
184,64,332,56
328,80,576,172
360,84,556,212
372,88,564,188
52,16,232,20
332,88,600,196
276,76,548,164
44,12,248,24
44,12,104,12
48,16,208,20
48,16,140,8
308,76,544,140
168,60,292,216
64,28,200,20
244,68,552,152
212,72,356,116
356,80,544,180
48,16,192,20
48,20,208,32
212,72,512,156
48,16,168,16
52,16,172,16
280,80,548,152
64,28,188,20
48,12,136,16
96,44,284,32
44,12,164,20
228,68,388,76
52,20,172,0
52,16,160,12
48,16,120,12
192,64,268,236
304,76,556,180
48,12,200,16
212,68,272,240
52,20,264,16
48,16,200,12
48,16,188,12
268,72,536,172
68,32,192,12
44,8,148,12
184,60,244,200
308,76,572,160
332,80,548,164
56,20,176,24
80,32,224,24
68,28,216,16
292,80,512,164
276,76,584,192
248,72,292,60
308,76,600,196
168,60,268,180
184,64,300,288
200,64,560,152
48,16,184,12
52,20,136,8
312,76,580,200
60,24,232,12
184,64,312,296
204,68,408,308
192,64,296,220
44,8,192,16
324,76,580,164
48,12,216,24
184,68,284,124
56,24,228,12
244,72,488,148
56,24,188,24
56,24,172,8
52,20,236,16
100,44,248,24
56,20,176,20
196,68,508,152
64,28,204,24
240,80,560,160
288,80,544,204
48,12,176,20
44,8,196,20
44,12,172,12
192,76,464,372
44,12,188,12
48,16,160,12
76,32,200,16
344,76,576,196
76,32,212,12
44,8,152,16
48,16,136,12
144,56,276,208
60,28,200,24
68,28,164,16
252,68,508,148
68,28,200,16
80,36,288,16
204,72,440,472
44,12,184,12
172,60,244,200
56,24,200,24
244,68,600,188
280,76,624,164
176,64,440,464
308,80,504,184
44,8,132,20
44,8,184,12
268,80,628,172
48,16,164,12
44,8,136,16
48,16,220,12
180,64,300,236
68,28,196,12
56,20,196,8
56,24,160,8
80,36,224,32
272,76,508,152
48,16,212,20
388,88,780,152
248,72,552,148
48,16,172,16
52,20,216,16
364,84,552,176
48,16,196,8
160,60,316,232
196,64,304,300
320,84,608,168
168,60,284,188
264,76,552,168
44,12,152,4
276,80,532,156
268,76,564,180
80,36,248,20
52,20,228,16
52,20,132,20
48,16,148,12
296,80,560,172
196,64,276,220
48,16,172,8
192,64,272,188
320,76,556,168
292,76,540,180
44,16,180,36
92,36,252,28
48,16,200,12
180,60,268,208
76,36,216,24
48,20,140,16
148,56,224,148
312,80,536,152
76,36,228,16
316,76,552,168
240,80,444,408
188,60,236,192
52,16,132,24
196,64,304,252
80,36,264,24
52,20,152,16
80,36,252,32
392,88,768,144
200,64,256,196
168,56,244,172
316,80,576,188
284,76,564,180
208,68,248,200
48,16,140,12
320,80,656,204
332,88,604,204
300,80,544,160
268,68,532,164
72,32,176,12
208,72,440,380
368,88,772,120
148,56,220,200
68,28,268,16
44,8,200,12
48,16,160,12
204,64,260,224
268,72,496,192
176,60,272,168
228,68,368,348
404,84,516,212
80,36,252,44
92,36,228,24
300,84,440,168
44,8,184,16
52,20,204,36
208,68,332,344
284,76,548,160
368,88,580,200
200,64,280,232
44,12,212,12
48,16,176,8
52,20,224,32
284,84,532,156
288,80,508,156
48,16,160,20
44,8,116,12
76,32,268,12
188,60,252,212
60,28,196,16
192,64,304,260
228,72,440,360
60,24,208,24
224,68,452,336
48,16,140,12
92,40,152,20
112,48,308,36
308,80,556,168
224,64,532,164
280,76,528,168
48,16,156,20
308,80,592,168
332,80,576,208
44,8,88,8
256,72,448,348
52,20,176,24
60,24,176,24
96,40,288,44
52,16,200,12
48,12,136,12
184,68,424,404
172,60,228,184
48,16,208,24
52,20,128,8
48,16,176,16
68,28,232,16
196,60,256,184
84,36,308,20
212,64,260,236
332,80,584,184
60,24,196,12
56,24,204,16
176,60,220,188
44,8,144,12
352,80,576,188
56,24,168,12
60,24,216,24
196,64,280,196
60,28,256,16
64,28,272,40
64,28,168,8
84,36,220,24
56,20,192,24
80,36,204,12
260,76,536,164
192,64,292,204
272,84,552,144
188,60,296,236
44,12,160,12
192,72,512,160
48,16,128,12
292,80,580,152
320,80,532,156
316,80,560,180
180,64,264,192
72,32,220,20
164,56,296,216
216,68,420,392
148,56,260,232
268,76,544,172
148,64,416,384
340,84,580,180
148,56,324,216
64,28,184,12
44,8,144,8
52,20,160,20
256,72,520,160
264,76,548,160
44,8,172,12
368,80,564,172
44,8,164,12
48,16,224,16
224,68,252,272
348,80,556,172
212,68,316,368
52,20,148,20
276,76,612,212
56,20,188,24
248,76,556,180
304,76,532,172
260,76,572,176
48,12,172,20
316,80,560,172
44,8,148,28
44,8,144,8
72,32,256,32
56,20,196,16
232,80,480,140
256,72,516,152
184,60,272,224
44,12,188,16
300,84,560,176
280,76,660,100
60,24,200,44
64,28,188,12
84,36,212,36
260,76,492,140
216,68,340,80
52,20,224,24
308,80,532,200
52,20,200,32
216,68,368,284
80,36,228,28
44,12,144,8
200,68,308,244
56,24,160,28
212,68,520,144
300,76,544,188
56,24,140,12
44,12,196,16
72,32,288,24
224,72,436,336
48,16,216,16
56,24,136,8
48,16,176,28
344,88,576,176
320,80,596,188
152,60,304,264
44,8,156,12
348,80,588,168
44,12,164,20
104,48,496,0
200,64,264,252
80,36,208,16
96,40,228,40
52,20,172,12
292,84,596,216
264,76,536,176
312,72,560,164
176,64,264,208
176,72,328,300
56,20,180,12
56,24,156,12
260,80,568,176
56,24,204,20
216,64,280,264
68,28,248,16
56,24,208,20
92,40,264,28
244,76,584,184
336,84,584,188
308,88,524,144
56,24,212,16
88,40,204,32
304,76,492,132
176,64,416,280
188,64,288,224
88,40,252,32
44,12,140,4
336,84,556,172
52,20,172,12
44,12,168,12
48,12,128,8
200,64,268,204
252,72,520,148
88,40,236,16
96,44,300,24
48,12,160,8
52,20,172,24
332,92,592,192
48,16,148,12
212,64,280,200
44,8,164,12
48,16,172,20
68,28,252,8
52,20,152,12
44,8,148,8
292,72,536,144
44,16,168,12
152,56,304,220
276,68,540,160
388,88,556,172
280,76,532,200
196,68,252,216
44,12,148,16
224,64,524,152
180,64,252,240
44,12,168,12
236,68,532,164
48,16,188,8
256,76,508,140
48,16,256,12
272,76,600,200
80,32,232,24
252,76,420,528
52,20,160,16
300,84,536,164
84,36,276,16
244,76,576,196
212,72,496,148
400,84,536,172
48,20,208,32
48,16,164,20
204,68,524,144
240,68,288,224
48,20,212,20
48,12,168,12
64,28,160,16
60,24,192,20
252,72,564,140
316,76,552,176
44,12,216,20
60,28,168,8
48,12,208,16
140,52,252,44
160,56,244,216
260,80,600,192
292,88,572,164
68,28,196,20
44,8,180,8
212,72,472,416
44,8,212,12
280,80,560,176
248,72,504,172
44,8,156,16
316,84,548,184
280,84,568,176
192,76,452,396
48,16,152,8
64,32,204,20
56,20,240,24
232,76,524,176
52,20,184,20
228,72,568,160
48,16,208,16
60,24,196,16
208,64,304,312
136,56,292,212
160,60,288,196
320,80,712,116
72,28,208,12
244,72,536,156
44,8,224,12
288,80,560,152
84,36,204,20
48,12,144,16
64,28,156,20
336,80,572,164
44,8,148,12
332,80,540,164
52,16,204,12
352,88,744,120
320,80,540,188
180,64,332,232
296,80,560,168
56,24,216,20
180,72,300,268
176,64,392,368
268,72,528,152
44,8,200,12
220,68,276,212
200,64,252,212
48,12,196,16
104,44,272,28
44,12,164,16
44,16,212,16
276,84,452,180
336,76,536,164
56,24,192,8
184,64,304,220
52,20,180,16
60,24,232,16
184,60,248,200
44,12,240,20
64,28,232,24
308,80,556,172
68,28,208,16
52,20,224,12
268,72,504,136
272,76,520,156
232,72,572,180
288,76,528,172
328,80,552,180
48,16,156,12
48,16,184,16
212,68,524,160
268,72,556,208
376,88,640,232
164,56,280,244
264,76,544,152
276,76,528,168
252,84,400,336
48,16,216,12
68,28,184,24
48,12,232,12
164,60,272,216
360,88,608,196
44,16,124,16
48,20,212,20
244,72,560,192
56,20,208,12
408,76,280,12
276,72,512,140
64,28,208,16
192,60,208,228
76,36,232,20
192,60,288,192
320,80,484,148
56,24,176,28
44,12,144,28
76,32,212,12
164,60,240,204
48,12,220,24
224,68,492,152
296,80,484,136
44,12,200,12
44,12,156,16
44,8,152,24
264,72,504,144
76,32,228,16
192,64,296,196
152,60,276,240
44,8,196,12
376,84,560,196
60,28,212,28
216,64,252,240
148,56,284,228
236,72,584,164
320,76,504,156
92,40,240,32
272,72,552,192
56,20,180,20
44,12,212,16
192,64,308,244
268,76,564,160
316,76,532,164
220,76,516,136
368,84,600,184
44,12,184,16
252,64,500,0
44,8,164,12
288,76,560,188
204,68,280,76
156,56,264,160
244,68,512,140
204,68,436,352
76,32,228,20
172,60,376,64
164,64,264,204
48,16,140,12
44,12,160,8
96,44,304,44
44,8,164,12
260,68,548,148
48,12,168,8
60,28,196,12
48,12,172,12
60,24,152,4
84,36,232,16
244,72,572,136
360,80,512,172
360,84,756,124
332,76,476,168
52,20,200,8
156,60,248,140
60,24,160,12
72,32,300,40
52,20,180,28
56,20,184,12
208,68,280,216
52,20,188,20
84,36,228,20
68,28,200,24
44,8,208,8
76,32,212,24
44,8,168,20
72,32,220,16
208,68,252,248
72,32,184,16
80,36,248,16
204,68,380,308
72,28,228,24
348,80,580,200
48,20,136,32
44,8,164,12
44,12,88,12
72,32,220,20
324,80,568,192
316,80,544,164
44,8,116,12
56,24,208,24
112,48,252,52
48,16,168,20
180,64,268,208
48,20,192,16
340,92,576,180
176,60,304,108
64,28,200,12
252,80,440,468
172,60,268,180
296,80,560,172
44,8,220,16
48,12,160,16
52,16,220,24
48,16,184,20
320,80,708,124
48,12,184,16
52,20,164,24
80,36,224,32
64,24,196,12
252,72,568,164
352,76,560,160
52,24,144,8
76,36,196,16
68,32,232,24
56,24,232,16
228,68,344,112
272,76,556,164
44,8,120,4
56,24,244,28
212,64,208,212
224,68,508,152
184,72,436,412
176,68,268,184
156,60,260,180
52,16,172,20
328,76,548,152
48,12,156,12
52,20,168,12
236,72,476,136
164,56,328,32
60,24,200,24
160,60,456,408
52,16,220,28
256,76,552,176
60,24,220,24
288,84,536,184
52,16,164,24
76,36,224,24
360,92,612,208
96,40,236,32
52,20,172,24
52,20,180,16
56,24,144,16
244,72,432,384
268,80,572,172
44,8,132,12
60,24,176,16
284,72,492,168
344,84,524,176
64,24,176,24
76,32,192,16
48,16,96,16
476,100,660,296
72,32,188,16
244,76,556,160
308,80,552,168
48,16,168,12
52,20,168,24
264,72,556,156
60,24,204,20
316,80,532,156
168,64,404,268
52,20,200,12
280,76,492,140
160,56,256,232
48,12,160,12
72,32,228,20
68,32,172,12
68,32,176,12
196,64,260,220
340,84,608,200
236,72,544,176
188,68,544,160
196,64,252,204
316,80,568,184
48,16,212,16
172,60,316,260
176,64,300,300
256,72,476,156
176,64,244,220
360,84,536,188
220,68,284,224
236,76,528,176
52,20,172,20
44,16,140,16
356,80,584,168
284,84,552,192
52,20,188,12
52,20,164,4
344,80,576,156
48,16,216,20
44,8,236,20
108,52,428,348
232,76,552,152
344,84,584,216
48,12,160,12
356,88,568,204
168,60,288,236
264,76,536,180
176,60,264,228
156,56,236,148
272,80,588,196
48,16,188,12
376,84,552,200
192,64,252,224
52,20,184,20
44,12,196,16
152,56,260,212
44,12,144,12
96,44,236,24
52,16,204,12
44,8,120,20
260,72,544,156
48,16,164,12
48,16,204,16
68,28,268,20
48,12,176,12
48,16,180,12
188,68,324,196
400,92,556,176
340,84,592,200
72,28,212,16
196,64,400,344
60,28,192,16
44,12,220,16
144,60,256,176
48,12,176,12
160,60,284,228
48,16,188,8
44,12,196,16
200,64,328,300
312,80,632,200
44,12,176,8
248,72,460,384
336,84,544,180
156,60,260,284
80,36,260,16
312,80,576,172
68,32,196,20
44,8,136,16
236,72,564,188
200,64,272,224
56,24,220,16
400,88,780,124
256,80,452,372
332,80,584,172
80,36,200,32
44,12,196,24
60,28,216,24
44,16,84,16
68,32,224,16
264,84,552,160
44,8,208,16
172,64,228,180
284,76,548,148
248,68,472,152
68,28,196,20
268,88,488,128
164,60,272,276
380,92,740,108
196,68,348,324
220,72,480,152
268,72,304,60
52,20,128,12
296,76,648,120
260,68,528,184
176,60,276,192
64,28,224,32
72,32,180,16
204,64,312,212
244,72,440,388
48,16,116,16
316,80,600,208
52,20,204,12
100,44,256,20
44,12,160,4
272,80,512,152
252,76,556,132
56,24,132,12
292,76,576,152
44,12,140,8
48,16,188,20
252,80,548,160
356,84,604,224
244,72,540,168
148,56,252,216
164,60,260,176
52,24,232,12
52,20,216,28
292,72,540,168
208,68,520,176
236,76,616,184
52,20,196,20
248,72,552,172
296,72,560,200
68,28,200,24
272,76,592,168
88,40,232,20
276,72,516,188
332,80,564,172
172,60,224,148
48,16,220,12
224,68,288,212
224,64,248,196
64,28,176,24
212,68,300,220
148,60,308,300
332,76,528,160
352,84,580,188
340,76,556,168
44,8,148,12
148,56,268,220
256,76,572,168
52,20,168,24
152,56,316,72
168,64,256,244
164,60,272,200
228,80,584,176
72,32,212,16
48,16,184,28
52,20,196,24
92,40,276,28
212,68,548,132
256,72,564,156
328,84,568,176
268,76,540,148
272,76,536,196
180,64,312,232
316,80,520,180
196,68,232,228
264,80,620,200
116,48,272,16
268,72,512,136
236,72,528,180
72,32,188,20
140,56,236,184
188,68,444,348
288,80,556,192
88,40,192,16
48,16,200,4
200,64,256,244
188,60,228,204
148,56,224,172
84,40,200,16
48,16,124,12
308,80,592,188
148,60,332,320
232,76,464,404
64,28,184,12
120,48,240,36
396,80,732,132
48,12,196,16
260,76,556,156
152,56,264,192
44,16,140,8
44,12,192,20
44,12,148,8
316,84,552,172
272,72,524,148
56,24,184,16
60,28,176,20
268,92,536,192
196,64,340,368
200,64,256,236
60,24,220,12
288,80,604,184
64,28,196,16
56,20,204,12
348,80,592,200
72,32,256,32
72,32,208,24
328,84,588,204
48,16,180,8
52,20,148,4
100,44,276,44
228,72,428,360
60,24,296,24
188,64,224,208
60,24,120,16
60,28,220,12
160,56,224,204
60,24,188,8
48,16,148,16
60,28,248,16
56,20,164,12
232,68,480,136
48,12,144,12
60,28,184,12
208,68,324,112
52,20,200,8
64,28,228,20
148,68,412,400
192,68,240,188
196,68,312,212
164,60,284,220
200,64,292,204
48,16,148,16
304,84,608,180
48,16,172,16
56,24,196,20
48,16,160,16
48,16,172,12
292,76,520,148
52,24,212,12
52,20,164,16
284,72,504,160
44,12,168,16
248,76,436,480
240,72,496,144
184,60,204,172
72,32,232,20
52,20,216,20
44,12,232,12
184,76,276,172
292,76,528,172
216,72,548,128
48,12,184,24
128,48,268,52
92,40,252,36
304,80,552,164
72,32,252,28
228,76,544,144
252,76,540,144
56,20,184,24
308,84,560,196
148,56,268,204
244,68,360,96
84,40,228,28
116,48,296,48
324,80,532,156
200,64,248,216
48,16,152,20
44,16,184,12
156,60,228,168
168,60,272,196
44,12,144,8
48,16,208,12
312,84,600,184
212,72,284,240
60,24,220,20
168,56,256,248
172,60,268,232
52,20,176,12
212,72,368,124
72,36,224,28
300,80,516,164
216,68,408,376
48,12,156,12
72,28,252,28
44,8,132,8
164,60,276,264
172,64,396,308
44,12,208,16
200,68,404,324
208,64,280,232
52,20,192,20
328,76,532,180
284,76,544,140
312,72,552,148
232,80,456,364
148,56,288,224
236,72,504,164
52,20,160,16
44,12,140,8
264,76,500,132
268,72,540,160
284,72,560,152
240,80,432,276
188,64,232,220
192,68,408,348
248,72,436,160
56,24,180,20
296,72,536,176
320,84,564,168
316,80,544,180
96,40,232,28
60,24,196,24
320,76,508,180
260,72,556,172
316,80,676,104
320,80,576,188
288,76,528,140
60,24,188,8
200,60,248,176
208,64,268,232
52,16,196,8
64,28,188,20
56,24,168,12
208,64,484,144
324,84,596,188
160,56,304,280
220,64,268,240
56,24,184,12
376,84,628,204
328,88,604,180
52,20,208,16
320,76,588,176
240,72,560,124
60,24,224,12
384,88,584,180
44,8,204,16
320,88,556,172
280,72,572,196
308,76,440,156
340,84,560,200
100,40,228,28
80,36,236,20
284,72,576,160
80,36,224,28
268,76,504,156
288,80,568,172
232,76,520,156
156,64,444,320
328,80,580,192
148,56,244,204
80,40,184,20
296,76,536,152
308,76,540,164
324,76,540,172
308,80,532,148
192,64,248,200
268,84,552,148
144,56,284,228
176,60,312,236
48,16,212,16
48,16,156,20
48,16,196,12
44,12,140,12
52,20,136,20
56,24,184,20
64,28,248,24
284,76,604,192
44,8,180,12
324,80,696,104
300,76,540,192
300,76,592,264
196,64,276,264
260,76,572,172
44,12,148,12
348,80,540,32
84,36,248,24
284,72,552,156
64,28,180,12
60,24,232,16
60,28,160,16
72,32,228,24
60,24,256,36
48,12,124,8
76,32,232,28
60,28,184,24
336,84,520,196
64,28,196,24
292,76,560,156
64,24,204,16
52,20,188,16
200,64,264,208
64,28,232,16
44,8,188,12
196,68,404,352
176,64,284,260
48,16,176,20
56,24,176,20
164,64,316,276
152,72,436,372
320,76,544,148
272,72,528,172
64,28,144,20
192,60,236,244
52,20,176,8
68,28,188,12
52,16,188,16
136,56,236,236
308,76,528,172
280,76,672,104
64,28,188,24
64,28,220,24
52,20,192,12
152,56,244,220
148,64,268,88
48,16,140,12
200,64,276,232
52,20,192,20
60,24,200,8
324,80,604,188
52,20,156,12
200,76,444,408
236,72,448,388
180,60,272,212
300,80,568,164
236,72,420,348
72,32,248,16
100,40,236,20
60,24,228,16
60,28,184,16
268,72,532,164
212,68,292,268
52,20,144,4
60,24,180,28
60,24,240,20
96,40,204,12
300,88,556,168
52,20,152,12
52,24,200,12
352,84,572,180
48,16,192,12
60,24,260,24
56,20,128,16
256,72,560,180
48,12,172,20
300,76,556,164
44,12,212,8
92,40,268,20
188,60,252,188
320,84,588,180
296,80,536,196
276,76,504,144
52,20,176,12
196,64,304,232
48,16,148,8
204,64,252,184
72,32,224,20
68,32,236,24
244,76,572,180
312,76,548,184
336,80,584,184
152,56,272,196
52,20,192,28
48,12,224,20
136,64,424,152
208,64,276,268
176,60,256,216
60,24,184,8
44,8,168,16
80,32,196,32
116,48,240,24
108,44,272,24
52,24,200,12
256,76,500,140
76,32,164,12
48,16,168,12
48,16,196,16
72,32,160,16
72,44,284,36
48,12,220,12
64,28,268,28
56,24,220,16
284,76,568,160
44,8,184,24
316,80,596,188
160,60,272,244
204,68,316,300
56,20,164,12
48,12,112,16
80,36,192,28
44,16,144,12
336,80,552,164
308,80,588,204
60,28,212,24
48,16,148,12
72,32,228,28
44,12,152,4
236,72,404,336
304,76,556,188
76,32,164,36
44,12,144,12
128,52,312,40
48,12,128,20
52,20,196,20
48,12,156,24
292,76,516,172
72,28,232,24
72,32,236,24
72,32,252,32
152,56,260,196
56,24,188,16
176,60,280,216
180,60,248,204
72,32,240,12
264,80,576,148
56,24,168,16
48,16,144,24
88,36,268,24
56,24,236,12
156,60,260,212
44,8,184,12
56,20,192,12
44,8,140,12
208,64,284,224
316,76,564,156
276,76,560,140
72,32,212,16
204,64,312,252
52,24,200,12
348,84,636,196
200,68,332,288
224,72,520,164
272,72,588,188
308,80,584,172
208,64,300,244
64,28,232,44
68,28,188,16
256,76,536,180
196,64,284,208
308,76,540,168
44,8,188,16
52,16,188,8
68,28,268,24
64,28,248,24
88,40,260,32
60,24,168,16
328,96,600,192
48,16,172,16
48,16,128,8
60,24,144,8
56,24,160,20
48,16,164,16
64,28,248,28
52,20,224,24
44,16,164,16
136,56,260,204
116,44,288,0
48,12,176,16
176,64,260,228
216,64,252,200
300,76,484,132
80,32,188,24
168,60,252,172
296,76,500,140
44,12,196,12
64,28,184,12
284,76,564,196
72,32,180,20
308,80,576,184
144,56,284,236
44,16,204,8
296,80,576,180
232,84,520,124
52,20,212,8
48,20,160,12
176,60,264,216
128,52,292,32
44,8,172,16
292,72,524,180
52,16,184,16
60,28,164,32
288,76,540,168
60,28,180,8
44,16,204,12
172,60,272,228
44,8,184,16
84,40,224,24
52,16,168,12
316,72,528,160
44,12,132,12
280,72,520,156
76,36,196,36
260,68,516,152
44,8,144,12
300,80,568,160
80,36,192,24
44,8,204,16
44,8,204,24
216,64,272,180
252,76,564,180
60,24,264,20
56,20,208,16
356,76,540,160
68,28,224,24
60,28,216,16
312,76,564,156
172,64,260,180
216,68,372,220
376,88,548,220
44,8,208,12
76,32,224,20
248,72,484,152
56,24,168,8
80,36,256,16
348,80,620,204
236,72,396,372
364,88,616,196
296,76,496,152
44,8,212,4
68,28,196,20
60,24,248,20
188,64,208,192
48,16,168,24
332,80,580,192
60,24,204,16
68,32,204,20
376,88,748,200
360,84,556,188
44,8,180,24
188,64,220,144
56,24,192,16
64,28,160,16
60,24,176,16
284,72,512,148
264,72,520,156
44,12,116,8
264,72,548,152
252,76,528,168
300,92,456,144
300,76,600,188
300,76,560,164
296,84,576,160
220,72,460,308
176,64,276,288
192,64,256,152
52,20,168,12
60,24,208,24
160,60,268,208
268,72,520,176
204,64,308,280
64,28,244,16
60,28,212,12
52,20,156,16
60,24,212,16
60,24,196,20
204,64,304,276
196,64,256,200
60,24,256,24
340,76,496,152
72,32,240,20
104,44,324,28
48,12,204,12
136,56,256,192
44,12,176,8
292,72,572,192
304,76,612,172
44,12,208,12
264,72,504,144
316,84,512,164
268,76,540,164
228,64,448,112
336,84,528,172
268,72,552,156
324,72,192,8
56,20,192,12
64,24,184,16
316,84,536,180
172,60,252,196
44,12,156,12
172,60,276,240
172,60,276,208
56,24,168,24
84,36,232,20
304,76,492,192
48,16,100,12
44,8,224,16
204,68,212,276
60,28,176,20
376,80,588,212
220,64,240,240
52,20,208,16
72,32,188,16
196,60,264,200
196,60,228,204
68,32,184,20
352,80,600,228
208,68,308,212
256,76,580,184
264,68,472,152
244,68,512,136
56,20,208,4
268,80,548,156
72,32,256,28
72,32,160,12
316,84,552,152
80,32,192,16
156,60,272,208
380,80,556,196
328,84,564,184
316,156,556,180
240,80,620,188
44,12,168,12
268,80,556,152
48,12,140,16
188,64,224,176
44,8,148,4
168,56,280,264
300,80,556,164
60,28,220,20
188,72,328,312
44,12,180,20
276,76,516,148
52,20,164,20
344,80,576,212
72,32,208,16
264,80,620,180
92,40,280,40
176,60,256,172
76,32,220,20
56,24,220,24
68,28,184,20
164,60,304,244
104,44,216,28
44,8,204,12
68,28,208,16
288,76,552,168
108,44,264,32
200,68,368,416
344,84,572,180
52,20,204,12
52,16,212,36
156,60,320,204
48,16,216,16
300,80,564,152
196,64,432,416
220,72,388,332
56,24,180,16
220,68,408,352
52,20,156,12
52,24,160,12
276,76,540,156
196,64,268,236
68,32,212,16
264,76,536,144
272,72,580,164
44,8,168,12
48,16,192,16
188,64,412,364
288,76,476,176
176,60,248,164
300,84,556,176
372,84,600,196
52,20,208,8
56,24,180,12
52,24,152,12
268,76,412,340
320,84,564,188
176,60,248,184
200,68,428,332
48,16,168,24
48,12,196,8
48,16,168,8
48,16,160,8
48,12,140,12
196,64,292,320
60,24,156,24
188,60,276,208
264,76,576,140
44,12,156,12
324,76,720,120
52,20,184,20
52,20,168,12
72,32,172,20
44,8,164,12
108,44,252,24
68,32,208,20
44,12,192,12
52,20,164,12
308,76,584,188
44,12,152,16
320,80,548,176
120,48,264,28
328,84,600,192
180,60,240,176
308,76,504,168
184,60,264,184
172,60,280,200
260,76,572,172
328,76,544,160
320,80,544,192
48,20,248,28
96,40,292,32
340,80,568,184
296,76,576,184
68,28,220,24
44,8,172,12
64,28,252,20
48,20,156,12
52,20,168,8
316,84,604,184
300,76,576,244
84,36,200,20
312,80,696,120
236,68,524,144
48,16,176,12
404,92,768,132
144,60,444,436
44,8,156,12
56,24,192,12
192,60,204,216
56,24,220,28
92,40,276,32
96,40,280,40
288,76,512,148
176,100,292,184
60,24,148,20
44,12,132,4
292,76,536,152
308,80,560,192
52,20,200,20
52,16,196,12
44,12,164,12
248,76,512,156
44,12,180,12
160,64,420,380
320,80,568,184
160,56,308,224
52,20,236,20
56,24,208,28
64,28,196,28
44,12,208,12
48,16,176,4
344,84,624,296
292,84,588,224
156,60,268,200
240,72,428,424
180,68,308,96
212,72,508,176
172,60,340,360
180,64,200,160
172,64,232,180
56,24,212,16
184,60,260,236
76,32,220,20
340,84,800,248
188,64,312,252
216,72,440,348
256,76,536,160
104,44,300,40
44,12,220,12
44,8,180,12
56,20,156,20
244,76,520,140
108,44,212,28
52,20,196,12
284,80,256,176
44,12,172,28
