Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
392,88,616,216
272,80,556,184
312,76,540,188
236,72,556,184
240,68,276,308
312,76,568,208
176,68,212,144
88,40,240,52
212,64,260,284
220,68,256,244
144,56,232,232
308,76,544,176
224,68,296,304
184,64,316,340
164,60,268,212
48,16,160,28
192,60,456,216
288,80,532,160
320,84,568,188
252,76,460,460
152,60,268,240
280,84,548,160
172,60,268,240
200,64,276,276
272,76,540,180
392,84,596,200
300,72,516,168
348,84,544,180
292,76,552,184
172,60,340,232
288,76,540,196
160,60,288,236
264,72,576,200
340,84,620,204
212,68,296,236
220,68,220,228
224,72,280,320
44,8,196,12
184,60,232,240
216,68,428,456
332,80,584,196
288,72,528,156
320,76,512,156
264,80,536,176
312,76,524,184
200,64,280,204
380,92,648,240
208,64,252,208
44,12,152,16
316,80,612,212
52,20,172,20
360,84,572,204
244,72,480,164
300,76,612,184
184,60,268,220
196,64,268,196
328,76,552,196
164,56,288,196
352,84,644,228
376,76,540,212
308,80,572,180
300,80,596,196
288,84,568,188
216,72,372,272
276,72,488,148
204,64,284,216
348,80,520,180
332,76,448,172
172,60,272,292
60,28,188,12
176,60,280,240
152,56,284,252
292,76,592,220
372,84,564,208
340,80,524,172
192,60,244,240
364,104,708,4
200,60,264,256
212,68,432,152
100,44,268,28
348,76,564,224
304,76,456,1008
316,80,544,196
220,64,244,208
204,64,284,248
52,20,168,12
296,76,596,192
200,64,276,252
340,84,700,120
304,76,564,212
364,84,592,192
160,60,312,364
300,80,584,220
340,80,528,168
308,76,524,180
180,64,448,484
252,76,516,168
200,64,280,232
224,68,252,248
132,56,220,208
328,84,536,172
304,76,540,172
284,76,516,156
252,76,552,168
372,80,564,216
252,68,512,152
192,68,436,360
352,76,560,204
160,60,232,200
192,64,284,248
296,76,596,216
220,68,276,248
192,60,260,260
296,76,588,188
196,64,320,252
156,56,252,240
292,76,484,156
68,28,144,16
328,80,580,204
164,60,248,192
284,80,564,164
264,72,492,164
64,28,200,12
196,64,260,232
196,64,416,408
204,68,288,288
344,80,568,164
404,84,540,240
164,60,260,216
204,72,448,336
256,68,512,160
204,64,328,368
152,56,392,320
316,76,584,204
336,84,604,208
228,68,272,228
304,72,552,188
348,80,524,176
380,84,592,220
324,76,604,204
176,60,280,324
124,56,220,88
248,76,576,184
44,8,152,12
372,84,572,192
88,36,196,4
52,20,160,12
196,64,408,364
312,72,516,172
344,88,628,200
236,72,512,164
176,60,280,224
172,60,264,216
400,84,556,208
212,64,268,248
164,60,236,184
200,64,244,200
300,76,432,408
316,84,712,108
332,80,548,180
76,32,292,0
104,48,296,140
240,68,528,180
308,76,532,184
288,80,612,208
264,76,512,156
280,76,576,180
324,84,604,220
184,60,268,184
228,72,504,176
276,76,548,176
276,84,420,440
156,60,252,180
300,76,512,156
252,72,496,180
264,76,576,172
236,72,484,180
160,60,336,340
176,64,268,196
284,76,544,168
156,60,296,212
192,60,224,196
364,76,504,176
208,72,412,324
204,64,288,260
232,72,548,172
140,56,224,176
168,60,304,196
188,60,276,300
284,76,508,176
348,80,636,208
328,80,496,168
176,64,248,228
272,72,568,176
260,72,408,360
332,84,588,220
300,72,416,456
292,80,548,192
192,64,284,224
284,72,536,176
232,72,420,524
172,64,392,324
188,64,420,200
344,84,580,212
208,68,268,228
320,80,572,176
356,80,576,212
192,60,260,200
176,60,264,212
296,72,548,180
152,56,284,228
160,64,300,312
164,60,340,360
184,60,244,288
288,76,564,188
188,68,240,212
240,72,420,512
312,76,536,160
192,64,312,288
356,84,600,224
292,72,556,200
184,64,260,192
260,72,468,140
308,76,548,180
364,84,568,232
196,64,276,312
280,72,500,176
336,84,624,204
376,84,628,228
184,60,260,192
336,84,584,220
276,76,508,156
440,88,260,0
220,64,500,192
208,64,252,252
96,48,208,192
192,64,224,176
348,84,684,124
220,64,400,396
192,68,324,284
248,76,408,420
212,60,264,100
172,56,216,200
224,68,312,312
44,12,160,12
256,76,500,164
172,64,408,380
196,60,228,196
220,68,328,292
140,60,276,92
172,60,292,324
192,64,248,244
312,80,584,204
244,72,420,380
100,44,220,28
116,48,256,40
232,72,420,416
168,60,268,224
224,64,312,292
324,80,656,108
160,60,264,216
188,64,248,180
228,64,292,296
324,80,592,200
332,80,560,188
232,72,472,428
196,68,428,436
268,76,556,168
276,80,564,196
320,80,560,184
380,84,580,172
160,60,416,412
324,80,616,236
188,64,256,176
188,64,220,176
356,84,556,216
188,60,244,232
336,76,584,180
360,80,568,216
168,64,396,276
196,64,368,264
340,80,616,216
272,76,484,156
348,80,592,184
324,80,512,276
164,64,436,300
272,72,520,168
208,64,296,276
192,64,312,332
256,72,532,164
208,64,320,292
208,64,264,248
236,76,564,184
272,68,540,164
224,72,428,340
368,80,548,192
204,64,256,208
304,76,512,172
324,84,588,196
332,80,632,204
308,84,568,212
380,84,604,212
264,72,408,404
344,80,592,180
68,28,188,28
340,80,560,176
200,64,296,308
184,64,404,412
348,84,660,200
240,72,432,340
228,76,580,200
52,20,168,12
208,64,256,192
212,68,272,284
300,76,492,168
344,80,592,188
228,64,416,312
348,88,556,204
172,60,232,212
304,80,592,192
312,80,636,216
80,36,204,40
184,68,448,388
356,88,576,192
308,76,556,228
176,60,300,288
324,84,572,176
188,68,532,148
312,76,532,192
136,56,308,572
304,84,576,180
232,68,316,388
180,64,236,196
268,72,528,184
244,72,336,308
232,76,612,200
308,76,508,180
164,56,328,296
168,64,364,224
312,80,552,196
184,60,400,336
360,88,576,196
260,76,608,244
236,76,440,384
212,68,424,376
340,84,568,184
160,56,264,244
360,80,568,208
216,64,220,196
204,68,452,336
408,80,576,208
280,76,576,168
252,72,524,196
180,60,296,312
176,60,288,244
160,60,244,192
352,80,556,176
268,72,476,336
228,68,308,240
164,60,268,240
196,64,316,268
364,84,572,184
316,80,556,172
284,76,572,180
264,76,544,160
200,68,268,240
288,72,520,208
184,60,240,220
52,20,176,12
48,16,176,12
280,76,532,156
372,92,772,136
196,64,260,180
348,76,552,184
340,80,556,184
324,80,540,200
156,56,204,176
236,72,444,320
176,60,400,232
268,76,488,168
200,64,220,180
444,88,616,212
312,80,548,176
136,64,428,96
260,76,460,296
312,76,592,208
296,76,596,208
172,60,268,252
340,84,560,196
172,60,312,232
272,80,608,176
348,80,576,208
216,72,288,240
336,88,528,180
344,80,612,200
208,64,276,272
172,60,280,200
292,76,564,200
192,80,468,100
156,56,292,196
344,84,612,212
264,72,480,160
368,88,640,236
304,84,572,172
212,64,328,428
244,72,412,400
152,64,288,240
304,76,552,172
424,88,724,140
320,84,564,188
228,76,580,180
216,68,400,308
52,16,184,12
156,56,268,216
216,64,236,228
200,64,272,240
284,76,552,172
272,76,580,184
264,76,584,184
192,64,256,208
172,64,220,172
292,76,564,200
360,84,580,212
160,56,264,232
188,64,232,212
316,76,560,184
268,68,548,184
348,88,600,188
52,20,144,16
268,76,552,188
288,76,644,212
308,76,548,200
180,64,264,200
304,80,572,236
188,64,244,196
336,84,608,184
344,84,608,184
344,80,728,124
336,88,592,188
300,76,540,176
176,60,272,276
180,64,256,224
256,72,424,424
316,80,612,220
360,80,620,224
264,80,500,168
244,72,476,444
184,60,236,196
188,64,256,288
248,80,520,276
224,72,352,364
288,80,584,200
272,80,604,208
300,76,612,208
292,76,556,200
184,64,280,260
332,80,608,180
280,80,552,168
240,72,432,308
252,72,556,184
276,72,504,144
216,64,320,292
200,64,292,220
172,64,292,208
260,72,408,264
196,64,236,232
312,84,572,184
204,64,260,200
300,76,516,180
312,84,760,128
340,80,568,192
264,76,596,176
200,64,236,232
68,28,188,4
256,72,548,172
160,56,200,208
192,60,244,204
240,72,540,168
52,20,164,16
300,80,560,196
164,60,256,232
332,80,524,200
352,80,532,188
336,80,552,220
264,72,564,172
244,80,564,188
180,64,224,224
256,72,440,412
148,56,232,172
244,72,524,172
172,60,268,464
184,64,304,208
332,88,576,196
228,76,448,468
312,76,560,188
176,60,256,268
300,80,468,176
204,68,264,272
168,60,224,244
404,92,684,208
188,60,232,284
236,76,528,216
292,80,568,168
368,84,600,224
184,64,248,208
216,64,256,244
340,84,600,232
44,8,120,16
292,76,540,224
200,68,264,200
188,64,256,252
208,68,256,232
332,84,608,184
324,80,560,192
192,60,228,176
332,80,552,184
276,72,540,144
308,76,548,164
176,64,228,208
188,60,348,280
188,68,452,252
292,80,572,204
268,72,400,376
192,64,220,232
416,88,600,244
156,56,232,200
160,60,276,216
192,64,252,168
244,84,584,172
336,80,688,120
344,80,480,224
308,72,532,168
248,72,456,456
200,60,300,276
188,64,260,232
292,80,520,152
280,76,540,172
192,64,244,240
316,80,560,176
296,76,536,176
276,76,532,132
180,60,216,216
240,72,440,428
340,80,580,212
252,72,524,184
164,60,240,188
300,80,524,152
184,60,288,308
300,80,584,196
212,64,232,332
208,68,280,280
168,56,236,200
48,12,184,12
292,72,508,160
232,76,436,392
312,76,600,240
160,108,1020,48
304,72,648,104
48,12,140,20
364,84,580,216
348,80,616,188
196,64,420,392
152,56,220,172
72,32,188,16
332,80,576,212
244,76,420,364
196,68,436,488
204,68,288,284
340,80,532,192
56,24,160,20
204,68,420,300
276,76,504,424
308,76,528,172
180,60,236,224
184,60,284,304
360,80,592,192
256,68,440,328
324,76,552,180
172,60,252,228
300,76,500,156
296,80,520,192
316,76,544,160
352,80,548,184
188,60,272,208
312,76,540,164
344,84,632,220
352,80,612,188
288,72,508,164
184,64,260,276
216,76,396,380
236,68,412,328
348,84,584,212
164,60,260,232
204,64,292,336
316,84,636,180
400,84,564,208
320,80,508,160
160,56,268,216
172,60,256,184
308,84,608,208
72,32,212,28
240,72,552,156
412,88,600,224
164,60,292,176
312,80,600,200
364,80,536,192
344,84,544,160
236,68,356,380
292,76,552,192
196,64,260,216
208,64,284,248
208,68,292,284
180,60,232,192
292,72,540,156
324,80,596,216
180,60,268,188
220,68,468,136
212,68,284,260
348,80,580,176
236,84,576,204
188,60,272,208
344,84,576,200
216,72,440,356
324,84,640,260
164,56,304,244
252,76,428,388
204,64,296,328
68,32,232,24
164,60,188,180
168,60,256,264
252,72,408,392
212,64,252,244
180,60,220,200
204,64,272,232
184,64,468,148
512,88,716,164
356,80,516,196
296,80,568,136
144,60,236,176
272,76,596,216
184,64,296,316
184,64,284,288
196,64,284,224
180,64,240,236
396,80,496,292
196,64,300,256
192,68,436,484
192,60,220,172
280,76,548,180
216,64,288,244
196,68,408,396
224,72,392,356
160,60,332,372
176,60,200,156
212,64,268,216
284,76,556,208
332,80,524,172
284,76,596,184
204,64,220,204
340,80,628,224
348,80,548,196
216,64,300,288
360,80,560,204
248,76,420,312
192,60,264,180
316,80,568,188
264,76,580,176
216,68,312,308
264,76,548,172
148,72,520,116
292,76,576,180
216,64,228,188
192,68,404,400
160,60,284,256
336,84,548,192
200,64,264,252
60,24,176,16
288,72,564,204
220,68,352,288
200,64,308,276
92,40,200,24
272,72,540,160
212,68,276,280
184,60,284,272
344,88,612,208
332,76,484,164
316,76,568,176
348,84,524,176
228,68,312,380
444,96,600,196
168,60,264,288
296,80,588,212
204,64,244,260
288,76,416,572
208,68,232,260
272,76,424,380
284,80,556,168
376,84,592,216
208,64,504,216
324,72,564,180
276,76,576,168
408,80,540,196
316,76,440,160
152,60,284,232
284,84,580,164
208,64,252,280
200,64,236,220
280,76,508,164
308,80,548,204
156,64,512,120
276,76,496,168
368,88,632,220
56,20,156,24
320,76,520,164
180,64,316,236
192,64,288,200
232,68,472,144
264,72,524,188
48,16,168,28
208,64,276,252
176,60,292,288
152,56,272,208
212,68,476,136
360,76,544,180
212,68,268,236
276,72,488,156
136,64,300,188
308,76,620,224
316,84,504,176
172,60,256,240
220,64,252,208
308,72,504,164
168,60,284,204
160,60,404,400
176,64,328,364
184,64,288,276
308,80,684,124
284,80,608,224
300,80,584,188
272,76,552,188
196,68,368,464
148,60,220,196
320,76,560,248
332,76,588,192
292,80,500,168
164,68,440,532
132,60,396,88
172,68,304,256
48,12,220,4
220,72,420,444
248,68,484,120
208,64,292,336
372,76,552,184
324,80,532,180
328,80,532,212
348,76,500,196
144,60,260,216
312,84,580,192
264,72,548,168
164,60,276,192
296,80,564,172
192,64,276,276
288,80,552,172
196,68,404,344
156,60,256,280
192,64,248,196
180,64,432,492
196,60,260,212
56,44,180,40
324,80,528,156
176,60,308,344
312,80,580,196
288,80,588,200
276,76,548,204
308,80,524,184
324,80,544,196
212,64,296,324
332,80,556,188
280,80,472,404
176,60,260,180
252,68,512,144
196,64,308,340
180,60,236,240
172,60,296,220
308,76,584,220
292,72,656,100
280,76,508,160
192,64,252,176
236,80,420,516
392,80,596,196
284,76,492,180
268,80,588,164
280,72,548,176
208,72,400,396
44,8,140,16
220,68,444,424
316,80,544,176
352,84,580,208
232,72,604,208
308,80,532,176
44,12,216,12
216,64,460,432
132,52,220,172
340,80,492,192
336,84,552,184
160,60,336,220
296,76,508,144
320,76,568,164
256,76,396,384
164,60,312,276
272,72,600,200
320,76,556,164
292,80,560,184
324,80,592,196
168,56,372,320
304,80,564,156
52,20,172,16
292,76,460,924
64,28,180,20
208,64,280,308
168,60,240,172
384,92,640,216
48,16,192,0
276,76,504,184
284,76,528,172
320,88,600,192
324,88,568,396
180,64,224,168
160,60,280,232
372,80,604,180
188,60,216,232
324,80,612,184
232,68,488,148
340,80,596,208
196,64,296,256
244,68,396,340
172,60,236,224
188,60,268,248
228,72,416,344
272,76,576,192
308,80,580,200
340,80,520,188
244,68,296,348
276,76,564,188
284,72,504,156
168,64,408,340
340,80,580,204
192,64,264,240
156,60,240,220
152,56,256,184
288,76,540,200
168,56,252,212
348,88,588,232
184,64,296,224
360,84,556,196
172,60,440,376
236,72,400,424
188,64,248,232
264,72,548,184
260,72,524,176
372,80,560,200
52,20,156,32
212,68,276,196
176,60,264,172
244,76,628,200
164,60,256,184
200,64,304,308
312,84,576,216
280,72,556,188
360,88,624,196
236,68,528,164
168,56,308,192
228,68,284,216
360,80,564,192
192,64,244,220
372,76,520,208
312,80,572,180
288,80,432,832
320,88,596,212
272,76,524,168
312,76,584,180
184,64,268,200
164,60,252,252
220,68,340,380
188,64,296,328
144,56,320,524
192,64,256,256
180,68,464,460
180,60,272,292
156,64,280,224
196,64,296,288
152,60,252,244
180,60,224,228
172,60,308,252
312,76,556,176
160,60,292,208
212,64,256,192
232,68,368,312
356,84,616,188
188,60,228,180
52,16,168,20
324,84,592,188
188,64,224,216
172,60,260,204
204,72,448,412
348,76,568,200
336,80,584,184
308,84,552,188
352,84,596,204
192,64,324,316
184,64,232,220
204,68,444,468
340,80,556,184
356,84,540,196
212,68,432,392
200,64,256,220
292,84,612,220
196,64,252,164
348,80,564,196
364,80,612,204
260,76,548,204
288,72,584,184
148,60,276,224
168,60,424,112
300,76,532,204
152,56,260,196
212,64,300,288
328,88,588,180
188,60,264,172
168,60,268,232
156,56,260,208
244,72,512,164
248,68,540,152
236,68,396,420
268,76,616,192
48,16,176,12
232,72,436,488
116,52,312,228
308,76,532,168
308,80,564,180
156,60,292,232
176,60,240,204
260,72,516,184
252,72,444,412
336,80,588,184
200,64,328,320
312,80,592,196
252,72,404,488
268,76,504,168
356,80,608,208
184,60,304,264
324,80,592,204
252,72,604,192
328,76,524,192
196,60,276,288
152,56,264,220
336,84,544,192
360,84,616,196
60,28,184,16
216,68,288,320
208,64,292,200
284,76,600,180
204,64,276,260
52,20,176,44
284,80,520,136
212,64,236,296
372,88,600,220
184,64,252,212
180,60,292,268
196,64,272,196
220,64,412,352
48,16,172,12
196,68,488,140
220,72,436,504
140,56,264,388
160,64,352,104
300,76,580,200
300,76,524,188
308,80,548,168
180,64,204,168
328,76,548,192
168,60,256,176
52,20,204,16
304,72,516,164
296,76,580,176
228,68,396,368
336,76,608,196
192,64,308,252
212,68,408,380
208,72,376,400
52,20,224,24
276,76,524,148
208,64,272,260
304,72,548,172
156,60,184,144
324,84,640,212
172,60,328,328
184,64,176,192
180,64,268,196
168,60,248,156
304,84,576,204
184,64,312,284
356,80,596,196
212,64,268,288
180,64,264,152
384,88,604,212
304,76,508,204
236,68,544,180
188,64,312,276
272,72,532,168
204,64,300,324
188,60,320,396
352,84,564,196
68,28,216,16
184,68,260,172
188,64,428,452
200,64,328,328
216,72,560,176
180,60,276,208
184,64,304,392
384,84,568,212
332,80,588,204
204,64,244,260
292,80,520,156
332,80,584,196
276,76,448,124
296,76,440,412
276,72,480,152
208,64,320,280
60,24,168,28
132,56,348,140
208,64,256,204
176,64,296,264
304,72,368,184
184,60,256,224
328,80,560,204
240,68,412,372
356,80,620,200
200,64,272,240
352,80,544,184
268,76,532,172
176,64,280,200
308,84,592,192
172,60,336,344
312,80,596,188
300,76,596,208
284,80,572,184
228,72,408,400
172,60,284,268
312,84,620,228
52,20,176,16
224,68,300,212
268,84,596,236
168,64,412,328
308,76,516,180
276,76,540,168
192,64,276,236
232,68,388,248
308,80,592,204
320,80,568,180
320,80,516,168
180,60,260,200
284,76,496,164
160,60,256,184
196,64,272,312
136,56,260,156
348,80,580,192
240,76,440,456
288,80,540,184
288,80,556,208
292,76,564,184
192,60,276,216
224,64,264,280
264,72,480,164
328,80,628,104
192,64,272,280
192,68,276,352
200,64,308,332
356,84,588,172
348,80,620,212
184,64,232,196
260,72,420,288
172,76,452,392
244,68,416,380
252,72,480,140
184,64,252,196
336,80,576,208
296,80,524,176
72,32,220,16
172,60,276,264
172,60,304,272
220,68,296,208
276,76,528,192
236,72,416,412
208,68,300,364
272,72,464,156
328,80,568,188
316,76,560,204
192,64,268,232
304,72,548,176
212,64,276,244
276,76,504,188
300,80,488,184
312,80,556,184
80,36,228,32
256,72,404,432
300,88,612,200
68,28,204,32
156,60,208,80
176,60,328,260
352,80,564,176
296,80,576,228
208,76,440,380
336,80,508,184
308,76,560,168
288,72,528,168
312,76,564,192
300,84,524,172
232,64,256,288
184,64,392,344
68,32,208,24
200,92,392,424
228,64,488,168
204,64,300,260
320,76,600,212
184,64,392,280
204,68,376,352
332,80,532,176
352,88,648,196
288,72,564,172
300,80,592,200
44,8,248,0
64,28,212,20
188,64,304,336
284,76,576,196
44,8,196,0
276,76,576,180
320,76,592,188
384,84,640,200
224,68,552,160
248,68,256,244
192,64,300,252
60,24,208,28
276,76,528,184
72,48,252,60
308,76,528,148
272,80,552,184
172,60,252,196
192,64,276,252
236,72,416,376
308,76,492,176
232,68,296,272
292,76,548,188
200,64,248,196
304,88,592,184
216,68,432,412
176,60,276,208
252,72,420,368
164,60,284,232
288,76,552,172
324,80,464,172
260,72,556,184
296,84,608,204
156,56,280,224
348,80,580,192
184,68,320,232
224,72,464,384
176,60,264,208
196,76,436,104
192,68,420,384
172,60,260,216
192,68,440,432
220,64,404,256
268,76,576,172
208,64,232,232
204,64,268,232
368,88,632,212
260,72,524,168
160,60,264,236
228,68,436,428
276,76,524,172
188,64,288,296
184,60,268,204
332,80,528,172
248,72,544,168
268,76,560,180
276,76,608,216
180,60,280,288
312,96,592,196
324,84,740,124
336,80,508,180
260,68,536,200
180,60,264,248
236,68,524,168
176,64,260,276
368,84,628,204
252,72,384,368
184,60,220,188
224,72,436,412
248,72,500,144
304,84,556,180
328,76,520,180
176,60,236,216
348,92,628,216
192,64,304,304
244,72,584,184
348,80,616,224
208,64,260,256
340,84,632,240
192,68,468,384
316,80,536,164
208,64,292,304
208,68,256,204
288,76,548,164
332,84,532,184
208,64,252,328
164,64,444,300
340,84,584,220
288,72,524,176
196,76,500,140
332,80,580,216
232,68,516,168
160,56,212,124
268,72,556,216
220,72,472,512
188,64,304,224
196,64,268,276
212,68,300,236
232,68,420,416
180,68,500,152
244,68,460,416
48,16,160,16
292,76,564,160
308,72,484,168
144,56,264,212
328,76,520,176
324,80,512,160
192,60,280,228
304,76,508,240
340,80,544,172
372,80,600,196
208,64,288,244
300,72,456,164
172,60,248,248
276,76,552,188
232,68,420,300
192,68,216,196
352,84,576,192
184,64,252,204
384,84,576,236
248,68,500,136
168,64,292,256
240,72,560,180
216,68,424,380
172,60,224,148
44,12,136,12
208,68,304,280
440,88,788,148
236,64,300,272
212,72,388,516
188,64,268,260
340,80,628,212
152,60,428,104
192,60,216,180
192,64,212,200
240,64,480,168
116,56,332,148
296,80,504,180
168,60,276,208
156,56,240,200
304,76,520,168
264,72,496,140
184,64,428,356
248,72,520,172
140,56,260,180
208,68,244,264
328,80,552,208
184,60,220,176
168,60,232,244
324,88,564,196
176,60,264,260
276,72,524,160
276,76,560,164
