Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
176,60,196,196
196,64,336,380
308,80,636,216
160,56,272,236
200,60,208,220
220,68,324,392
220,64,300,264
212,64,220,236
168,60,272,224
172,60,268,208
336,84,524,184
208,64,212,212
192,64,224,260
188,60,220,180
196,60,292,248
192,64,288,320
180,64,248,264
152,56,276,292
172,60,172,164
148,60,244,160
164,60,248,212
188,72,432,356
176,60,236,208
200,64,240,248
212,64,212,208
180,64,276,272
208,64,312,336
204,64,236,236
212,64,284,284
308,76,552,172
180,60,284,288
200,68,328,304
188,60,252,188
188,64,244,256
196,60,268,400
148,56,248,244
156,56,192,160
216,68,252,308
164,60,260,232
216,68,304,284
160,56,236,308
180,60,252,260
168,56,256,212
216,64,292,264
200,64,284,296
196,72,292,244
176,60,256,192
220,68,236,228
208,64,244,256
180,60,292,312
184,60,272,456
228,72,436,464
184,64,292,252
280,76,556,160
184,60,232,256
244,68,264,336
192,64,268,328
184,60,276,248
196,64,300,220
172,60,260,208
172,60,292,256
216,64,288,248
176,68,240,268
156,60,268,284
220,64,292,288
184,60,292,272
212,64,300,280
176,60,412,408
180,60,256,232
188,60,224,228
208,64,196,240
192,64,288,252
176,60,280,268
356,84,620,204
176,60,320,340
240,68,288,328
188,60,228,196
288,80,600,252
188,64,248,208
212,64,272,300
248,68,400,416
148,56,240,176
168,64,324,336
224,68,324,452
156,60,224,184
176,60,240,252
248,76,584,196
216,64,280,304
176,60,232,196
192,64,280,232
168,60,244,224
176,60,288,320
72,28,216,0
388,80,632,200
212,64,252,268
224,68,292,304
164,60,260,280
300,80,596,204
228,68,288,300
344,84,608,232
164,64,224,240
316,84,652,212
196,64,296,292
200,60,212,204
188,64,276,248
160,60,236,208
204,64,280,248
188,64,284,316
168,60,244,264
208,64,312,284
200,68,436,492
208,64,284,348
200,64,284,284
208,72,324,280
176,60,296,280
224,64,300,316
156,56,268,192
184,64,284,212
188,64,268,244
212,64,324,344
204,64,208,192
104,40,284,0
200,64,252,272
336,88,708,248
240,72,412,556
192,64,268,232
200,60,276,304
300,76,524,156
200,64,300,304
200,64,280,268
164,56,252,196
208,64,232,212
224,68,288,336
172,56,268,220
120,44,148,0
180,64,260,308
232,68,316,352
156,56,244,192
192,64,288,272
176,60,256,280
160,56,260,240
176,60,220,216
304,68,204,24
204,68,308,356
220,68,264,260
200,72,460,444
212,72,264,228
184,60,288,216
220,68,236,292
184,60,188,192
200,64,256,276
64,24,204,0
168,60,296,264
204,64,256,236
184,60,268,268
172,64,288,268
264,72,340,336
156,60,216,272
196,64,288,300
200,64,212,220
192,64,256,232
204,64,216,184
204,64,268,336
192,64,256,244
216,68,264,240
216,64,256,280
212,64,300,308
172,60,300,312
172,56,232,224
176,60,260,248
156,56,316,312
356,84,620,208
116,52,324,4
180,60,296,320
180,60,256,244
184,60,252,168
228,68,284,344
236,68,308,384
152,56,268,180
196,60,232,248
220,68,280,352
316,80,608,188
168,56,192,164
180,64,308,324
184,60,248,236
216,68,244,264
168,60,308,256
216,64,268,280
232,68,380,312
188,60,244,240
164,60,292,232
284,72,536,184
176,60,296,276
216,64,324,304
156,60,292,256
188,64,224,232
220,68,292,324
216,68,320,280
188,60,232,204
224,68,300,348
184,64,280,272
220,68,228,320
176,60,252,204
328,76,608,332
152,56,264,208
212,64,264,288
248,68,308,344
216,68,340,380
52,20,240,0
224,68,280,248
220,68,304,272
180,60,240,180
232,68,260,288
224,64,308,340
324,84,612,208
200,68,376,360
172,64,332,352
292,80,612,192
192,64,276,252
52,24,256,0
264,80,564,172
192,64,248,232
164,60,296,244
192,64,188,164
208,64,264,256
192,64,308,340
144,56,272,252
212,64,320,288
236,68,268,348
140,52,220,196
192,64,260,236
212,64,288,320
180,60,252,296
192,60,284,296
228,72,284,288
152,56,264,248
52,16,188,0
204,68,236,240
212,68,280,264
204,64,236,232
248,72,416,332
212,68,276,280
188,64,280,316
192,60,304,272
200,60,216,232
208,64,196,196
176,60,340,356
204,64,284,312
204,64,268,296
180,60,308,384
224,68,272,292
284,76,592,212
212,64,284,276
192,64,260,272
196,64,228,248
204,64,276,308
188,64,236,240
184,64,312,288
264,68,500,176
288,76,604,200
364,84,652,220
360,80,652,244
188,60,260,256
224,64,240,240
192,64,256,260
172,60,228,196
212,64,232,248
328,88,616,224
212,64,224,256
188,64,260,256
160,60,220,236
184,60,276,236
180,60,264,300
272,76,600,188
204,64,256,292
196,64,288,272
172,60,304,300
180,60,192,184
196,68,264,288
208,68,288,328
168,60,268,272
184,64,224,236
220,68,308,384
212,64,240,224
232,64,240,324
196,64,284,232
232,68,292,332
216,64,308,312
288,76,600,204
184,60,224,232
164,56,216,232
188,60,244,248
52,16,188,0
200,64,256,252
164,60,300,284
220,64,288,288
232,68,260,300
288,76,576,192
200,64,264,244
180,60,236,208
220,64,296,360
220,64,260,292
220,68,300,324
164,60,252,172
184,60,228,184
124,68,332,224
184,60,252,236
188,60,284,244
220,68,344,320
188,60,304,268
176,60,280,296
144,56,220,172
196,60,252,240
44,8,168,12
192,64,252,272
188,64,268,280
208,64,244,228
168,60,304,252
224,68,332,360
208,64,260,276
192,60,232,164
164,60,272,260
196,64,284,252
192,64,276,292
164,60,236,244
188,64,268,272
180,64,296,308
172,60,272,196
216,64,276,276
112,48,344,236
200,64,240,260
152,60,196,164
132,52,208,160
236,72,332,340
224,68,312,356
220,68,272,284
144,56,260,176
208,64,284,368
148,56,212,200
208,64,236,148
204,64,216,244
216,64,192,220
176,60,256,224
212,72,456,592
184,64,296,196
192,68,300,288
180,60,276,312
64,28,328,0
204,64,256,208
220,68,208,424
156,68,288,208
204,64,240,268
196,64,300,356
208,64,232,256
360,80,564,204
200,64,336,396
216,68,284,300
160,60,280,280
200,64,256,304
196,64,264,244
292,84,592,192
188,60,312,300
164,56,216,184
144,56,224,248
192,64,260,244
188,64,248,184
184,60,236,244
264,64,464,0
172,60,264,244
196,64,248,264
160,60,260,324
164,60,292,304
200,68,316,328
208,64,220,264
152,56,272,264
172,60,232,256
168,60,232,228
212,64,248,248
200,60,264,272
184,60,236,240
200,64,280,260
204,68,308,284
212,68,296,280
188,64,288,348
200,64,248,256
176,60,252,288
220,68,316,380
172,64,296,220
192,64,268,260
220,64,284,328
188,60,304,284
168,60,284,260
264,72,336,416
212,64,256,236
196,64,292,288
192,64,252,268
172,60,332,244
208,64,252,220
180,60,284,328
156,56,212,188
196,64,248,268
216,64,268,304
212,64,284,296
172,60,268,252
220,68,276,224
160,56,260,188
332,76,536,184
276,84,516,164
220,64,276,232
160,60,268,248
156,64,332,304
204,64,284,276
164,60,288,196
204,64,252,200
320,76,436,700
340,84,608,280
168,60,264,276
184,60,284,280
176,64,292,296
220,64,280,272
176,60,304,328
260,72,320,420
156,60,236,224
168,64,252,212
184,60,224,204
228,64,264,264
196,64,224,228
208,64,280,280
208,68,280,304
156,56,192,172
156,60,244,232
216,64,280,332
200,64,300,316
192,60,280,252
208,60,268,220
172,60,236,196
304,76,612,188
196,64,260,260
108,48,328,176
204,64,300,368
180,60,248,240
152,56,232,164
280,76,580,196
196,64,268,280
180,60,240,240
216,64,320,260
188,60,252,276
184,64,300,300
192,64,364,352
208,64,260,284
208,64,264,252
156,56,208,168
216,64,236,240
180,60,244,216
220,64,320,360
308,80,568,188
176,64,312,268
204,64,248,260
320,80,624,168
164,60,292,260
204,68,296,324
164,60,268,248
184,60,280,300
204,64,272,288
192,64,368,496
164,68,256,296
144,64,288,228
180,60,236,252
180,60,244,292
236,68,320,348
244,72,304,332
188,64,268,260
224,64,268,312
328,76,648,208
168,60,276,240
168,60,288,284
240,72,524,172
168,56,220,244
200,64,284,236
212,64,312,328
196,64,324,356
180,60,248,236
196,64,272,240
352,88,676,284
216,68,228,232
196,60,184,188
260,76,428,680
208,64,244,256
200,64,276,316
360,84,612,196
260,72,584,184
176,60,256,192
196,64,236,232
188,64,236,212
176,60,288,304
164,60,304,308
228,64,248,280
164,60,256,248
148,52,200,180
104,40,388,0
164,60,288,220
200,60,288,300
176,64,260,308
216,64,204,244
236,72,344,452
160,60,208,224
248,68,300,328
180,60,220,200
172,64,336,332
212,64,260,304
184,60,256,268
200,64,248,252
172,60,280,200
216,64,296,312
276,76,588,452
176,60,280,304
304,76,640,220
224,64,260,264
228,68,408,352
196,64,288,308
156,56,220,184
180,64,320,352
204,64,160,216
248,72,396,456
228,68,272,340
172,60,224,216
272,76,600,172
220,64,316,276
200,64,260,192
312,76,536,188
152,56,256,196
172,56,200,196
172,60,216,224
172,60,292,252
176,60,264,272
204,64,284,232
168,60,276,312
200,64,296,296
208,64,312,376
224,68,296,296
144,56,260,304
184,64,264,300
212,64,276,348
188,60,284,316
192,64,328,272
212,64,248,252
288,84,652,196
184,60,260,212
196,64,244,248
172,60,260,232
188,64,316,348
164,60,288,280
208,64,260,220
196,64,280,336
204,64,280,304
204,64,256,224
184,60,276,236
212,68,556,184
224,68,392,440
56,28,248,4
184,60,248,160
208,68,268,208
204,64,228,196
356,84,580,208
168,60,276,240
180,60,260,252
208,68,280,284
180,60,236,212
184,64,264,272
68,32,268,0
156,60,240,148
208,64,292,408
360,88,624,208
180,60,276,196
224,68,276,324
184,64,256,300
232,68,328,360
212,64,224,232
200,60,248,256
72,48,228,0
216,64,324,356
212,64,312,300
160,56,248,200
212,64,276,440
208,64,228,244
204,64,320,384
164,60,288,324
212,68,304,364
176,60,272,276
208,64,248,216
124,56,380,180
184,60,312,316
220,68,292,288
140,52,276,240
204,60,232,192
188,64,204,184
164,60,268,208
272,76,604,184
168,60,248,216
192,60,268,272
160,60,244,228
160,60,236,204
176,60,252,224
164,60,232,244
176,64,292,268
224,68,316,240
224,68,432,464
44,8,228,0
188,60,296,284
204,64,276,228
212,68,312,352
200,64,248,212
188,64,248,320
192,64,316,248
152,64,292,220
188,64,244,224
168,60,228,192
204,64,292,320
188,64,300,356
160,56,288,256
152,56,280,292
176,60,252,192
168,60,268,192
192,64,212,204
208,64,304,312
332,80,580,204
204,64,264,216
176,60,296,248
212,64,264,264
192,60,220,236
204,64,300,312
220,68,308,352
184,72,408,464
200,64,284,284
188,64,228,212
236,72,600,184
168,60,248,280
220,72,452,416
192,64,288,300
176,64,312,324
244,68,320,212
192,64,264,184
176,60,224,216
176,64,288,296
196,64,220,196
368,80,616,228
164,60,304,332
164,60,248,248
204,68,448,484
172,60,288,476
160,60,200,192
216,64,272,236
208,64,272,292
680,120,516,20
184,60,240,288
216,68,424,452
180,60,216,208
156,56,256,236
220,72,412,392
332,80,572,168
204,64,324,336
376,88,576,192
284,80,624,160
188,68,320,220
236,68,296,300
184,64,240,208
72,32,272,16
316,80,592,212
176,60,256,232
200,64,260,288
188,64,272,324
204,60,236,232
188,60,228,264
168,60,252,248
60,24,220,0
180,60,244,248
168,60,288,280
180,60,280,200
156,56,256,260
208,64,316,288
188,60,240,240
164,64,320,308
204,64,260,280
240,68,272,388
212,64,268,244
176,60,244,276
168,60,176,212
180,60,300,224
176,60,260,280
180,60,268,204
160,60,204,180
196,64,216,240
276,80,568,180
224,68,256,308
188,64,268,280
168,56,296,288
188,60,228,200
172,60,252,176
292,76,588,188
208,64,304,304
176,60,276,264
164,60,232,252
220,64,232,244
280,80,572,196
216,68,328,368
236,68,332,380
216,64,224,204
172,60,240,248
152,56,236,260
304,80,572,204
212,64,240,220
248,72,564,172
156,60,228,220
268,76,540,180
204,68,220,220
212,64,232,208
212,64,260,224
160,60,252,224
220,68,256,272
196,64,268,256
232,68,336,480
160,60,332,352
200,64,324,320
208,64,284,236
160,56,308,240
188,64,268,264
240,68,276,284
168,56,252,288
332,76,520,184
204,64,256,256
200,64,232,240
72,28,228,0
356,80,600,224
196,64,272,244
204,68,276,268
204,64,244,212
208,64,312,312
172,60,232,168
188,64,248,220
168,60,308,352
188,64,216,212
212,64,268,304
208,64,304,304
212,64,248,292
148,56,252,228
188,64,256,236
164,60,260,248
196,60,292,252
168,60,248,224
208,64,300,332
212,64,292,280
184,60,300,296
172,60,276,316
176,64,432,320
196,64,236,224
212,68,256,220
276,76,608,184
172,60,268,248
208,64,228,240
184,64,240,192
176,60,232,288
224,68,308,376
172,60,244,232
224,68,272,300
176,60,224,264
188,60,284,276
216,68,284,348
300,80,656,208
204,64,292,284
152,56,256,256
168,64,400,496
124,56,736,4
220,68,264,288
168,60,276,304
204,64,268,196
180,60,300,364
212,72,300,324
184,64,252,248
200,64,288,228
196,64,432,392
80,32,248,0
176,60,308,312
176,64,304,372
184,60,248,208
240,68,312,380
196,64,284,236
188,64,260,276
176,60,252,256
220,68,288,288
224,64,260,284
168,60,240,196
156,60,280,260
192,64,276,264
176,60,272,260
188,64,224,204
156,60,276,320
196,60,292,180
224,64,276,300
196,64,296,360
188,64,320,332
160,56,184,184
184,60,284,296
160,52,332,0
184,60,308,352
164,64,272,296
308,80,620,224
344,80,596,204
184,64,276,376
216,64,300,348
200,64,248,268
168,60,224,188
180,60,248,260
184,64,276,296
236,68,328,364
212,68,248,332
192,64,312,616
180,60,260,216
168,60,240,248
328,80,604,176
176,60,268,248
180,60,256,244
208,68,244,256
232,68,272,288
56,28,340,0
204,64,264,236
192,60,280,324
152,56,324,228
224,64,248,300
208,64,252,244
200,64,260,264
208,64,268,260
192,64,272,228
188,64,228,216
180,60,224,304
188,60,232,184
216,64,312,292
188,60,312,320
168,60,228,264
220,68,288,260
144,56,292,188
176,64,280,280
160,56,212,160
196,64,212,252
172,56,256,268
168,64,296,304
192,64,316,232
160,56,280,212
172,60,272,200
216,64,280,284
200,64,240,284
216,68,264,296
152,56,252,224
172,60,300,272
212,64,280,316
184,64,232,220
164,56,300,336
212,64,236,212
228,68,240,292
180,64,216,248
188,64,264,248
204,64,260,316
176,64,268,328
212,68,268,216
160,56,268,216
236,68,292,332
212,64,240,264
328,84,624,224
172,60,220,244
192,68,316,304
180,60,276,252
212,68,304,364
144,56,280,228
180,60,240,232
248,68,244,236
184,60,284,268
204,64,260,276
188,60,276,248
184,60,220,224
192,60,304,264
180,64,264,228
212,64,308,312
204,64,220,224
184,60,272,244
188,60,220,220
148,60,272,248
184,60,232,196
168,60,252,224
240,68,304,296
172,60,252,244
184,64,296,224
164,60,268,272
244,80,636,196
204,64,248,236
216,68,328,252
188,60,308,320
212,68,268,276
212,64,280,256
180,60,232,192
212,64,300,312
176,60,264,268
180,60,288,384
164,60,320,284
192,60,256,288
208,68,332,364
96,52,356,168
228,68,308,312
256,76,460,536
184,64,256,220
172,56,228,236
196,60,268,276
184,64,200,204
232,68,316,348
288,76,624,244
228,68,312,368
160,56,220,212
200,64,248,268
196,60,296,240
292,80,612,180
192,60,264,320
272,72,520,192
208,64,256,288
216,64,292,288
200,64,232,196
224,72,328,356
152,56,212,208
168,60,220,236
168,60,420,352
200,68,264,264
212,68,264,300
232,68,300,300
200,64,280,280
148,56,256,216
200,68,284,336
148,56,228,216
212,64,200,208
352,84,612,244
280,72,560,184
200,64,240,240
192,64,260,236
220,68,240,200
188,60,248,244
164,52,352,4
184,64,284,308
172,60,280,260
60,24,344,16
148,56,248,196
164,60,276,276
188,60,204,208
180,64,280,208
252,80,452,408
184,60,256,260
144,56,264,200
312,84,572,200
128,44,292,0
168,60,252,268
240,68,312,332
224,64,308,364
232,68,248,220
276,80,656,216
200,60,236,244
196,64,268,204
184,64,236,240
192,64,292,316
180,64,308,244
252,72,580,180
192,64,292,332
172,60,204,204
172,60,256,192
164,60,252,228
196,64,296,304
324,76,588,196
180,64,280,224
184,60,328,264
192,64,252,192
212,68,252,272
168,60,232,164
176,64,332,324
200,64,272,272
196,64,300,376
200,64,256,244
168,60,252,216
216,68,260,280
180,60,244,216
256,76,596,200
220,68,284,332
220,68,248,280
196,64,292,248
188,64,184,192
300,72,524,176
196,64,236,188
180,64,272,300
280,72,644,200
200,64,248,220
164,56,232,168
184,60,236,260
172,60,328,372
