Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
200,64,272,212
120,48,316,28
56,20,188,16
208,68,412,344
248,76,496,148
272,84,540,196
56,24,148,16
228,72,500,168
60,24,216,36
240,76,452,140
48,16,152,12
200,60,208,216
64,24,212,36
200,64,296,252
320,80,524,184
344,80,592,184
312,76,472,164
52,20,196,20
376,76,240,12
232,76,540,160
44,8,144,8
184,64,188,204
276,72,552,184
116,48,280,28
60,28,152,20
260,76,496,152
44,8,176,24
64,24,216,16
332,84,528,196
288,80,480,160
68,28,168,12
292,84,540,176
44,12,132,16
64,28,156,24
48,20,208,20
232,72,420,408
196,72,512,156
168,60,296,260
316,80,540,164
264,76,476,180
44,8,168,8
348,76,492,164
76,32,220,28
52,16,192,28
44,12,168,12
296,84,592,208
48,16,188,28
276,72,488,148
68,32,164,12
240,76,488,140
308,80,552,212
268,76,572,192
256,72,452,300
232,68,412,200
76,32,300,24
268,72,468,148
260,72,552,168
212,68,432,432
280,76,500,160
204,68,420,372
248,76,496,152
296,80,520,176
72,32,184,16
152,56,204,36
48,16,220,12
68,28,200,12
112,44,236,36
64,28,160,16
188,60,244,180
316,80,564,220
288,72,444,164
284,88,512,140
252,72,332,56
44,8,172,16
204,64,260,240
248,80,440,260
192,68,496,168
44,12,160,12
52,20,160,20
64,28,240,28
388,88,576,192
48,16,160,8
332,80,540,188
264,76,420,420
264,80,564,168
256,72,480,152
72,32,208,16
64,28,192,12
156,72,412,356
336,76,488,168
176,60,264,248
308,76,516,148
256,76,488,228
52,20,232,8
44,12,216,28
292,80,536,168
356,84,696,128
44,12,152,12
316,76,484,152
156,64,436,352
340,84,528,168
268,80,500,160
68,32,244,32
48,12,136,20
232,72,420,364
244,68,332,308
52,20,212,20
64,24,256,32
344,80,508,188
300,76,488,180
60,24,232,20
60,24,156,24
332,84,588,200
44,8,100,12
56,24,168,20
264,72,444,140
236,68,356,320
52,24,112,24
60,28,160,12
52,20,144,12
312,80,528,176
52,20,208,12
64,28,200,16
176,64,496,188
44,12,172,12
296,84,524,160
256,76,536,180
276,80,544,200
44,8,148,8
280,72,464,152
92,40,256,24
368,84,560,188
56,24,288,8
264,68,400,148
72,32,232,20
296,72,516,184
140,56,292,204
44,8,128,8
252,72,480,160
104,44,264,16
360,80,552,176
64,28,192,16
248,72,468,144
212,72,516,160
264,72,484,156
240,68,484,136
304,80,500,148
300,84,508,176
236,76,584,160
56,24,164,24
280,76,484,152
212,68,488,140
44,12,172,20
236,76,516,184
312,76,540,196
52,16,204,16
180,68,424,140
224,68,404,420
48,16,152,20
180,68,460,404
48,16,152,28
264,72,500,148
204,64,200,172
288,80,540,196
244,76,496,136
268,80,524,196
188,68,528,172
336,84,552,200
112,52,252,172
236,72,524,152
64,28,220,16
44,8,128,12
280,80,512,176
240,76,416,384
48,24,244,36
180,64,244,176
364,84,616,228
316,84,520,180
208,68,488,164
372,84,528,164
112,48,336,100
284,76,472,148
60,28,184,16
280,80,548,172
48,16,188,4
212,68,264,208
288,80,508,164
56,20,208,24
316,80,528,176
76,32,248,20
296,80,604,180
336,76,456,152
168,64,412,332
124,56,252,208
44,8,236,28
76,36,232,36
44,8,216,20
88,36,232,24
232,72,488,148
304,88,516,144
164,60,272,228
216,68,488,172
48,28,220,16
52,20,132,16
176,60,288,208
244,72,556,176
204,68,396,428
192,64,288,224
56,24,164,12
44,8,204,0
156,64,252,220
44,12,148,16
200,64,280,180
44,8,152,8
60,24,196,20
152,68,300,196
48,16,152,12
188,64,304,292
60,28,204,28
212,64,196,216
408,84,592,208
332,80,548,188
60,28,212,20
236,72,476,148
64,28,208,24
156,64,420,308
44,8,176,24
216,68,508,136
280,80,536,172
132,56,324,120
56,24,188,16
224,76,444,284
336,80,544,180
52,20,184,12
60,24,180,12
320,84,560,196
96,44,208,32
172,64,240,180
140,64,316,236
76,36,216,16
72,32,152,24
48,12,236,20
80,36,232,20
148,64,276,200
340,80,528,140
48,16,204,20
184,76,380,304
88,36,144,36
184,64,392,328
264,68,528,188
324,72,488,160
216,88,400,416
256,72,472,168
312,76,512,148
192,64,232,184
256,72,524,152
280,76,508,176
48,12,176,16
228,72,432,356
144,56,256,192
256,76,524,148
64,28,212,28
64,28,172,16
280,72,524,184
192,64,260,212
184,64,272,276
208,68,536,164
288,80,516,160
156,56,300,252
60,28,176,12
184,64,284,284
340,80,532,192
68,32,224,32
180,64,432,400
296,76,572,192
320,72,472,164
316,80,688,112
268,76,500,160
288,76,536,204
84,36,208,24
68,32,248,28
196,64,252,184
216,68,328,316
388,80,508,180
184,64,268,232
64,32,164,16
52,20,156,12
256,68,472,148
44,12,160,12
296,76,480,152
248,72,480,164
220,64,244,228
184,64,276,260
228,68,420,360
284,80,528,160
56,24,200,24
156,56,280,300
44,12,140,24
160,60,252,232
44,12,160,12
332,84,524,148
320,76,576,188
276,84,564,216
272,76,508,148
44,8,188,20
276,72,488,148
104,44,292,48
92,40,252,36
228,76,436,344
48,16,140,24
204,64,276,228
296,84,564,188
212,64,480,152
204,76,484,132
344,80,536,188
276,72,476,148
156,72,380,36
316,72,524,192
308,84,492,160
276,76,520,172
272,80,524,200
184,64,268,392
48,12,172,12
216,68,460,144
244,68,460,148
244,72,492,164
168,60,248,260
188,72,472,536
220,68,424,428
52,16,164,12
168,72,484,128
232,76,520,176
340,88,740,116
204,68,448,316
296,84,496,160
236,76,476,152
44,12,168,20
80,36,220,16
52,20,136,8
208,64,264,196
48,16,184,20
68,28,168,12
300,80,496,160
72,28,200,24
160,60,272,176
44,12,100,8
340,88,544,224
172,60,240,244
52,16,196,20
44,16,144,12
332,80,532,168
244,72,488,176
204,64,224,256
236,72,464,156
288,80,464,448
208,64,280,280
228,76,500,152
60,24,148,20
196,68,424,340
52,20,204,24
284,76,500,168
300,84,536,176
272,80,548,232
204,68,212,236
52,20,168,12
80,36,196,20
52,20,232,20
280,76,540,148
52,20,236,20
364,88,592,204
52,24,220,12
280,76,488,176
60,24,216,20
296,76,492,156
348,84,548,192
288,76,512,168
260,72,504,156
56,24,200,20
164,60,228,248
204,64,272,336
100,44,224,32
52,20,184,24
124,52,252,184
96,44,308,56
240,76,520,172
260,76,528,168
296,80,508,184
244,72,492,160
56,24,188,28
60,24,224,16
56,20,168,12
52,16,168,16
212,72,524,180
308,76,508,164
48,16,204,20
240,72,512,148
200,64,268,204
56,20,232,20
256,72,516,152
216,68,532,160
44,8,200,12
328,80,516,172
288,76,552,192
296,76,560,212
48,16,176,24
320,80,380,544
148,60,264,220
56,20,164,12
212,68,328,316
80,32,240,16
108,40,260,40
156,56,260,200
68,28,192,20
216,68,276,196
156,56,268,200
336,84,544,208
232,72,516,172
336,84,576,192
84,36,172,20
44,12,168,12
88,48,176,64
224,80,480,148
312,76,484,156
228,80,388,340
368,84,572,240
140,56,248,188
260,80,508,168
172,64,396,304
68,28,200,12
52,20,188,8
52,20,192,28
328,76,516,152
240,72,520,140
132,52,284,224
68,28,232,44
68,32,272,44
316,80,540,160
188,64,300,312
264,76,536,172
68,32,208,36
304,76,532,164
200,60,292,196
284,76,464,156
192,64,432,428
60,24,124,20
316,80,516,196
200,64,308,268
236,72,520,164
304,84,536,156
48,12,192,16
224,80,412,248
216,68,516,144
292,84,520,152
288,72,512,180
236,68,476,144
316,76,516,216
288,72,472,164
72,32,172,20
44,12,188,16
220,76,432,412
52,20,164,28
264,72,464,152
324,76,576,196
128,52,220,156
48,20,208,16
312,80,556,160
340,84,540,156
204,64,508,152
156,64,384,324
48,16,156,16
256,72,468,136
52,20,204,16
304,80,496,168
228,76,416,368
312,76,496,172
64,24,224,20
132,52,280,40
160,60,292,220
348,80,500,168
224,72,452,108
52,16,140,12
324,80,580,208
248,76,544,184
248,72,444,400
60,28,216,24
304,80,536,192
256,76,556,160
240,76,448,148
272,76,480,152
56,20,204,24
196,64,268,200
68,28,272,28
284,96,440,136
104,44,252,28
60,28,208,12
44,8,152,8
308,84,536,200
332,72,352,360
72,32,188,20
276,72,520,148
300,84,548,168
44,12,180,12
44,16,248,24
48,16,160,16
348,80,560,184
48,16,140,12
292,76,484,188
312,80,528,172
176,60,188,192
208,72,460,440
124,48,304,48
284,80,520,164
60,24,196,12
268,80,528,216
80,36,176,32
224,76,448,432
252,80,512,176
108,44,240,28
204,64,308,320
292,76,532,180
184,64,240,208
68,32,244,16
212,64,256,264
48,16,168,20
244,68,480,140
44,8,232,12
80,36,208,28
312,84,528,168
48,16,192,16
200,64,268,284
308,80,540,168
272,76,528,168
172,64,440,372
256,72,532,172
256,76,488,156
212,76,460,120
56,20,132,16
252,72,456,136
312,84,504,152
52,24,148,16
68,28,236,20
44,16,212,32
64,28,220,16
52,16,188,16
292,76,528,180
84,36,200,16
60,28,184,16
104,40,200,20
304,84,516,176
336,76,456,164
52,20,140,12
264,76,548,164
140,56,236,184
256,76,532,200
188,72,432,380
160,64,244,204
60,24,184,16
60,24,168,16
48,16,200,24
44,12,248,16
284,76,480,168
52,24,188,16
204,64,324,300
296,76,492,168
228,72,516,156
356,84,524,228
332,80,536,168
280,76,484,160
304,80,524,144
100,44,268,36
84,40,176,20
140,48,300,40
280,80,576,196
288,76,484,148
308,80,504,164
320,76,516,188
304,76,488,204
60,24,192,24
48,16,184,12
252,72,468,136
44,12,184,12
84,36,232,24
44,8,188,8
48,16,192,20
176,64,244,244
68,28,188,20
48,16,220,12
52,20,184,8
220,72,456,160
264,80,512,168
52,24,116,20
240,72,464,124
264,72,512,180
232,72,516,160
236,72,488,144
304,84,536,168
284,76,460,148
48,32,240,24
52,20,136,12
180,64,280,224
316,76,532,160
284,72,492,176
172,60,320,252
48,16,144,20
188,64,220,232
84,40,264,44
48,16,140,12
260,76,504,176
52,20,160,16
164,60,272,208
100,40,232,48
352,88,752,128
292,76,508,156
52,20,260,12
44,12,180,12
152,60,268,216
240,76,432,384
48,20,108,16
324,80,500,200
272,80,564,176
72,32,172,20
240,72,496,168
188,64,288,236
304,76,472,144
48,12,220,12
320,84,536,172
280,76,460,132
236,76,492,120
268,72,500,148
280,76,524,152
164,60,236,236
80,32,248,12
152,60,292,36
292,72,480,160
224,72,504,168
64,28,244,24
208,76,428,432
48,16,184,16
76,36,256,20
64,32,216,20
284,80,528,152
164,60,260,208
84,36,216,32
348,92,572,228
44,12,224,16
272,80,492,144
248,68,492,160
48,12,160,20
156,56,292,300
44,8,152,16
288,80,536,176
212,68,464,164
332,80,492,156
328,80,512,200
44,12,176,12
44,12,168,12
280,72,708,136
120,48,320,32
156,60,308,224
192,64,276,204
296,88,544,188
360,84,512,208
300,76,516,164
132,52,300,36
264,76,480,156
272,72,488,140
56,24,196,20
332,80,528,176
64,28,180,16
164,60,340,348
236,80,516,144
372,84,520,180
280,72,504,172
316,80,492,164
236,68,464,140
248,76,492,140
68,32,204,20
44,12,188,16
344,80,416,76
320,80,532,176
52,20,164,12
340,84,508,188
184,64,312,212
44,12,184,16
192,64,288,228
288,76,496,168
308,76,572,168
388,88,556,192
252,72,412,500
260,72,464,140
52,20,204,20
260,84,488,148
64,24,168,12
52,20,132,20
256,72,472,144
356,80,524,172
368,80,556,232
312,76,508,180
260,84,508,144
264,68,448,140
200,64,256,252
48,12,212,24
112,44,308,40
180,60,252,228
260,80,512,164
296,76,540,188
176,60,216,228
52,20,160,12
352,88,568,196
56,24,184,20
308,80,480,180
284,88,528,168
56,24,200,8
272,76,472,136
212,72,432,148
44,8,152,16
292,80,444,136
192,64,304,308
192,68,288,256
52,20,204,4
56,24,188,16
72,32,292,24
316,80,492,144
56,20,188,8
204,64,272,220
56,24,216,24
192,64,208,196
44,12,136,12
180,64,256,192
76,32,256,20
192,64,284,208
296,80,548,188
56,24,196,12
168,64,384,296
44,8,144,8
316,80,516,176
52,20,212,12
264,72,516,172
44,8,132,12
280,76,480,152
320,76,516,180
48,12,204,24
308,76,504,152
156,60,232,208
308,80,536,176
56,24,252,16
64,24,196,12
148,56,300,236
276,72,472,132
324,80,620,112
64,28,272,0
272,76,532,152
64,28,212,12
216,76,540,156
272,76,480,152
304,84,544,164
60,24,180,24
240,72,520,172
260,76,512,152
224,60,264,92
44,8,192,24
60,24,160,8
296,76,512,164
244,72,508,132
236,68,524,132
100,40,208,20
212,64,248,164
240,76,492,156
60,24,188,16
68,28,192,16
48,16,184,20
56,24,140,16
52,20,160,24
312,84,504,164
336,80,556,188
60,20,204,12
204,68,280,272
280,72,476,156
268,72,484,128
236,76,556,184
140,56,304,232
48,16,152,16
56,24,196,24
76,32,228,24
52,20,188,8
292,76,492,192
72,32,232,16
160,56,224,172
92,40,268,20
56,24,132,20
324,84,584,204
228,72,396,356
260,80,532,172
280,72,488,168
48,16,192,12
228,76,292,280
52,20,200,16
288,84,528,160
268,72,524,164
112,48,268,24
176,64,292,260
56,20,192,20
208,68,448,260
56,24,152,28
52,20,216,20
96,44,248,16
136,60,436,404
48,16,240,12
160,60,316,300
220,72,524,140
44,12,176,12
212,72,372,116
44,8,160,12
240,72,400,404
48,16,140,16
244,72,536,176
48,16,144,20
276,80,556,160
52,20,168,12
48,16,164,28
44,12,196,20
296,76,556,168
48,20,148,16
252,76,472,180
196,64,280,244
364,80,532,168
304,72,472,140
52,24,232,32
68,32,240,16
148,60,244,184
204,64,244,248
232,72,504,136
232,72,496,152
176,64,308,116
64,28,216,20
208,72,524,148
228,68,476,160
252,68,500,148
264,72,448,156
224,64,332,360
48,16,144,16
236,76,444,124
320,84,536,176
288,72,480,168
316,80,636,204
208,64,312,64
88,40,184,20
120,48,276,40
44,8,216,20
44,16,144,20
48,16,180,8
296,80,588,184
356,84,544,172
68,28,228,32
64,28,228,32
64,28,216,28
280,76,480,148
308,76,464,148
200,68,504,164
196,68,436,304
240,72,304,244
44,8,80,8
168,60,268,304
200,68,236,244
56,20,176,8
212,68,484,152
212,68,492,152
88,36,192,24
48,16,168,16
212,64,324,356
48,12,176,12
48,16,160,24
68,28,192,28
44,8,168,20
52,20,188,20
232,72,504,156
244,76,496,152
132,52,256,28
52,16,188,16
272,80,568,176
236,72,452,136
60,28,180,12
340,80,548,200
224,68,332,312
328,80,540,204
48,16,200,28
308,76,488,164
48,12,156,8
400,88,652,268
172,64,460,456
260,72,516,152
180,60,184,148
68,28,244,20
332,80,516,204
48,16,176,12
64,28,216,12
44,12,160,12
216,72,452,356
68,28,184,16
364,80,552,152
304,80,560,208
292,80,528,176
64,24,236,16
276,76,520,156
156,56,244,200
64,28,208,16
184,68,432,344
44,12,252,24
104,44,252,40
64,28,252,12
64,28,176,24
44,12,96,20
64,28,212,16
220,64,328,72
80,40,188,20
188,64,464,152
52,20,188,8
56,24,236,32
212,68,244,228
260,76,528,172
244,76,524,148
72,32,220,28
168,68,236,176
128,52,236,32
280,80,448,148
228,76,492,132
324,88,516,172
176,60,256,244
44,12,168,8
256,72,496,148
44,12,156,28
236,72,508,168
172,68,416,364
80,44,300,36
292,76,484,156
292,84,500,164
88,36,272,16
52,16,212,16
108,44,248,44
44,8,196,16
132,56,252,176
188,68,440,412
284,80,472,152
44,8,164,12
52,24,168,16
44,12,188,20
76,36,224,16
256,76,496,160
332,76,468,172
276,76,484,148
340,88,544,192
80,36,208,28
208,76,416,340
248,76,452,132
48,16,188,8
72,28,224,16
284,76,544,204
232,68,480,172
132,52,300,52
44,8,136,16
288,84,492,152
316,80,556,172
236,72,416,408
52,20,120,12
68,28,224,20
64,28,188,20
300,76,532,172
328,84,576,188
284,76,492,172
244,72,484,136
100,44,264,24
152,56,268,44
136,60,236,80
192,64,236,252
304,72,496,152
256,72,536,192
344,80,540,184
264,72,488,180
300,76,504,164
236,72,504,160
232,76,500,144
292,80,528,168
56,20,216,20
268,72,516,180
192,68,268,280
228,72,352,392
68,32,200,16
288,76,532,168
284,76,484,152
76,36,204,16
56,20,240,24
252,72,524,160
160,60,248,228
44,12,168,12
196,60,224,200
52,24,184,16
292,76,484,164
52,24,176,16
292,72,516,148
80,32,212,32
228,72,456,116
172,64,400,288
272,72,540,200
268,72,556,232
48,16,196,20
164,60,268,232
296,72,524,180
44,8,212,12
244,72,528,160
332,76,480,180
56,24,172,16
60,24,208,28
96,44,196,20
60,28,176,28
48,20,168,24
64,28,188,16
48,16,156,12
196,64,284,244
288,204,560,608
328,76,476,172
44,12,232,12
56,24,228,24
92,44,252,40
48,20,148,12
340,80,732,112
44,8,152,12
304,76,500,172
288,72,488,156
292,76,500,172
60,24,244,12
44,12,148,16
76,32,260,24
276,84,524,156
212,72,440,364
284,76,432,148
48,12,208,16
260,76,496,160
268,76,508,148
48,12,148,8
252,80,528,180
88,40,188,16
256,80,400,408
240,76,440,448
304,80,576,180
92,40,260,32
52,20,252,16
88,40,260,28
48,20,144,12
324,84,536,188
320,80,504,168
196,64,304,252
96,40,260,28
256,68,432,148
276,72,496,136
300,80,564,208
244,80,440,380
180,64,272,252
60,28,204,12
272,76,528,176
68,32,264,24
296,76,452,148
260,72,496,152
220,72,500,184
44,16,160,16
84,36,220,32
280,76,524,144
324,84,544,200
320,76,504,168
216,64,412,188
212,64,256,292
212,64,248,176
132,52,260,40
48,12,144,8
360,84,560,208
52,16,168,12
104,44,264,24
268,80,540,188
68,28,240,32
228,68,424,336
52,16,192,16
172,60,244,244
216,80,364,152
328,76,512,156
64,28,204,16
48,12,160,12
268,84,488,152
56,24,252,20
284,80,508,156
48,12,184,16
48,16,88,12
272,72,488,160
152,60,292,320
52,16,188,20
256,76,596,208
244,68,524,160
216,68,500,140
100,48,280,88
48,16,160,16
184,64,248,264
52,20,256,20
296,80,520,164
292,76,496,156
288,76,552,208
104,48,760,20
44,12,168,8
312,72,504,172
240,68,288,232
292,80,580,172
44,12,164,8
316,80,516,160
48,16,184,8
80,36,288,20
64,28,248,28
188,76,320,228
276,72,512,184
152,56,324,204
80,36,204,20
68,28,200,16
164,60,468,312
48,16,244,28
320,72,456,204
272,76,468,144
160,64,436,400
56,20,224,8
348,84,512,180
232,72,504,160
236,72,536,204
56,24,128,16
120,48,228,32
204,84,392,564
180,60,316,292
44,12,136,12
204,68,228,280
220,72,388,296
64,28,244,28
228,68,396,320
56,20,216,16
64,28,172,20
208,64,300,332
332,80,552,216
48,16,152,16
184,64,252,208
84,36,188,28
244,68,528,168
292,80,564,180
296,80,516,168
220,68,240,232
52,16,212,24
76,32,260,24
180,64,328,264
52,20,224,24
292,76,500,140
164,60,252,216
164,60,268,220
80,40,180,16
56,24,204,20
300,80,480,176
128,48,312,32
296,76,692,152
160,60,304,224
288,76,520,168
208,68,232,228
64,28,184,20
184,72,260,196
144,60,276,240
356,80,512,168
48,16,128,8
344,84,748,128
288,76,480,168
80,36,228,16
296,84,452,128
160,64,264,256
48,16,172,8
44,12,180,16
332,92,588,156
72,32,220,16
212,76,496,140
68,32,180,20
44,8,188,12
104,44,232,20
76,36,192,16
56,20,156,16
256,76,540,220
44,12,168,12
320,76,504,168
228,68,316,52
164,60,312,72
300,76,512,168
300,76,548,180
224,68,480,180
328,80,472,164
48,16,184,20
44,12,164,24
152,60,284,180
48,16,204,8
308,72,440,156
48,16,152,16
280,84,472,160
264,72,524,164
248,72,492,156
92,36,236,36
52,20,232,16
208,64,284,300
244,68,500,144
240,72,548,184
208,68,288,212
216,68,308,256
52,20,212,24
228,68,480,124
160,56,288,244
272,76,472,152
52,20,236,12
280,88,528,160
232,72,524,148
76,32,236,12
96,40,268,20
248,68,528,160
44,8,200,16
304,80,568,176
44,16,176,12
44,8,160,12
164,60,264,180
116,48,252,40
236,68,392,296
184,60,268,240
56,24,192,16
268,76,488,156
152,60,268,220
216,68,472,124
64,28,232,16
304,76,600,324
60,24,232,12
48,12,176,16
168,60,288,324
56,24,220,12
192,64,292,228
192,64,256,248
328,76,484,156
60,28,204,8
264,76,528,160
232,76,508,160
48,20,208,16
48,20,216,12
280,80,504,176
264,76,552,180
172,60,272,236
304,72,500,188
204,72,472,148
252,72,424,400
204,68,260,308
180,64,404,372
336,80,580,212
44,12,184,12
336,80,512,172
56,20,192,28
232,76,440,136
80,32,216,16
308,80,512,164
184,68,488,228
108,48,220,28
372,84,552,200
464,84,704,148
152,60,296,260
60,28,216,20
76,36,252,28
72,32,204,28
288,80,516,152
308,76,476,168
272,76,532,192
44,12,220,16
260,72,500,168
84,36,260,28
220,72,492,156
188,64,260,248
44,12,160,12
316,84,560,188
132,52,208,176
304,76,552,284
300,76,516,200
272,76,564,184
196,64,276,252
224,72,504,176
168,60,228,212
312,84,552,164
160,60,276,236
336,84,512,164
140,72,396,384
124,48,252,24
44,12,136,4
64,24,200,24
56,24,176,24
260,80,468,180
224,72,488,140
220,76,452,372
260,72,424,364
256,76,516,176
44,8,192,24
48,20,160,16
272,72,488,152
200,68,328,280
328,76,512,156
180,68,416,420
44,12,172,12
228,68,344,452
208,72,520,168
68,32,188,32
284,72,500,148
120,48,260,36
248,68,256,212
112,48,240,36
48,20,184,16
56,24,160,20
192,64,252,208
56,24,212,16
316,76,516,176
248,72,468,164
288,72,480,152
48,16,152,24
216,72,420,412
304,80,524,192
192,72,432,388
328,72,504,184
172,60,252,252
296,76,492,160
252,68,504,152
224,72,440,304
44,12,204,16
44,8,136,4
212,72,428,400
92,40,216,32
236,76,520,152
48,16,144,20
88,44,260,24
292,72,540,212
304,80,484,144
248,68,452,128
272,76,532,176
276,84,540,168
160,56,228,44
196,68,444,336
268,76,508,160
480,96,608,212
112,44,288,24
236,72,464,108
160,60,208,212
208,68,348,72
204,72,544,176
224,68,496,168
328,84,524,164
280,84,460,136
172,64,236,228
44,8,188,16
52,20,220,20
180,60,328,356
48,16,152,12
304,76,500,164
60,28,136,12
152,76,276,200
48,16,180,12
124,44,292,24
308,80,536,180
56,24,164,16
88,40,208,36
56,20,188,20
300,76,540,172
84,36,168,20
280,76,496,140
176,60,256,232
60,24,184,24
52,20,196,12
184,68,500,156
264,76,528,148
48,12,176,16
324,76,468,180
296,76,504,156
288,80,504,184
96,44,300,24
180,64,284,232
264,76,544,176
272,76,528,188
44,8,124,4
52,20,140,24
220,68,492,156
212,64,444,140
252,72,432,420
184,64,272,216
284,80,520,168
48,16,180,20
164,60,284,176
56,24,204,32
172,60,212,236
52,20,192,12
324,76,484,148
56,24,224,16
52,20,148,8
356,84,524,156
56,24,220,4
248,72,464,160
56,24,196,28
64,28,204,16
48,16,120,16
144,56,272,48
292,84,516,144
44,8,184,12
208,72,544,152
308,76,532,176
184,68,288,268
328,80,528,180
256,72,500,164
260,76,556,208
108,48,196,32
356,80,548,200
68,32,196,12
344,80,488,164
340,84,544,176
216,68,252,232
48,16,180,20
188,60,224,220
120,48,276,52
280,76,500,160
96,104,616,24
168,60,268,216
52,20,164,24
340,80,496,188
192,60,276,256
268,76,508,160
268,76,476,144
52,20,208,16
48,12,160,20
88,40,216,12
316,84,596,216
180,64,236,204
316,80,544,180
68,32,152,12
264,76,576,184
244,72,468,152
176,60,264,220
56,20,172,20
204,64,240,220
56,24,184,12
336,76,572,20
256,76,564,244
312,76,540,172
92,40,248,28
288,84,524,156
44,8,188,12
60,28,216,20
332,84,548,208
276,72,496,156
192,64,272,260
84,36,248,28
232,68,536,204
272,76,472,152
64,28,176,16
280,76,492,152
60,24,220,16
200,68,276,272
48,16,144,20
204,64,256,236
308,80,484,156
84,36,256,12
312,76,592,208
252,80,524,196
312,80,528,168
44,8,204,12
48,16,176,12
296,80,452,140
256,80,520,160
204,64,228,204
180,60,260,236
52,24,116,20
280,72,480,148
56,24,200,8
48,16,192,16
300,84,524,204
240,80,544,188
120,48,288,32
284,80,480,148
188,64,236,256
44,12,128,8
300,76,496,136
80,32,252,24
168,60,280,204
144,56,256,252
52,20,140,12
44,8,120,0
140,60,428,404
272,80,476,172
84,36,192,28
328,76,488,176
356,76,548,200
272,80,544,156
248,72,536,184
352,84,544,180
296,80,492,148
332,76,532,208
136,52,256,56
372,84,548,176
264,76,540,188
48,16,120,12
276,72,540,168
284,72,508,176
44,8,196,12
132,60,300,96
304,80,492,168
148,56,268,188
232,76,532,180
300,76,520,148
44,12,180,16
252,76,504,144
60,24,136,16
276,72,468,136
44,12,132,12
148,56,420,288
300,76,492,160
76,36,200,24
260,72,468,140
188,64,300,252
272,72,448,136
296,76,512,168
280,76,512,152
320,80,476,164
264,72,520,160
212,68,516,140
188,56,264,88
312,80,536,196
176,60,284,220
48,12,184,8
216,64,256,204
172,64,320,348
44,8,144,20
72,32,216,24
324,80,524,164
48,16,188,8
304,76,564,172
44,8,184,12
268,76,476,188
208,64,340,48
304,84,560,184
64,28,192,32
244,72,548,172
180,64,236,252
292,84,476,152
236,76,516,164
188,60,232,232
48,16,172,12
284,72,452,136
288,72,516,200
56,24,212,28
60,28,176,12
168,60,288,264
168,64,292,248
180,64,300,272
320,80,536,188
320,84,576,184
44,16,196,16
276,76,512,156
212,72,520,164
348,80,548,184
204,64,292,256
268,76,532,148
48,16,180,8
72,32,244,44
80,36,228,36
48,16,144,16
184,64,240,200
224,68,300,312
56,24,168,12
188,64,272,236
60,24,176,20
176,60,236,168
212,68,432,132
248,80,488,140
196,64,308,256
404,88,576,220
64,28,248,20
328,80,516,148
52,20,260,16
64,28,164,20
308,80,528,192
48,16,220,24
44,12,108,16
48,16,140,12
256,72,492,172
60,24,196,16
204,64,256,256
300,80,520,160
44,8,128,8
84,36,176,20
172,68,400,440
168,64,420,368
300,72,492,164
300,76,508,160
240,72,524,156
320,84,524,208
292,80,448,136
144,56,256,180
44,8,156,12
212,68,292,236
296,84,516,164
272,76,480,168
68,32,192,24
64,28,188,16
44,8,176,8
248,76,488,148
336,84,556,200
288,72,488,156
60,24,160,16
288,80,512,176
112,44,244,32
96,40,196,52
60,24,184,12
180,64,284,228
228,72,440,376
212,72,492,136
288,76,528,160
276,76,544,196
44,8,132,8
264,72,428,128
168,64,504,160
80,36,240,32
288,80,512,168
72,28,168,24
176,64,236,212
68,28,204,12
272,80,492,140
144,56,232,216
256,76,524,172
300,84,524,160
276,80,488,160
280,76,492,152
292,80,468,140
56,24,200,16
44,16,120,12
140,52,136,4
196,68,512,192
284,80,480,160
64,28,188,16
72,32,216,16
116,48,280,24
208,64,492,160
52,24,196,24
360,80,752,128
244,76,476,168
172,56,300,80
64,28,176,20
100,44,252,40
60,24,160,16
232,68,648,120
272,72,496,152
48,16,176,20
268,76,512,152
300,72,476,172
396,88,504,216
252,72,388,344
268,72,496,148
64,28,212,20
48,20,148,12
148,56,292,208
256,76,456,144
252,76,532,156
92,40,252,28
48,20,164,16
240,72,396,440
52,20,188,12
304,80,508,176
192,60,456,124
220,68,504,168
228,76,520,144
64,28,216,20
188,64,284,300
104,48,288,52
320,84,528,196
348,80,512,176
200,68,492,144
268,76,492,168
88,40,252,36
156,72,436,112
76,32,252,16
48,12,200,8
304,80,464,148
308,76,536,188
188,64,244,232
316,80,512,156
212,72,428,428
300,84,572,216
48,16,184,16
264,72,496,152
64,28,184,12
132,56,236,160
172,64,268,176
44,12,140,16
76,32,208,16
236,72,480,152
296,72,504,156
72,28,216,24
52,20,248,28
56,20,136,24
292,76,488,132
212,72,288,204
312,92,576,192
212,72,504,180
352,84,588,184
204,68,536,168
204,64,468,120
324,72,544,168
72,32,180,20
348,76,524,192
264,72,492,156
60,24,188,12
56,24,184,24
176,60,324,32
100,44,284,28
52,20,148,24
112,44,300,24
360,84,700,120
228,72,428,472
68,28,196,12
100,44,224,28
296,80,544,172
220,72,332,428
220,72,436,424
64,28,224,20
56,24,220,24
276,76,572,184
244,72,412,380
252,68,456,144
348,80,516,196
60,28,136,12
68,28,180,12
208,64,308,248
252,72,472,152
188,60,272,236
244,72,484,156
304,80,492,188
176,60,412,356
304,80,540,180
52,16,196,16
48,16,164,16
60,28,164,12
276,80,520,168
52,16,156,16
312,76,504,172
