Forward Scatter Signal,Forward Scatter Pulse Width Signal,Side Scatter Signal,Side Fluorescence Signal
104,44,232,24
308,80,544,176
44,8,188,16
48,12,128,20
100,40,248,12
292,76,484,144
52,20,132,8
52,20,156,20
68,28,200,20
52,16,172,12
152,56,344,28
68,36,216,12
340,80,244,0
284,80,584,192
120,52,268,36
52,20,188,8
52,16,188,12
356,76,488,172
100,40,256,36
64,28,220,16
76,32,152,28
204,72,388,140
80,36,196,8
296,80,568,196
44,8,120,12
56,24,136,24
108,44,244,24
52,20,228,12
52,20,160,4
56,20,200,8
260,72,504,152
176,64,392,320
264,72,528,156
92,40,224,20
56,24,164,16
52,20,152,16
256,76,488,160
76,36,200,12
44,12,180,20
308,76,520,156
48,16,196,24
112,48,276,20
52,20,212,16
376,80,556,180
316,80,516,164
60,24,200,24
260,76,504,168
348,76,544,164
44,12,208,8
48,12,116,8
168,60,264,224
56,24,184,16
84,40,188,24
284,72,448,140
292,76,500,148
304,72,456,140
64,28,212,16
44,12,112,4
260,72,472,140
68,28,216,16
96,40,248,32
72,28,208,16
276,72,372,96
64,28,196,8
60,24,176,12
172,68,304,188
156,60,276,188
48,16,136,12
56,24,176,12
128,48,608,0
260,76,552,144
48,12,176,12
48,16,168,20
276,76,500,164
52,20,204,8
44,12,80,4
236,76,524,160
100,44,268,16
48,16,156,24
300,80,564,188
52,20,140,12
196,64,272,204
84,36,228,12
292,80,532,188
56,24,196,16
272,76,600,204
316,80,504,168
56,24,176,8
52,20,160,12
360,80,568,184
44,8,152,4
344,84,564,156
204,64,280,268
200,64,292,228
232,64,512,148
48,20,120,8
56,20,112,8
308,80,512,144
52,20,240,24
52,24,140,12
316,76,536,172
60,24,184,8
56,24,216,12
64,28,172,12
172,60,256,228
296,76,516,140
60,24,196,20
48,16,128,12
64,28,200,24
48,12,152,16
304,80,548,184
128,48,264,48
48,20,148,12
204,68,284,248
352,84,588,204
48,16,120,12
56,20,184,16
48,16,196,16
308,80,528,172
276,80,536,164
44,12,176,12
52,20,192,20
88,36,232,24
276,72,504,140
332,80,548,176
60,24,304,28
232,76,504,160
304,80,488,136
96,40,272,16
336,76,476,164
88,36,268,20
56,20,212,20
328,80,560,148
320,80,520,156
44,8,164,12
240,72,540,148
92,40,228,16
248,76,488,144
52,20,120,12
48,16,164,16
324,76,516,176
120,48,236,36
68,28,236,20
300,72,564,160
212,68,248,284
328,76,492,164
56,24,168,12
56,24,176,16
60,24,212,12
336,88,528,264
272,76,532,204
280,76,536,164
44,8,152,8
52,20,120,16
236,68,532,152
56,24,160,16
292,76,492,144
240,68,476,140
76,36,220,20
44,12,188,12
360,80,500,180
344,76,500,152
60,28,164,20
88,40,228,16
52,20,184,16
56,24,168,16
52,20,160,8
60,28,236,24
316,80,560,220
76,32,196,20
340,76,500,148
184,64,304,324
272,76,536,188
68,32,180,12
48,16,144,16
64,28,196,8
272,72,496,156
72,28,228,20
188,64,256,216
212,64,288,280
292,80,484,148
288,80,524,144
80,32,224,16
84,36,212,24
56,24,212,12
52,24,176,16
304,80,532,156
68,28,208,16
188,64,312,272
44,8,156,16
44,8,100,8
52,20,156,12
252,68,476,160
216,72,420,376
160,60,272,248
320,76,524,172
52,20,148,16
48,16,136,12
88,36,224,16
48,12,184,12
232,68,504,148
300,80,544,144
224,68,260,264
60,24,228,8
88,36,220,16
348,80,548,152
80,36,240,20
56,24,260,24
344,84,524,176
332,80,572,152
76,32,208,24
56,24,172,24
244,76,472,136
44,12,124,12
52,20,192,16
232,68,404,116
64,28,168,20
92,40,252,12
52,16,168,20
284,76,528,152
56,24,180,16
64,28,176,12
44,12,164,16
44,12,120,8
68,32,144,12
80,36,220,16
340,80,548,168
64,28,204,12
52,16,120,12
148,60,244,240
64,32,116,16
192,60,244,164
184,64,284,200
48,12,184,8
64,28,180,16
80,32,168,20
100,40,244,16
88,36,232,20
88,40,272,20
212,68,436,328
72,32,188,16
160,60,312,212
64,28,192,12
60,24,164,24
76,32,252,16
80,32,256,16
44,12,184,8
44,8,172,8
272,76,536,160
108,44,244,12
272,72,520,176
316,80,540,156
56,24,220,12
304,76,536,168
320,80,500,164
300,76,508,140
52,24,172,16
92,40,276,24
48,16,180,20
224,68,528,172
48,16,188,12
300,76,556,180
252,72,536,160
200,68,376,352
76,32,244,24
52,20,104,16
56,20,228,12
212,64,340,48
152,60,276,216
64,24,204,12
56,20,176,16
44,12,180,8
268,76,520,144
56,24,216,16
356,80,552,180
192,68,316,252
288,76,544,180
240,72,536,168
260,68,508,140
80,36,204,16
272,80,544,156
288,76,512,164
56,20,208,16
192,64,212,212
348,84,528,212
272,76,524,152
60,28,196,20
52,16,208,12
68,32,208,16
80,36,224,16
304,80,576,148
320,84,552,168
76,36,208,8
84,36,232,12
324,76,556,192
312,80,572,184
48,12,180,20
52,24,196,8
268,72,548,184
308,76,568,180
80,36,212,28
136,56,256,196
156,56,260,200
48,12,196,12
300,80,580,188
176,64,480,160
60,28,164,12
304,76,468,148
48,12,172,16
48,12,172,16
336,80,544,160
352,80,544,200
220,80,596,148
164,64,292,324
280,72,516,136
252,72,472,132
372,88,576,200
304,76,520,164
148,52,240,28
180,64,444,416
252,72,496,148
172,72,412,340
44,12,116,4
44,8,212,8
84,36,244,16
44,12,128,8
60,24,148,16
64,28,188,12
176,60,292,196
260,68,500,152
48,16,160,12
64,28,184,20
52,16,200,8
44,8,176,12
56,24,212,12
48,16,188,8
52,20,192,12
256,72,520,164
52,20,256,8
80,36,212,12
92,36,284,24
232,72,524,156
236,68,480,164
100,44,236,24
332,80,556,164
156,60,304,284
292,80,572,172
52,16,184,8
68,32,184,12
208,64,292,256
60,28,208,20
44,12,80,12
88,40,268,24
296,76,520,144
364,84,508,168
244,80,548,164
64,28,208,12
284,80,544,156
48,16,136,20
208,72,472,124
300,76,544,156
196,68,328,348
84,36,176,24
316,76,504,176
160,60,264,204
188,64,260,68
52,20,156,12
192,64,280,260
72,32,232,8
72,28,168,12
240,72,496,152
148,60,268,120
340,80,560,184
72,28,184,16
328,80,532,184
60,24,192,20
112,48,208,20
184,60,280,264
272,80,532,164
60,24,144,24
44,8,152,12
48,16,172,8
52,20,152,12
52,16,200,12
120,52,272,20
180,64,300,308
364,88,760,128
48,12,144,12
312,76,472,160
272,72,464,124
80,36,236,24
132,48,276,20
336,80,540,168
68,32,240,24
60,24,160,12
72,32,192,16
48,16,196,32
48,16,128,12
48,16,172,12
48,16,156,16
280,72,472,160
100,44,224,20
44,12,144,20
344,84,540,204
144,56,328,256
308,84,512,148
48,12,156,12
44,8,156,20
48,16,132,4
176,64,312,272
88,36,256,16
56,20,156,8
48,16,200,12
132,52,240,28
48,16,256,24
260,80,536,188
68,32,240,12
140,56,260,24
100,40,192,20
52,20,188,12
44,8,164,28
360,80,496,168
64,28,268,16
320,76,492,168
288,84,648,188
84,36,224,16
172,64,436,304
264,76,528,168
52,20,64,16
52,20,200,12
60,24,184,16
300,80,508,184
52,16,140,12
348,76,472,160
52,20,176,16
52,20,188,8
200,64,248,248
212,68,460,108
48,12,144,8
372,84,600,188
48,16,168,16
284,76,544,160
44,12,160,24
84,36,200,16
68,28,244,24
304,80,508,156
48,16,176,16
192,64,240,208
72,32,224,28
52,20,140,12
72,32,168,16
268,76,492,152
364,84,544,192
288,84,492,148
192,64,272,272
48,12,168,20
76,32,228,8
308,76,560,188
44,12,160,12
64,28,168,20
192,60,232,172
404,88,604,200
56,20,168,12
368,84,588,184
244,68,492,164
320,84,540,184
144,60,216,160
368,80,544,164
52,20,208,8
64,28,196,20
80,36,200,12
52,20,212,8
204,64,292,216
68,28,152,12
56,24,180,12
52,20,164,20
268,76,580,188
48,12,180,12
44,8,168,12
328,76,516,156
72,32,184,16
64,28,192,12
152,52,256,44
180,64,216,176
312,80,528,172
228,72,436,256
64,24,240,24
152,60,316,320
68,28,232,16
276,76,488,180
272,72,488,160
188,64,268,220
72,36,204,24
276,76,500,152
52,24,232,12
64,28,152,16
44,8,152,12
80,36,192,16
268,76,520,144
348,80,548,208
256,80,596,188
212,68,504,148
44,8,128,8
260,76,572,164
68,28,164,12
52,20,176,12
60,24,220,8
300,76,556,200
296,72,548,156
52,20,140,20
96,40,204,20
48,12,152,16
324,80,544,176
44,12,144,12
152,56,268,216
60,24,184,28
96,40,228,24
404,80,492,260
304,84,536,164
52,20,160,16
56,24,164,4
88,36,284,40
56,20,160,8
84,36,220,12
52,20,184,8
44,16,188,24
52,24,224,24
60,24,208,16
60,24,220,12
204,64,288,284
252,68,484,124
72,32,176,12
328,80,524,156
224,72,292,280
56,24,140,12
304,80,532,184
276,72,536,136
312,80,544,164
64,28,216,16
276,72,488,148
188,64,260,248
64,28,132,12
48,16,168,12
312,76,472,164
264,72,472,164
304,80,548,172
284,76,520,156
176,64,320,304
252,76,468,484
64,28,220,16
44,8,156,16
280,80,488,156
48,16,192,12
268,76,376,340
376,84,564,196
76,32,208,20
60,24,160,16
72,32,208,28
80,32,244,16
268,80,460,152
80,32,264,12
60,24,204,12
68,28,224,12
168,60,252,220
320,76,528,160
76,32,268,20
112,48,276,40
304,72,548,160
108,44,224,20
56,24,192,12
352,84,536,176
260,76,536,152
44,12,152,12
56,24,184,4
60,28,148,16
344,80,544,176
48,16,184,4
44,12,164,20
52,20,184,12
188,64,372,216
48,16,180,16
52,24,88,16
48,12,180,12
204,64,300,56
80,36,224,20
104,44,264,16
336,80,540,168
296,76,448,140
172,60,276,216
296,76,512,180
64,28,232,12
252,72,528,148
220,64,268,264
48,16,160,8
44,16,140,20
56,20,84,8
44,12,168,8
116,48,280,20
80,32,216,12
44,8,204,12
216,64,252,208
64,28,180,20
288,80,512,156
88,40,200,20
244,72,416,140
44,8,116,12
44,12,172,8
364,88,588,192
208,68,420,288
68,32,192,12
72,32,188,16
236,72,556,164
236,68,516,156
60,24,136,16
324,76,488,152
184,64,288,264
296,72,480,140
228,72,496,148
336,80,536,180
344,76,488,172
304,76,468,140
336,80,516,184
336,84,568,184
236,72,480,148
264,72,500,136
296,80,556,168
60,28,248,16
68,28,204,20
64,24,208,12
128,48,256,36
44,12,160,12
68,28,156,16
72,28,200,24
44,12,136,16
44,8,116,4
352,84,552,204
316,80,536,176
292,80,512,156
284,72,440,152
352,80,560,192
56,20,144,24
44,8,152,12
312,72,440,140
84,40,220,16
348,80,524,148
80,36,184,20
72,32,248,20
164,60,248,232
48,16,148,16
256,80,516,152
160,60,316,256
224,72,492,124
48,16,176,24
52,16,200,12
84,36,236,24
204,64,280,296
48,16,108,12
204,72,408,396
360,80,540,176
64,28,220,12
88,36,228,16
164,64,324,88
52,24,180,12
60,28,172,16
228,76,504,160
68,32,204,16
336,84,592,172
392,88,556,212
56,20,176,12
76,32,188,20
56,24,168,32
64,24,188,24
320,76,580,184
272,76,516,152
252,76,488,140
60,24,152,12
72,32,240,24
256,72,540,144
340,84,504,160
276,72,460,168
48,12,192,8
64,28,168,12
304,72,496,152
236,88,508,152
44,12,176,4
332,76,524,176
292,84,576,200
304,80,608,160
72,32,244,16
268,76,508,156
48,16,180,8
208,64,460,136
180,60,292,240
244,72,428,368
44,12,188,20
44,16,212,4
376,84,752,112
80,36,208,16
304,76,528,148
48,12,128,12
360,80,568,172
296,84,532,148
164,60,260,36
64,28,152,16
60,24,236,12
52,16,160,24
136,56,268,216
56,24,176,12
60,24,180,20
48,16,132,20
208,68,400,280
48,12,180,12
64,24,216,20
112,48,232,16
52,20,160,8
44,8,120,12
208,68,392,344
60,24,208,12
52,20,136,12
72,32,232,12
48,16,148,8
180,60,276,216
248,68,532,172
336,80,540,164
292,80,440,144
44,8,48,8
212,68,240,216
76,36,220,28
200,68,304,344
68,28,184,24
312,76,496,128
204,64,328,44
312,80,468,156
328,80,496,148
200,68,432,364
188,60,308,188
56,24,196,16
88,36,224,32
60,24,216,12
212,68,296,296
240,76,528,164
52,20,136,16
304,80,472,156
48,16,144,12
48,16,172,16
304,72,460,132
44,8,176,8
100,40,236,16
232,76,464,148
264,72,460,176
56,20,180,20
88,40,228,16
56,24,216,8
56,24,172,12
184,60,288,296
316,88,552,184
288,80,520,144
56,24,156,16
188,64,244,192
268,72,556,156
236,68,480,144
268,76,544,176
80,36,204,20
252,68,524,156
56,24,232,20
76,36,208,20
44,12,192,8
64,28,232,24
80,32,220,16
84,36,228,16
412,84,608,216
48,12,176,12
196,64,280,252
320,76,496,172
320,80,524,156
256,76,484,136
288,76,468,148
80,36,196,20
300,80,492,160
48,16,132,12
248,80,476,132
56,24,188,16
168,64,404,344
292,76,436,152
212,64,220,212
408,88,584,212
56,20,212,16
52,24,128,16
168,60,276,196
284,84,516,144
96,48,344,180
364,84,568,176
48,12,216,8
308,76,532,168
160,56,328,312
232,72,460,180
52,20,200,20
260,72,504,152
80,36,200,40
328,80,592,156
68,32,196,12
48,16,188,12
56,24,176,20
44,8,132,12
148,64,256,140
316,80,540,164
244,68,456,148
64,28,208,24
44,12,188,4
48,16,152,16
160,60,300,316
68,28,96,24
48,12,172,20
292,80,512,160
192,72,420,316
204,68,288,248
176,64,264,220
44,8,156,8
72,32,216,12
348,80,584,204
48,16,160,4
336,80,496,160
188,64,312,320
204,64,292,44
320,76,508,152
304,76,544,176
300,72,460,140
52,20,152,8
40,8,132,16
68,28,224,16
44,12,132,12
48,16,144,4
132,52,280,28
48,16,124,16
68,32,144,20
192,64,236,220
52,20,168,12
340,76,572,192
52,20,176,12
52,20,172,16
236,76,540,180
56,20,200,16
48,12,204,16
300,88,500,164
56,20,216,16
360,84,612,212
196,68,368,380
276,76,484,140
48,16,192,12
228,72,504,148
320,84,560,180
48,12,176,20
56,24,188,8
252,72,496,144
308,80,520,160
72,32,236,28
300,76,572,164
156,60,272,176
44,12,172,16
92,40,248,16
364,80,564,184
76,32,204,28
204,64,288,296
108,44,272,16
312,76,516,160
232,76,596,176
48,12,184,12
312,80,548,172
52,16,120,8
68,28,188,24
52,20,168,12
92,40,232,16
320,80,540,196
48,16,156,12
64,28,220,24
60,24,176,12
88,40,248,16
44,8,160,24
52,24,160,12
280,76,544,152
80,36,212,24
48,16,180,12
220,72,428,408
136,48,228,32
104,44,224,12
64,28,152,16
312,80,580,176
272,76,540,172
168,56,240,180
72,32,212,12
168,60,236,256
64,24,184,12
60,24,196,16
68,28,244,32
300,76,576,176
52,20,228,12
192,64,236,196
60,24,200,12
248,76,532,168
96,40,232,32
84,40,176,24
60,24,192,12
292,76,480,132
64,24,208,16
344,84,552,164
72,32,224,24
72,32,264,20
204,68,524,144
52,20,176,12
56,20,208,12
48,16,152,8
368,80,536,180
52,20,156,12
248,76,448,148
84,36,216,16
100,44,232,20
52,20,160,12
284,76,584,172
48,16,176,12
148,56,320,324
328,76,520,164
44,12,168,24
196,64,312,248
176,68,272,188
168,60,264,236
48,16,168,8
44,12,164,8
164,64,420,308
304,72,532,188
68,28,248,16
312,80,524,156
60,28,172,0
76,32,216,20
92,40,240,28
180,60,304,24
52,20,164,12
172,56,284,224
316,80,552,160
284,76,548,156
48,16,120,4
64,24,276,16
148,56,320,260
76,32,208,36
184,60,300,40
56,20,104,12
296,76,532,180
236,72,524,172
44,12,176,12
64,28,212,16
340,80,520,152
52,16,156,12
44,8,176,12
44,12,136,8
192,64,432,392
372,84,536,152
276,76,516,184
256,72,336,500
48,12,216,8
56,24,188,12
304,80,524,152
152,56,248,204
352,80,568,188
48,12,168,20
208,68,296,252
176,60,288,204
316,76,516,156
184,64,284,256
140,56,268,200
56,20,180,12
164,60,276,24
44,8,148,12
48,16,156,12
212,72,412,400
312,72,532,224
52,20,132,8
48,16,172,12
256,76,548,140
304,72,576,180
284,76,560,176
48,16,212,16
92,40,252,16
316,76,576,192
48,12,208,12
232,72,436,120
56,24,144,8
44,8,160,8
276,80,556,152
88,40,232,24
80,36,256,12
60,24,236,20
248,76,528,156
152,56,336,264
264,72,492,140
88,40,192,28
56,20,188,8
48,16,176,12
44,8,184,12
48,16,152,8
56,20,184,12
276,76,508,132
144,64,452,208
48,16,192,12
116,44,204,24
48,20,212,16
96,40,240,36
52,20,152,16
80,36,172,24
44,8,136,4
56,24,144,16
44,12,156,12
56,24,168,24
60,28,160,12
352,84,584,180
48,12,132,16
60,28,208,20
348,76,548,192
108,44,232,24
184,64,260,248
220,68,268,256
48,16,172,12
48,16,184,12
540,92,616,296
60,24,192,16
332,80,576,168
64,28,204,12
300,76,496,160
280,72,476,148
60,24,164,8
60,24,216,16
96,40,232,28
204,64,220,184
328,84,552,172
64,28,184,12
284,76,568,200
44,12,144,8
80,36,236,12
56,20,204,12
44,8,64,12
144,64,500,116
60,28,152,12
328,80,564,216
216,60,468,144
276,80,476,152
52,16,176,4
344,80,584,188
76,32,208,24
316,84,532,176
72,32,196,16
76,32,168,20
64,28,160,8
296,80,548,160
316,76,528,156
76,32,192,24
44,8,160,16
288,80,504,164
328,76,568,208
388,88,764,124
392,84,560,160
92,40,224,20
72,32,216,16
288,76,548,180
316,84,552,180
44,8,176,20
280,72,536,164
60,24,224,28
56,24,176,12
76,36,200,8
80,32,208,12
44,8,192,16
184,68,280,228
148,56,308,240
56,24,116,16
340,80,588,184
232,68,400,152
324,84,568,160
40,8,140,20
44,12,176,8
156,60,348,88
60,28,200,16
244,68,536,156
172,60,204,172
56,24,140,12
164,60,268,240
84,36,260,20
60,28,188,16
44,8,172,20
68,28,228,16
52,20,160,24
316,80,544,160
248,72,512,144
44,12,68,12
172,60,312,32
268,76,488,152
52,20,136,12
48,12,184,12
52,24,180,12
44,12,128,12
308,80,532,184
48,16,224,16
44,8,96,12
332,80,548,168
104,44,240,20
44,12,100,4
56,20,204,16
64,28,172,20
132,52,284,56
48,12,180,28
72,32,212,32
88,40,196,20
184,68,480,152
56,24,176,12
44,8,144,12
48,16,116,12
260,72,540,168
220,64,316,272
276,72,492,156
304,112,608,244
244,72,472,148
208,68,340,452
156,64,320,284
52,20,172,12
260,72,464,140
48,12,180,16
240,72,476,160
252,72,496,144
88,40,236,24
44,12,116,12
48,16,196,12
48,12,212,20
80,36,252,16
328,80,492,152
48,16,148,12
48,16,132,8
284,76,488,156
72,32,196,28
204,64,300,300
56,24,208,12
244,72,528,144
296,80,616,180
84,36,236,28
56,24,140,16
48,16,160,12
324,80,532,184
188,60,292,48
320,72,536,156
292,76,516,148
292,76,496,140
320,80,532,168
312,76,508,168
272,76,516,156
52,20,152,12
60,24,176,20
84,36,220,16
48,12,180,12
264,72,520,196
80,36,236,24
80,36,200,16
344,84,548,160
172,60,248,192
236,72,520,172
244,72,524,148
44,12,128,8
192,68,328,396
92,40,240,36
312,80,600,216
348,80,516,176
64,28,208,20
188,64,436,328
68,28,172,12
92,40,244,16
56,20,132,8
84,36,180,12
80,32,200,12
256,72,524,160
64,28,196,12
244,72,536,140
288,76,484,140
216,64,320,252
68,28,192,12
240,72,496,148
104,40,280,20
144,56,248,208
244,72,524,148
168,68,416,360
60,24,252,20
188,68,436,352
288,76,588,168
68,28,164,16
240,68,484,148
44,12,144,8
112,48,280,28
100,40,264,28
100,44,176,32
44,12,132,12
344,80,504,164
56,24,180,20
228,72,412,332
80,36,268,24
48,16,176,12
224,72,428,396
172,68,428,316
332,88,572,192
264,80,496,148
76,32,212,16
308,76,600,168
60,24,160,8
100,40,276,20
60,24,156,12
276,72,500,156
64,28,156,16
44,12,176,24
132,56,516,128
52,20,128,12
320,84,556,180
148,56,248,208
264,72,544,172
100,44,184,36
48,12,144,8
88,36,248,24
44,8,168,12
348,80,596,176
84,36,220,16
260,80,556,168
252,68,492,148
52,20,208,16
252,76,432,368
340,80,544,188
180,64,284,232
76,32,192,16
64,28,176,20
80,32,236,28
68,28,168,12
44,8,180,8
344,84,560,172
60,24,168,12
60,28,176,16
256,68,492,160
76,32,244,12
56,20,204,8
64,28,192,16
84,40,212,20
76,32,232,24
296,76,524,152
120,48,292,16
276,76,496,164
220,72,428,380
356,80,520,156
112,48,236,20
88,40,168,20
304,76,516,152
44,12,160,8
208,76,444,356
68,32,200,16
60,24,184,12
272,76,516,176
260,68,468,132
56,20,184,8
160,56,316,36
64,24,188,36
324,76,520,176
216,72,524,152
52,20,160,12
60,24,192,20
68,28,172,12
64,28,168,12
44,8,184,24
256,72,472,128
256,72,520,140
224,68,508,120
312,80,592,188
44,8,188,12
64,28,192,24
48,16,144,4
68,28,176,12
64,28,168,32
52,20,108,8
44,8,176,12
52,24,176,8
112,48,232,32
156,56,276,244
160,64,424,356
276,76,512,156
300,76,528,140
60,28,188,16
280,80,544,152
196,60,388,128
56,24,256,24
80,32,176,24
76,32,228,24
52,20,208,8
232,72,504,140
384,88,520,156
288,72,524,136
316,76,528,192
112,44,328,32
156,60,312,252
48,16,188,20
284,76,552,176
68,32,160,16
76,32,256,12
176,64,276,172
64,32,264,24
80,36,196,16
264,80,528,168
316,72,488,160
352,80,580,172
292,76,524,168
340,84,508,188
52,20,164,12
296,80,536,160
220,76,296,252
48,16,136,12
84,40,228,16
44,8,124,4
300,84,524,168
44,12,180,16
44,12,176,12
48,16,204,24
308,76,456,168
44,12,164,4
232,68,508,148
264,72,528,156
72,28,224,24
48,16,128,20
328,76,512,140
224,68,496,160
60,24,172,12
52,20,220,8
152,56,168,192
180,68,296,252
60,24,236,20
136,56,248,152
176,60,236,164
168,60,260,216
72,28,180,16
48,16,180,12
304,80,500,172
368,88,584,212
52,16,172,8
56,20,204,20
52,20,232,16
312,84,520,180
76,32,184,12
232,72,320,232
260,68,492,160
272,72,476,140
324,76,532,192
364,84,536,204
312,76,440,160
60,24,196,20
80,36,220,12
64,28,196,16
60,24,172,12
276,76,512,136
176,60,304,300
140,56,300,268
76,32,188,52
280,76,560,184
64,28,192,8
296,76,464,172
44,8,132,12
252,76,540,156
296,76,492,152
52,20,176,12
56,24,168,16
48,12,144,8
56,20,192,16
80,32,244,20
188,68,528,148
44,8,168,16
176,68,416,248
52,20,148,16
64,28,184,20
44,16,60,12
76,32,208,16
132,52,228,28
184,60,460,148
68,28,200,16
292,76,500,156
324,80,536,132
52,20,152,16
84,36,188,32
60,24,132,24
252,76,524,152
156,56,336,344
340,84,552,188
56,24,220,12
356,80,556,164
56,24,124,8
52,20,224,20
60,28,148,12
48,16,176,16
56,24,168,12
80,36,200,16
52,24,136,8
56,24,140,8
88,40,204,76
60,24,240,20
44,12,192,16
296,80,544,176
292,80,516,188
288,72,508,156
48,16,124,20
320,76,532,172
140,52,264,20
76,32,212,16
56,24,184,16
284,80,492,152
48,16,128,0
56,24,164,16
48,16,120,12
60,24,196,12
60,24,188,12
48,16,180,16
44,8,140,12
284,72,460,148
212,68,428,444
60,28,192,16
296,76,432,136
56,24,168,12
244,72,488,144
44,8,132,12
92,36,200,12
280,80,468,148
376,84,536,184
292,72,524,152
196,76,504,132
56,24,204,16
56,20,152,16
356,76,572,196
44,12,200,16
312,80,548,168
48,12,148,20
112,44,228,20
196,64,292,216
192,68,444,400
388,84,568,192
344,76,524,164
304,80,512,156
56,24,208,16
348,80,588,188
336,76,576,176
336,76,580,164
56,24,156,24
272,68,532,180
228,68,388,280
304,80,552,164
108,44,240,20
56,24,156,12
328,76,568,176
56,20,176,8
292,76,516,168
48,16,164,12
56,24,200,8
52,20,208,20
116,68,512,12
64,28,188,20
364,80,540,164
256,72,528,164
44,12,212,8
152,56,264,28
96,60,364,224
64,24,192,20
200,68,508,160
216,72,440,296
304,80,504,140
264,76,548,148
344,76,472,172
88,36,248,28
44,8,136,12
320,80,572,184
144,60,280,276
200,64,264,212
292,72,540,192
60,24,240,12
308,76,544,152
352,84,556,140
60,24,168,16
324,84,552,148
100,44,196,28
196,68,272,224
68,32,216,12
344,76,504,156
288,80,544,192
264,72,472,124
92,40,292,32
340,84,548,168
352,76,508,152
260,84,600,464
232,72,536,144
84,40,232,16
256,76,420,396
240,72,536,164
100,44,276,32
328,72,516,168
184,60,272,224
44,8,196,12
52,20,164,16
44,12,124,16
92,40,248,28
56,24,156,8
52,16,180,12
96,40,228,20
300,80,548,176
168,60,252,184
288,72,504,144
44,12,168,8
72,32,240,16
64,28,192,12
56,24,228,16
280,76,508,152
256,68,316,48
72,32,196,28
340,84,564,176
308,80,596,204
68,28,192,24
252,72,496,152
72,32,220,24
44,12,136,8
56,24,156,12
152,60,320,88
44,12,228,8
88,36,220,12
84,36,192,16
60,24,204,16
252,72,536,172
84,36,216,12
84,36,184,16
220,76,512,128
324,84,568,172
44,8,180,8
276,76,500,160
360,80,568,192
52,24,120,16
268,80,524,156
232,76,576,160
256,72,464,140
192,68,412,364
56,24,220,20
288,76,480,144
288,76,452,144
328,76,568,164
296,76,512,152
392,84,712,108
236,68,428,116
180,64,272,224
284,76,544,168
60,24,160,12
300,72,496,148
284,72,476,144
228,68,492,184
68,28,248,20
304,80,500,156
56,24,204,16
204,72,400,360
84,36,244,28
224,68,472,128
56,24,160,12
80,36,196,16
252,76,512,136
328,76,556,164
68,28,188,20
288,80,568,212
136,56,256,160
56,20,192,12
52,20,172,20
340,80,596,204
212,76,480,136
292,76,436,120
316,76,492,140
292,80,512,176
256,68,504,148
108,48,356,176
64,28,136,16
60,24,124,8
44,8,148,12
68,28,164,16
216,64,316,288
44,12,236,8
264,72,492,152
76,32,240,12
44,8,148,8
304,80,536,188
76,32,164,24
48,16,160,20
60,28,140,16
72,28,168,12
68,28,236,28
48,16,176,0
88,36,192,16
44,16,140,8
64,24,220,16
268,76,472,136
152,64,424,336
228,68,428,320
212,68,260,212
88,40,176,24
48,16,232,4
44,8,140,12
176,60,268,32
68,28,192,12
68,28,192,12
172,60,244,176
44,8,216,8
264,76,496,140
80,36,148,24
48,16,180,12
44,8,128,4
364,80,600,140
340,76,548,144
364,76,472,172
104,56,376,4
48,16,164,8
44,12,156,8
312,80,540,148
92,48,280,8
60,28,184,16
72,32,236,12
56,24,164,16
236,72,408,332
188,64,260,196
264,76,500,152
228,72,544,168
276,76,500,132
64,28,216,20
52,20,200,4
76,32,192,12
60,24,184,12
48,16,212,16
44,12,132,8
188,64,232,144
240,72,508,152
56,20,164,12
312,80,576,192
176,64,396,356
320,80,588,196
268,72,580,184
260,80,524,160
88,40,256,32
72,32,192,8
72,32,204,12
56,24,208,16
336,80,592,200
48,20,84,12
288,72,512,152
52,20,224,16
60,24,224,32
40,8,140,8
100,44,248,24
76,32,256,16
76,32,196,20
228,72,508,140
44,12,140,12
248,76,564,156
352,84,576,180
260,72,496,160
48,16,164,12
52,16,184,8
72,32,180,12
160,60,316,336
272,76,412,296
280,76,516,160
216,72,592,172
180,64,276,268
64,28,152,24
272,72,464,168
52,20,212,12
324,80,544,184
44,12,156,8
312,76,472,148
44,8,144,12
76,32,216,16
44,12,172,16
264,76,488,160
92,44,176,12
64,28,200,8
328,80,500,168
44,8,116,20
68,28,264,20
68,28,220,16
96,40,264,24
232,68,256,316
64,28,200,20
284,72,460,136
72,32,176,16
280,72,508,164
44,8,156,12
80,36,232,32
48,16,184,12
56,24,168,8
100,44,240,36
68,28,224,24
264,72,500,148
124,48,232,20
280,76,504,168
248,72,412,348
52,20,128,12
72,32,228,20
108,48,236,28
204,68,300,304
280,76,472,152
360,80,516,168
44,8,156,20
272,72,448,140
228,68,392,304
180,60,372,112
112,44,272,32
348,80,540,164
48,16,128,8
84,36,248,16
60,24,168,20
44,8,184,16
252,68,432,116
48,16,220,8
284,76,472,156
240,72,400,292
212,64,308,32
248,72,528,168
308,76,492,164
344,88,572,184
236,68,412,412
236,76,548,160
236,68,468,136
44,8,192,12
256,72,372,312
96,44,224,16
204,64,276,216
244,72,528,156
52,16,216,8
64,28,168,12
56,24,184,12
260,72,468,132
60,24,200,16
268,68,492,140
288,76,572,176
180,72,280,232
260,72,520,144
80,36,184,16
52,20,128,8
52,16,132,12
56,24,168,8
292,72,492,168
96,40,200,12
